"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age18_24",22595,11573,10718565,782452,"Greece","EL",18,24,7,"2021-W22"
"Age25_49",924016,242364,10718565,3497414,"Greece","EL",25,49,25,"2021-W22"
"Age50_59",821668,345877,10718565,1515472,"Greece","EL",50,59,10,"2021-W22"
"Age60_69",888686,495910,10718565,1291651,"Greece","EL",60,69,10,"2021-W22"
"Age70_79",758656,603561,10718565,1003958,"Greece","EL",70,79,10,"2021-W22"
"Age80+",522574,473866,10718565,773240,"Greece","EL",80,100,21,"2021-W22"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W22"
"Age0_4",145,67,47332614,NA,"Spain","ES",0,4,5,"2021-W22"
"Age10_14",657,284,47332614,2535060,"Spain","ES",10,14,5,"2021-W22"
"Age15_17",3556,2264,47332614,1448603,"Spain","ES",15,17,3,"2021-W22"
"Age18_24",238799,122828,47332614,3303575,"Spain","ES",18,24,7,"2021-W22"
"Age25_49",2520769,1291481,47332614,16481919,"Spain","ES",25,49,25,"2021-W22"
"Age50_59",5332897,1310227,47332614,7035203,"Spain","ES",50,59,10,"2021-W22"
"Age5_9",437,225,47332614,NA,"Spain","ES",5,9,5,"2021-W22"
"Age60_69",4865982,1073991,47332614,5350604,"Spain","ES",60,69,10,"2021-W22"
"Age70_79",3879629,3615231,47332614,3984504,"Spain","ES",70,79,10,"2021-W22"
"Age80+",2910955,2844099,47332614,2851053,"Spain","ES",80,100,21,"2021-W22"
"Age0_4",0,0,5525292,NA,"Finland","FI",0,4,5,"2021-W22"
"Age10_14",0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W22"
"Age15_17",6014,282,5525292,178021,"Finland","FI",15,17,3,"2021-W22"
"Age18_24",40708,8584,5525292,432594,"Finland","FI",18,24,7,"2021-W22"
"Age25_49",600726,82845,5525292,1728083,"Finland","FI",25,49,25,"2021-W22"
"Age50_59",556425,67518,5525292,724665,"Finland","FI",50,59,10,"2021-W22"
"Age5_9",0,0,5525292,NA,"Finland","FI",5,9,5,"2021-W22"
"Age60_69",607897,103186,5525292,716579,"Finland","FI",60,69,10,"2021-W22"
"Age70_79",542000,112416,5525292,561908,"Finland","FI",70,79,10,"2021-W22"
"Age80+",292620,239973,5525292,312406,"Finland","FI",80,100,21,"2021-W22"
"Age18_24",1419271,164483,67320216,5444270,"France","FR",18,24,7,"2021-W22"
"Age25_49",7537674,1499712,67320216,20684932,"France","FR",25,49,25,"2021-W22"
"Age50_59",5361972,1656924,67320216,8805539,"France","FR",50,59,10,"2021-W22"
"Age60_69",5848509,2664461,67320216,8007585,"France","FR",60,69,10,"2021-W22"
"Age70_79",4941425,3624103,67320216,5692912,"France","FR",70,79,10,"2021-W22"
"Age80+",3232460,2649579,67320216,4144810,"France","FR",80,100,21,"2021-W22"
"Age<18",43890,2761,67320216,14540168,"France","FR",0,17,18,"2021-W22"
"Age0_4",25,8,4058165,NA,"Croatia","HR",0,4,5,"2021-W22"
"Age10_14",59,15,4058165,202389,"Croatia","HR",10,14,5,"2021-W22"
"Age15_17",1483,182,4058165,115854,"Croatia","HR",15,17,3,"2021-W22"
"Age18_24",43605,7632,4058165,321108,"Croatia","HR",18,24,7,"2021-W22"
"Age25_49",379680,88272,4058165,1319478,"Croatia","HR",25,49,25,"2021-W22"
"Age50_59",254328,80194,4058165,570899,"Croatia","HR",50,59,10,"2021-W22"
"Age5_9",10,5,4058165,NA,"Croatia","HR",5,9,5,"2021-W22"
"Age60_69",336634,160230,4058165,562891,"Croatia","HR",60,69,10,"2021-W22"
"Age70_79",247745,166685,4058165,364156,"Croatia","HR",70,79,10,"2021-W22"
"Age80+",117918,92606,4058165,222308,"Croatia","HR",80,100,21,"2021-W22"
"Age18_24",317066,172687,9769526,741094,"Hungary","HU",18,24,7,"2021-W22"
"Age25_49",1953448,1278501,9769526,3490565,"Hungary","HU",25,49,25,"2021-W22"
"Age50_59",826767,626805,9769526,1235206,"Hungary","HU",50,59,10,"2021-W22"
"Age60_69",974177,821275,9769526,1295058,"Hungary","HU",60,69,10,"2021-W22"
"Age70_79",726585,654284,9769526,859765,"Hungary","HU",70,79,10,"2021-W22"
"Age80+",323499,294908,9769526,438790,"Hungary","HU",80,100,21,"2021-W22"
"Age<18",117822,6530,9769526,1709048,"Hungary","HU",0,17,18,"2021-W22"
"Age18_24",64316,28221,4964440,433572,"Ireland","IE",18,24,7,"2021-W22"
"Age25_49",580626,220835,4964440,1749671,"Ireland","IE",25,49,25,"2021-W22"
"Age50_59",558240,135823,4964440,606007,"Ireland","IE",50,59,10,"2021-W22"
"Age60_69",463730,76536,4964440,480682,"Ireland","IE",60,69,10,"2021-W22"
"Age70_79",342521,323606,4964440,322167,"Ireland","IE",70,79,10,"2021-W22"
"Age80+",182508,178557,4964440,170706,"Ireland","IE",80,100,21,"2021-W22"
"Age<18",4530,1878,4964440,1201635,"Ireland","IE",0,17,18,"2021-W22"
"Age0_4",0,0,364134,NA,"Iceland","IS",0,4,5,"2021-W22"
"Age10_14",1,0,364134,23630,"Iceland","IS",10,14,5,"2021-W22"
"Age15_17",726,283,364134,13145,"Iceland","IS",15,17,3,"2021-W22"
"Age18_24",10762,4221,364134,34868,"Iceland","IS",18,24,7,"2021-W22"
"Age25_49",63520,26902,364134,131004,"Iceland","IS",25,49,25,"2021-W22"
"Age50_59",38090,17173,364134,43992,"Iceland","IS",50,59,10,"2021-W22"
"Age5_9",0,0,364134,NA,"Iceland","IS",5,9,5,"2021-W22"
"Age60_69",36131,15778,364134,37414,"Iceland","IS",60,69,10,"2021-W22"
"Age70_79",24447,10085,364134,22890,"Iceland","IS",70,79,10,"2021-W22"
"Age80+",13591,13381,364134,12602,"Iceland","IS",80,100,21,"2021-W22"
"Age18_24",708032,227000,59641488,4121339,"Italy","IT",18,24,7,"2021-W22"
"Age25_49",5085339,2222689,59641488,18920355,"Italy","IT",25,49,25,"2021-W22"
"Age50_59",5443421,1764484,59641488,9414195,"Italy","IT",50,59,10,"2021-W22"
"Age60_69",5680279,2010694,59641488,7364364,"Italy","IT",60,69,10,"2021-W22"
"Age70_79",5073900,2147575,59641488,5968373,"Italy","IT",70,79,10,"2021-W22"
"Age80+",4149841,3771563,59641488,4419703,"Italy","IT",80,100,21,"2021-W22"
"Age<18",44112,10131,59641488,9433159,"Italy","IT",0,17,18,"2021-W22"
"Age0_4",0,0,2794090,NA,"Lithuania","LT",0,4,5,"2021-W22"
"Age10_14",5,2,2794090,132642,"Lithuania","LT",10,14,5,"2021-W22"
"Age15_17",7288,906,2794090,76077,"Lithuania","LT",15,17,3,"2021-W22"
"Age18_24",70702,26750,2794090,209209,"Lithuania","LT",18,24,7,"2021-W22"
"Age25_49",368525,148044,2794090,914337,"Lithuania","LT",25,49,25,"2021-W22"
"Age50_59",201498,115562,2794090,419039,"Lithuania","LT",50,59,10,"2021-W22"
"Age5_9",0,0,2794090,NA,"Lithuania","LT",5,9,5,"2021-W22"
"Age60_69",219266,156803,2794090,351248,"Lithuania","LT",60,69,10,"2021-W22"
"Age70_79",160863,138166,2794090,236890,"Lithuania","LT",70,79,10,"2021-W22"
"Age80+",87191,79328,2794090,164546,"Lithuania","LT",80,100,21,"2021-W22"
"Age10_14",0,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W22"
"Age15_17",84,59,626108,19462,"Luxembourg","LU",15,17,3,"2021-W22"
"Age18_24",2146,1689,626108,52409,"Luxembourg","LU",18,24,7,"2021-W22"
"Age25_49",69125,14686,626108,239349,"Luxembourg","LU",25,49,25,"2021-W22"
"Age50_59",67255,34029,626108,89549,"Luxembourg","LU",50,59,10,"2021-W22"
"Age60_69",49425,38851,626108,61985,"Luxembourg","LU",60,69,10,"2021-W22"
"Age70_79",32066,21024,626108,38352,"Luxembourg","LU",70,79,10,"2021-W22"
"Age80+",21040,20192,626108,24925,"Luxembourg","LU",80,100,21,"2021-W22"
"Age10_14",615,8,1907675,102501,"Latvia","LV",10,14,5,"2021-W22"
"Age15_17",5343,314,1907675,54269,"Latvia","LV",15,17,3,"2021-W22"
"Age18_24",33770,16169,1907675,119249,"Latvia","LV",18,24,7,"2021-W22"
"Age25_49",200203,118373,1907675,639712,"Latvia","LV",25,49,25,"2021-W22"
"Age50_59",87565,53741,1907675,265997,"Latvia","LV",50,59,10,"2021-W22"
"Age60_69",93656,57105,1907675,241651,"Latvia","LV",60,69,10,"2021-W22"
"Age70_79",72905,54483,1907675,170557,"Latvia","LV",70,79,10,"2021-W22"
"Age80+",38232,28357,1907675,111052,"Latvia","LV",80,100,21,"2021-W22"
"Age18_24",22186,9264,514564,42136,"Malta","MT",18,24,7,"2021-W22"
"Age25_49",143349,100044,514564,205154,"Malta","MT",25,49,25,"2021-W22"
"Age50_59",49193,27920,514564,59168,"Malta","MT",50,59,10,"2021-W22"
"Age60_69",55917,38532,514564,59551,"Malta","MT",60,69,10,"2021-W22"
"Age70_79",47070,44274,514564,44918,"Malta","MT",70,79,10,"2021-W22"
"Age80+",22279,21280,514564,21689,"Malta","MT",80,100,21,"2021-W22"
"Age<18",3123,504,514564,81948,"Malta","MT",0,17,18,"2021-W22"
"Age18_24",50726,27153,5367580,470970,"Norway","NO",18,24,7,"2021-W22"
"Age25_49",349880,183596,5367580,1825133,"Norway","NO",25,49,25,"2021-W22"
"Age50_59",296101,121192,5367580,703830,"Norway","NO",50,59,10,"2021-W22"
"Age60_69",472042,254629,5367580,582495,"Norway","NO",60,69,10,"2021-W22"
"Age70_79",437719,410400,5367580,435834,"Norway","NO",70,79,10,"2021-W22"
"Age80+",224237,215964,5367580,230710,"Norway","NO",80,100,21,"2021-W22"
"Age<18",1454,683,5367580,1118608,"Norway","NO",0,17,18,"2021-W22"
"Age0_4",13,11,37958138,NA,"Poland","PL",0,4,5,"2021-W22"
"Age10_14",203,19,37958138,1998280,"Poland","PL",10,14,5,"2021-W22"
"Age15_17",110054,1456,37958138,1051166,"Poland","PL",15,17,3,"2021-W22"
"Age18_24",732330,119793,37958138,2754264,"Poland","PL",18,24,7,"2021-W22"
"Age25_49",5046329,1522669,37958138,14035724,"Poland","PL",25,49,25,"2021-W22"
"Age50_59",2335706,1275513,37958138,4606379,"Poland","PL",50,59,10,"2021-W22"
"Age5_9",6,3,37958138,NA,"Poland","PL",5,9,5,"2021-W22"
"Age60_69",3269069,1725780,37958138,5179612,"Poland","PL",60,69,10,"2021-W22"
"Age70_79",2157373,1950979,37958138,2783163,"Poland","PL",70,79,10,"2021-W22"
"Age80+",1011430,950312,37958138,1685759,"Poland","PL",80,100,21,"2021-W22"
"Age18_24",42681,26840,10295909,775701,"Portugal","PT",18,24,7,"2021-W22"
"Age25_49",517075,317973,10295909,3360653,"Portugal","PT",25,49,25,"2021-W22"
"Age50_59",823042,225774,10295909,1485319,"Portugal","PT",50,59,10,"2021-W22"
"Age60_69",1184127,493830,10295909,1299674,"Portugal","PT",60,69,10,"2021-W22"
"Age70_79",968210,499350,10295909,981649,"Portugal","PT",70,79,10,"2021-W22"
"Age80+",656979,619663,10295909,675863,"Portugal","PT",80,100,21,"2021-W22"
"Age<18",1653,522,10295909,1717050,"Portugal","PT",0,17,18,"2021-W22"
"Age18_24",289444,222386,19328838,1414236,"Romania","RO",18,24,7,"2021-W22"
"Age25_49",1718114,1446559,19328838,6769359,"Romania","RO",25,49,25,"2021-W22"
"Age50_59",825613,708916,19328838,2541550,"Romania","RO",50,59,10,"2021-W22"
"Age60_69",879322,783879,19328838,2499205,"Romania","RO",60,69,10,"2021-W22"
"Age70_79",518406,467952,19328838,1531033,"Romania","RO",70,79,10,"2021-W22"
"Age80+",168259,150352,19328838,928836,"Romania","RO",80,100,21,"2021-W22"
"Age<18",43489,23084,19328838,3644619,"Romania","RO",0,17,18,"2021-W22"
"Age15_17",2821,488,10327589,345687,"Sweden","SE",15,17,3,"2021-W22"
"Age18_24",81046,34372,10327589,810921,"Sweden","SE",18,24,7,"2021-W22"
"Age25_49",676419,230309,10327589,3404540,"Sweden","SE",25,49,25,"2021-W22"
"Age50_59",894690,150301,10327589,1297863,"Sweden","SE",50,59,10,"2021-W22"
"Age60_69",964810,401487,10327589,1108438,"Sweden","SE",60,69,10,"2021-W22"
"Age70_79",934208,622354,10327589,989013,"Sweden","SE",70,79,10,"2021-W22"
"Age80+",505182,468468,10327589,536306,"Sweden","SE",80,100,21,"2021-W22"
"Age18_24",25835,4798,2095861,141225,"Slovenia","SI",18,24,7,"2021-W22"
"Age25_49",187414,54229,2095861,711365,"Slovenia","SI",25,49,25,"2021-W22"
"Age50_59",141878,83923,2095861,303125,"Slovenia","SI",50,59,10,"2021-W22"
"Age60_69",165054,124024,2095861,278944,"Slovenia","SI",60,69,10,"2021-W22"
"Age70_79",126569,113501,2095861,175640,"Slovenia","SI",70,79,10,"2021-W22"
"Age80+",75960,64662,2095861,114167,"Slovenia","SI",80,100,21,"2021-W22"
"Age<18",1684,343,2095861,371395,"Slovenia","SI",0,17,18,"2021-W22"
"Age10_14",10,4,5457873,279531,"Slovakia","SK",10,14,5,"2021-W22"
"Age15_17",8292,639,5457873,156256,"Slovakia","SK",15,17,3,"2021-W22"
"Age18_24",74608,23079,5457873,398739,"Slovakia","SK",18,24,7,"2021-W22"
"Age25_49",655630,220236,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W22"
"Age50_59",310966,123161,5457873,704900,"Slovakia","SK",50,59,10,"2021-W22"
"Age60_69",387294,297743,5457873,689318,"Slovakia","SK",60,69,10,"2021-W22"
"Age70_79",265399,241619,5457873,391090,"Slovakia","SK",70,79,10,"2021-W22"
"Age80+",99742,90649,5457873,184680,"Slovakia","SK",80,100,21,"2021-W22"
"Age0_4",72,7,8901064,NA,"Austria","AT",0,4,5,"2021-W23"
"Age10_14",2852,45,8901064,421998,"Austria","AT",10,14,5,"2021-W23"
"Age15_17",21816,2984,8901064,259561,"Austria","AT",15,17,3,"2021-W23"
"Age18_24",203976,61840,8901064,696064,"Austria","AT",18,24,7,"2021-W23"
"Age25_49",1290651,452096,8901064,3006228,"Austria","AT",25,49,25,"2021-W23"
"Age50_59",887888,350409,8901064,1396889,"Austria","AT",50,59,10,"2021-W23"
"Age5_9",94,8,8901064,NA,"Austria","AT",5,9,5,"2021-W23"
"Age60_69",790870,422615,8901064,1016016,"Austria","AT",60,69,10,"2021-W23"
"Age70_79",601390,415708,8901064,769199,"Austria","AT",70,79,10,"2021-W23"
"Age80+",458603,406572,8901064,474047,"Austria","AT",80,100,21,"2021-W23"
"Age18_24",161486,89844,11522440,930629,"Belgium","BE",18,24,7,"2021-W23"
"Age25_49",1538321,572051,11522440,3751281,"Belgium","BE",25,49,25,"2021-W23"
"Age50_59",1324002,469878,11522440,1591660,"Belgium","BE",50,59,10,"2021-W23"
"Age60_69",1218251,802150,11522440,1347513,"Belgium","BE",60,69,10,"2021-W23"
"Age70_79",869066,615292,11522440,924351,"Belgium","BE",70,79,10,"2021-W23"
"Age80+",585389,468196,11522440,656762,"Belgium","BE",80,100,21,"2021-W23"
"Age<18",8376,4271,11522440,2320244,"Belgium","BE",0,17,18,"2021-W23"
"Age18_24",24017,16682,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W23"
"Age25_49",261358,204387,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W23"
"Age50_59",163616,133748,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W23"
"Age60_69",207620,168342,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W23"
"Age70_79",168510,134610,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W23"
"Age80+",51853,40206,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W23"
"Age<18",152,131,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W23"
"Age15_17",41,35,888005,28169,"Cyprus","CY",15,17,3,"2021-W23"
"Age18_24",18425,5423,888005,84850,"Cyprus","CY",18,24,7,"2021-W23"
"Age25_49",168190,90684,888005,330295,"Cyprus","CY",25,49,25,"2021-W23"
"Age50_59",69748,45064,888005,107634,"Cyprus","CY",50,59,10,"2021-W23"
"Age60_69",72913,54714,888005,94714,"Cyprus","CY",60,69,10,"2021-W23"
"Age70_79",59887,52394,888005,66429,"Cyprus","CY",70,79,10,"2021-W23"
"Age80+",30676,28093,888005,33530,"Cyprus","CY",80,100,21,"2021-W23"
"Age18_24",92839,28925,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W23"
"Age25_49",1509297,367573,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W23"
"Age50_59",833043,234689,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W23"
"Age60_69",917899,471409,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W23"
"Age70_79",845282,634353,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W23"
"Age80+",355905,304742,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W23"
"Age<18",11217,1206,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W23"
"Age18_24",105514,26813,5822763,522153,"Denmark","DK",18,24,7,"2021-W23"
"Age25_49",444866,187598,5822763,1843666,"Denmark","DK",25,49,25,"2021-W23"
"Age50_59",689117,120412,5822763,800444,"Denmark","DK",50,59,10,"2021-W23"
"Age60_69",629154,338198,5822763,663646,"Denmark","DK",60,69,10,"2021-W23"
"Age70_79",558557,544015,5822763,564390,"Denmark","DK",70,79,10,"2021-W23"
"Age80+",273500,271606,5822763,272326,"Denmark","DK",80,100,21,"2021-W23"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W23"
"Age18_24",26242,8403,1328976,87626,"Estonia","EE",18,24,7,"2021-W23"
"Age25_49",175654,75567,1328976,460829,"Estonia","EE",25,49,25,"2021-W23"
"Age50_59",91430,58159,1328976,171453,"Estonia","EE",50,59,10,"2021-W23"
"Age60_69",98814,73523,1328976,163237,"Estonia","EE",60,69,10,"2021-W23"
"Age70_79",78372,65781,1328976,111342,"Estonia","EE",70,79,10,"2021-W23"
"Age80+",47714,43421,1328976,77445,"Estonia","EE",80,100,21,"2021-W23"
"Age<18",1066,148,1328976,257044,"Estonia","EE",0,17,18,"2021-W23"
"Age0_4",0,1,10718565,NA,"Greece","EL",0,4,5,"2021-W23"
"Age10_14",0,0,10718565,553606,"Greece","EL",10,14,5,"2021-W23"
"Age15_17",25,61,10718565,326859,"Greece","EL",15,17,3,"2021-W23"
"Age18_24",36427,13885,10718565,782452,"Greece","EL",18,24,7,"2021-W23"
"Age25_49",1101167,322273,10718565,3497414,"Greece","EL",25,49,25,"2021-W23"
"Age50_59",869573,488439,10718565,1515472,"Greece","EL",50,59,10,"2021-W23"
"Age5_9",0,1,10718565,NA,"Greece","EL",5,9,5,"2021-W23"
"Age60_69",910596,620785,10718565,1291651,"Greece","EL",60,69,10,"2021-W23"
"Age70_79",769019,646478,10718565,1003958,"Greece","EL",70,79,10,"2021-W23"
"Age80+",527263,485350,10718565,773240,"Greece","EL",80,100,21,"2021-W23"
"Age0_4",164,74,47332614,NA,"Spain","ES",0,4,5,"2021-W23"
"Age10_14",874,316,47332614,2535060,"Spain","ES",10,14,5,"2021-W23"
"Age15_17",4038,2625,47332614,1448603,"Spain","ES",15,17,3,"2021-W23"
"Age18_24",248751,146406,47332614,3303575,"Spain","ES",18,24,7,"2021-W23"
"Age25_49",3683207,1537362,47332614,16481919,"Spain","ES",25,49,25,"2021-W23"
"Age50_59",5907238,2357255,47332614,7035203,"Spain","ES",50,59,10,"2021-W23"
"Age5_9",453,258,47332614,NA,"Spain","ES",5,9,5,"2021-W23"
"Age60_69",4928455,1231323,47332614,5350604,"Spain","ES",60,69,10,"2021-W23"
"Age70_79",3890264,3668151,47332614,3984504,"Spain","ES",70,79,10,"2021-W23"
"Age80+",2914440,2851165,47332614,2851053,"Spain","ES",80,100,21,"2021-W23"
"Age0_4",0,0,5525292,NA,"Finland","FI",0,4,5,"2021-W23"
"Age10_14",0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W23"
"Age15_17",8518,356,5525292,178021,"Finland","FI",15,17,3,"2021-W23"
"Age18_24",50450,9446,5525292,432594,"Finland","FI",18,24,7,"2021-W23"
"Age25_49",778023,90936,5525292,1728083,"Finland","FI",25,49,25,"2021-W23"
"Age50_59",575975,78231,5525292,724665,"Finland","FI",50,59,10,"2021-W23"
"Age5_9",0,0,5525292,NA,"Finland","FI",5,9,5,"2021-W23"
"Age60_69",615961,123595,5525292,716579,"Finland","FI",60,69,10,"2021-W23"
"Age70_79",544265,179706,5525292,561908,"Finland","FI",70,79,10,"2021-W23"
"Age80+",293261,257440,5525292,312406,"Finland","FI",80,100,21,"2021-W23"
"Age18_24",1807433,206906,67320216,5444270,"France","FR",18,24,7,"2021-W23"
"Age25_49",8826475,1853683,67320216,20684932,"France","FR",25,49,25,"2021-W23"
"Age50_59",5674548,2016331,67320216,8805539,"France","FR",50,59,10,"2021-W23"
"Age60_69",6003546,3330865,67320216,8007585,"France","FR",60,69,10,"2021-W23"
"Age70_79",5005696,3880085,67320216,5692912,"France","FR",70,79,10,"2021-W23"
"Age80+",3266357,2733064,67320216,4144810,"France","FR",80,100,21,"2021-W23"
"Age<18",72484,3685,67320216,14540168,"France","FR",0,17,18,"2021-W23"
"Age0_4",29,12,4058165,NA,"Croatia","HR",0,4,5,"2021-W23"
"Age10_14",190,16,4058165,202389,"Croatia","HR",10,14,5,"2021-W23"
"Age15_17",2289,256,4058165,115854,"Croatia","HR",15,17,3,"2021-W23"
"Age18_24",51839,11492,4058165,321108,"Croatia","HR",18,24,7,"2021-W23"
"Age25_49",405527,132611,4058165,1319478,"Croatia","HR",25,49,25,"2021-W23"
"Age50_59",265221,112474,4058165,570899,"Croatia","HR",50,59,10,"2021-W23"
"Age5_9",11,8,4058165,NA,"Croatia","HR",5,9,5,"2021-W23"
"Age60_69",344946,200880,4058165,562891,"Croatia","HR",60,69,10,"2021-W23"
"Age70_79",251287,188092,4058165,364156,"Croatia","HR",70,79,10,"2021-W23"
"Age80+",119304,98454,4058165,222308,"Croatia","HR",80,100,21,"2021-W23"
"Age18_24",327980,191120,9769526,741094,"Hungary","HU",18,24,7,"2021-W23"
"Age25_49",1993858,1374658,9769526,3490565,"Hungary","HU",25,49,25,"2021-W23"
"Age50_59",838129,658629,9769526,1235206,"Hungary","HU",50,59,10,"2021-W23"
"Age60_69",981339,850336,9769526,1295058,"Hungary","HU",60,69,10,"2021-W23"
"Age70_79",729814,670343,9769526,859765,"Hungary","HU",70,79,10,"2021-W23"
"Age80+",324847,300931,9769526,438790,"Hungary","HU",80,100,21,"2021-W23"
"Age<18",122191,8458,9769526,1709048,"Hungary","HU",0,17,18,"2021-W23"
"Age18_24",69791,33882,4964440,433572,"Ireland","IE",18,24,7,"2021-W23"
"Age25_49",716624,256933,4964440,1749671,"Ireland","IE",25,49,25,"2021-W23"
"Age50_59",566914,216757,4964440,606007,"Ireland","IE",50,59,10,"2021-W23"
"Age60_69",466017,90995,4964440,480682,"Ireland","IE",60,69,10,"2021-W23"
"Age70_79",342842,325380,4964440,322167,"Ireland","IE",70,79,10,"2021-W23"
"Age80+",182565,178751,4964440,170706,"Ireland","IE",80,100,21,"2021-W23"
"Age<18",5051,2527,4964440,1201635,"Ireland","IE",0,17,18,"2021-W23"
"Age0_4",0,0,364134,NA,"Iceland","IS",0,4,5,"2021-W23"
"Age10_14",2,0,364134,23630,"Iceland","IS",10,14,5,"2021-W23"
"Age15_17",1385,378,364134,13145,"Iceland","IS",15,17,3,"2021-W23"
"Age18_24",18598,4670,364134,34868,"Iceland","IS",18,24,7,"2021-W23"
"Age25_49",80953,30670,364134,131004,"Iceland","IS",25,49,25,"2021-W23"
"Age50_59",38655,19921,364134,43992,"Iceland","IS",50,59,10,"2021-W23"
"Age5_9",0,0,364134,NA,"Iceland","IS",5,9,5,"2021-W23"
"Age60_69",36303,16722,364134,37414,"Iceland","IS",60,69,10,"2021-W23"
"Age70_79",24510,18351,364134,22890,"Iceland","IS",70,79,10,"2021-W23"
"Age80+",13603,13424,364134,12602,"Iceland","IS",80,100,21,"2021-W23"
"Age18_24",989252,241699,59641488,4121339,"Italy","IT",18,24,7,"2021-W23"
"Age25_49",6732310,2374614,59641488,18920355,"Italy","IT",25,49,25,"2021-W23"
"Age50_59",6294377,1930355,59641488,9414195,"Italy","IT",50,59,10,"2021-W23"
"Age60_69",5883600,2205960,59641488,7364364,"Italy","IT",60,69,10,"2021-W23"
"Age70_79",5149698,2352776,59641488,5968373,"Italy","IT",70,79,10,"2021-W23"
"Age80+",4175688,3811792,59641488,4419703,"Italy","IT",80,100,21,"2021-W23"
"Age<18",159602,10760,59641488,9433159,"Italy","IT",0,17,18,"2021-W23"
"Age0_4",0,0,2794090,NA,"Lithuania","LT",0,4,5,"2021-W23"
"Age10_14",7,2,2794090,132642,"Lithuania","LT",10,14,5,"2021-W23"
"Age15_17",9896,1051,2794090,76077,"Lithuania","LT",15,17,3,"2021-W23"
"Age18_24",80637,30138,2794090,209209,"Lithuania","LT",18,24,7,"2021-W23"
"Age25_49",398610,177658,2794090,914337,"Lithuania","LT",25,49,25,"2021-W23"
"Age50_59",209535,134906,2794090,419039,"Lithuania","LT",50,59,10,"2021-W23"
"Age5_9",0,0,2794090,NA,"Lithuania","LT",5,9,5,"2021-W23"
"Age60_69",223848,171671,2794090,351248,"Lithuania","LT",60,69,10,"2021-W23"
"Age70_79",162257,145512,2794090,236890,"Lithuania","LT",70,79,10,"2021-W23"
"Age80+",88004,81207,2794090,164546,"Lithuania","LT",80,100,21,"2021-W23"
"Age10_14",0,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W23"
"Age15_17",86,65,626108,19462,"Luxembourg","LU",15,17,3,"2021-W23"
"Age18_24",2203,1859,626108,52409,"Luxembourg","LU",18,24,7,"2021-W23"
"Age25_49",84883,17334,626108,239349,"Luxembourg","LU",25,49,25,"2021-W23"
"Age50_59",67994,49317,626108,89549,"Luxembourg","LU",50,59,10,"2021-W23"
"Age60_69",49753,42876,626108,61985,"Luxembourg","LU",60,69,10,"2021-W23"
"Age70_79",32185,30974,626108,38352,"Luxembourg","LU",70,79,10,"2021-W23"
"Age80+",21083,20464,626108,24925,"Luxembourg","LU",80,100,21,"2021-W23"
"Age10_14",2711,28,1907675,102501,"Latvia","LV",10,14,5,"2021-W23"
"Age15_17",7671,1829,1907675,54269,"Latvia","LV",15,17,3,"2021-W23"
"Age18_24",37937,20464,1907675,119249,"Latvia","LV",18,24,7,"2021-W23"
"Age25_49",214291,142889,1907675,639712,"Latvia","LV",25,49,25,"2021-W23"
"Age50_59",92846,63815,1907675,265997,"Latvia","LV",50,59,10,"2021-W23"
"Age60_69",97708,67906,1907675,241651,"Latvia","LV",60,69,10,"2021-W23"
"Age70_79",75027,60412,1907675,170557,"Latvia","LV",70,79,10,"2021-W23"
"Age80+",39306,31388,1907675,111052,"Latvia","LV",80,100,21,"2021-W23"
"Age18_24",24493,12916,514564,42136,"Malta","MT",18,24,7,"2021-W23"
"Age25_49",150778,107963,514564,205154,"Malta","MT",25,49,25,"2021-W23"
"Age50_59",49846,28942,514564,59168,"Malta","MT",50,59,10,"2021-W23"
"Age60_69",56036,47436,514564,59551,"Malta","MT",60,69,10,"2021-W23"
"Age70_79",47116,45370,514564,44918,"Malta","MT",70,79,10,"2021-W23"
"Age80+",22312,21322,514564,21689,"Malta","MT",80,100,21,"2021-W23"
"Age<18",3622,1898,514564,81948,"Malta","MT",0,17,18,"2021-W23"
"Age18_24",62925,30898,5367580,470970,"Norway","NO",18,24,7,"2021-W23"
"Age25_49",399055,212043,5367580,1825133,"Norway","NO",25,49,25,"2021-W23"
