"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age80+",507613,491147,10327589,536306,"Sweden","SE",80,100,21,"2021-W28"
"Age<18",9188,4763,2095861,371395,"Slovenia","SI",0,17,18,"2021-W28"
"Age18_24",45918,30278,2095861,141225,"Slovenia","SI",18,24,7,"2021-W28"
"Age25_49",266296,187230,2095861,711365,"Slovenia","SI",25,49,25,"2021-W28"
"Age50_59",163777,137335,2095861,303125,"Slovenia","SI",50,59,10,"2021-W28"
"Age60_69",180717,163181,2095861,278944,"Slovenia","SI",60,69,10,"2021-W28"
"Age70_79",137087,127573,2095861,175640,"Slovenia","SI",70,79,10,"2021-W28"
"Age80+",86537,78454,2095861,114167,"Slovenia","SI",80,100,21,"2021-W28"
"Age10_14",11741,319,5457873,279531,"Slovakia","SK",10,14,5,"2021-W28"
"Age15_17",31310,10944,5457873,156256,"Slovakia","SK",15,17,3,"2021-W28"
"Age18_24",139191,92397,5457873,398739,"Slovakia","SK",18,24,7,"2021-W28"
"Age25_49",838667,697882,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W28"
"Age50_59",358223,322898,5457873,704900,"Slovakia","SK",50,59,10,"2021-W28"
"Age60_69",418837,396843,5457873,689318,"Slovakia","SK",60,69,10,"2021-W28"
"Age70_79",282025,272239,5457873,391090,"Slovakia","SK",70,79,10,"2021-W28"
"Age80+",107524,102535,5457873,184680,"Slovakia","SK",80,100,21,"2021-W28"
"Age0_4",130,13,8901064,NA,"Austria","AT",0,4,5,"2021-W29"
"Age10_14",44188,9168,8901064,421998,"Austria","AT",10,14,5,"2021-W29"
"Age15_17",97674,33705,8901064,259561,"Austria","AT",15,17,3,"2021-W29"
"Age18_24",366224,211182,8901064,696064,"Austria","AT",18,24,7,"2021-W29"
"Age25_49",1805032,1290454,8901064,3006228,"Austria","AT",25,49,25,"2021-W29"
"Age5_9",136,15,8901064,NA,"Austria","AT",5,9,5,"2021-W29"
"Age50_59",1012212,864525,8901064,1396889,"Austria","AT",50,59,10,"2021-W29"
"Age60_69",846635,768537,8901064,1016016,"Austria","AT",60,69,10,"2021-W29"
"Age70_79",626462,588488,8901064,769199,"Austria","AT",70,79,10,"2021-W29"
"Age80+",470751,445383,8901064,474047,"Austria","AT",80,100,21,"2021-W29"
"Age<18",260248,26100,11522440,2320244,"Belgium","BE",0,17,18,"2021-W29"
"Age18_24",649556,240130,11522440,930629,"Belgium","BE",18,24,7,"2021-W29"
"Age25_49",2898862,1942220,11522440,3751281,"Belgium","BE",25,49,25,"2021-W29"
"Age50_59",1404146,1172455,11522440,1591660,"Belgium","BE",50,59,10,"2021-W29"
"Age60_69",1245756,1155226,11522440,1347513,"Belgium","BE",60,69,10,"2021-W29"
"Age70_79",882042,853401,11522440,924351,"Belgium","BE",70,79,10,"2021-W29"
"Age80+",593869,561178,11522440,656762,"Belgium","BE",80,100,21,"2021-W29"
"Age<18",2972,1372,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W29"
"Age18_24",34379,24846,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W29"
"Age25_49",330258,261929,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W29"
"Age50_59",198870,165576,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W29"
"Age60_69",244846,213441,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W29"
"Age70_79",197344,175662,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W29"
"Age80+",61073,54092,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W29"
"Age15_17",4698,987,888005,28169,"Cyprus","CY",15,17,3,"2021-W29"
"Age18_24",36524,24289,888005,84850,"Cyprus","CY",18,24,7,"2021-W29"
"Age25_49",218235,174988,888005,330295,"Cyprus","CY",25,49,25,"2021-W29"
"Age50_59",84037,73051,888005,107634,"Cyprus","CY",50,59,10,"2021-W29"
"Age60_69",81176,75574,888005,94714,"Cyprus","CY",60,69,10,"2021-W29"
"Age70_79",62461,59564,888005,66429,"Cyprus","CY",70,79,10,"2021-W29"
"Age80+",31728,30231,888005,33530,"Cyprus","CY",80,100,21,"2021-W29"
"Age10_14",34883,426,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W29"
"Age15_17",89994,15181,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W29"
"Age18_24",294398,106703,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W29"
"Age25_49",1995882,1511346,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W29"
"Age50_59",914225,814983,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W29"
"Age60_69",977339,881363,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W29"
"Age70_79",870475,811711,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W29"
"Age80+",371862,351279,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W29"
"Age0_4",6,0,5822763,NA,"Denmark","DK",0,4,5,"2021-W29"
"Age10_14",33309,68,5822763,338629,"Denmark","DK",10,14,5,"2021-W29"
"Age15_17",127759,54443,5822763,203020,"Denmark","DK",15,17,3,"2021-W29"
"Age18_24",383074,180636,5822763,522153,"Denmark","DK",18,24,7,"2021-W29"
"Age25_49",1322682,516229,5822763,1843666,"Denmark","DK",25,49,25,"2021-W29"
"Age5_9",8,1,5822763,NA,"Denmark","DK",5,9,5,"2021-W29"
"Age50_59",735302,696030,5822763,800444,"Denmark","DK",50,59,10,"2021-W29"
"Age60_69",637537,627374,5822763,663646,"Denmark","DK",60,69,10,"2021-W29"
"Age70_79",561492,558062,5822763,564390,"Denmark","DK",70,79,10,"2021-W29"
"Age80+",281023,279275,5822763,272326,"Denmark","DK",80,100,21,"2021-W29"
"Age<18",16408,5738,1328976,257044,"Estonia","EE",0,17,18,"2021-W29"
"Age18_24",38213,24532,1328976,87626,"Estonia","EE",18,24,7,"2021-W29"
"Age25_49",222171,166714,1328976,460829,"Estonia","EE",25,49,25,"2021-W29"
"Age50_59",103314,88665,1328976,171453,"Estonia","EE",50,59,10,"2021-W29"
"Age60_69",106164,96217,1328976,163237,"Estonia","EE",60,69,10,"2021-W29"
"Age70_79",80892,76494,1328976,111342,"Estonia","EE",70,79,10,"2021-W29"
"Age80+",49035,46047,1328976,77445,"Estonia","EE",80,100,21,"2021-W29"
"Age0_4",1,2,10718565,NA,"Greece","EL",0,4,5,"2021-W29"
"Age10_14",0,0,10718565,553606,"Greece","EL",10,14,5,"2021-W29"
"Age15_17",16156,283,10718565,326859,"Greece","EL",15,17,3,"2021-W29"
"Age18_24",277810,67396,10718565,782452,"Greece","EL",18,24,7,"2021-W29"
"Age25_49",1882134,1336611,10718565,3497414,"Greece","EL",25,49,25,"2021-W29"
"Age5_9",1,1,10718565,NA,"Greece","EL",5,9,5,"2021-W29"
"Age50_59",1032027,915971,10718565,1515472,"Greece","EL",50,59,10,"2021-W29"
"Age60_69",991484,925259,10718565,1291651,"Greece","EL",60,69,10,"2021-W29"
"Age70_79",807650,777021,10718565,1003958,"Greece","EL",70,79,10,"2021-W29"
"Age80+",550914,528187,10718565,773240,"Greece","EL",80,100,21,"2021-W29"
"Age0_4",304,140,47332614,NA,"Spain","ES",0,4,5,"2021-W29"
"Age10_14",6609,1873,47332614,2535060,"Spain","ES",10,14,5,"2021-W29"
"Age15_17",101279,10382,47332614,1448603,"Spain","ES",15,17,3,"2021-W29"
"Age18_24",985951,260644,47332614,3303575,"Spain","ES",18,24,7,"2021-W29"
"Age25_49",11382404,6832657,47332614,16481919,"Spain","ES",25,49,25,"2021-W29"
"Age5_9",531,413,47332614,NA,"Spain","ES",5,9,5,"2021-W29"
"Age50_59",6444077,5456535,47332614,7035203,"Spain","ES",50,59,10,"2021-W29"
"Age60_69",5146982,4381925,47332614,5350604,"Spain","ES",60,69,10,"2021-W29"
"Age70_79",3919317,3740260,47332614,3984504,"Spain","ES",70,79,10,"2021-W29"
"Age80+",2926114,2870968,47332614,2851053,"Spain","ES",80,100,21,"2021-W29"
"Age0_4",0,0,5525292,NA,"Finland","FI",0,4,5,"2021-W29"
"Age10_14",3701,9,5525292,308825,"Finland","FI",10,14,5,"2021-W29"
"Age15_17",65999,2031,5525292,178021,"Finland","FI",15,17,3,"2021-W29"
"Age18_24",245091,25078,5525292,432594,"Finland","FI",18,24,7,"2021-W29"
"Age25_49",1225775,219283,5525292,1728083,"Finland","FI",25,49,25,"2021-W29"
"Age5_9",0,0,5525292,NA,"Finland","FI",5,9,5,"2021-W29"
"Age50_59",610947,252522,5525292,724665,"Finland","FI",50,59,10,"2021-W29"
"Age60_69",638405,456276,5525292,716579,"Finland","FI",60,69,10,"2021-W29"
"Age70_79",554236,521926,5525292,561908,"Finland","FI",70,79,10,"2021-W29"
"Age80+",295284,281423,5525292,312406,"Finland","FI",80,100,21,"2021-W29"
"Age<18",1626842,445235,67320216,14540168,"France","FR",0,17,18,"2021-W29"
"Age18_24",3319659,1893135,67320216,5444270,"France","FR",18,24,7,"2021-W29"
"Age25_49",13196892,8835872,67320216,20684932,"France","FR",25,49,25,"2021-W29"
"Age50_59",6807779,5247881,67320216,8805539,"France","FR",50,59,10,"2021-W29"
"Age60_69",6606624,5551602,67320216,8007585,"France","FR",60,69,10,"2021-W29"
"Age70_79",5265256,4736720,67320216,5692912,"France","FR",70,79,10,"2021-W29"
"Age80+",3402952,3059489,67320216,4144810,"France","FR",80,100,21,"2021-W29"
"Age0_4",55,39,4058165,NA,"Croatia","HR",0,4,5,"2021-W29"
"Age10_14",975,385,4058165,202389,"Croatia","HR",10,14,5,"2021-W29"
"Age15_17",5700,2841,4058165,115854,"Croatia","HR",15,17,3,"2021-W29"
"Age18_24",74551,51357,4058165,321108,"Croatia","HR",18,24,7,"2021-W29"
"Age25_49",493511,391957,4058165,1319478,"Croatia","HR",25,49,25,"2021-W29"
"Age5_9",14,13,4058165,NA,"Croatia","HR",5,9,5,"2021-W29"
"Age50_59",304026,257755,4058165,570899,"Croatia","HR",50,59,10,"2021-W29"
"Age60_69",375248,338342,4058165,562891,"Croatia","HR",60,69,10,"2021-W29"
"Age70_79",265601,248045,4058165,364156,"Croatia","HR",70,79,10,"2021-W29"
"Age80+",125057,117027,4058165,222308,"Croatia","HR",80,100,21,"2021-W29"
"Age<18",206397,170157,9769526,1709048,"Hungary","HU",0,17,18,"2021-W29"
"Age18_24",351279,305476,9769526,741094,"Hungary","HU",18,24,7,"2021-W29"
"Age25_49",2083947,1893187,9769526,3490565,"Hungary","HU",25,49,25,"2021-W29"
"Age50_59",864035,810199,9769526,1235206,"Hungary","HU",50,59,10,"2021-W29"
"Age60_69",997545,954767,9769526,1295058,"Hungary","HU",60,69,10,"2021-W29"
"Age70_79",736534,714651,9769526,859765,"Hungary","HU",70,79,10,"2021-W29"
"Age80+",327632,316477,9769526,438790,"Hungary","HU",80,100,21,"2021-W29"
"Age0_4",2,2,4964440,NA,"Ireland","IE",0,4,5,"2021-W29"
"Age10_14",636,484,4964440,348422,"Ireland","IE",10,14,5,"2021-W29"
"Age15_17",10975,6250,4964440,195570,"Ireland","IE",15,17,3,"2021-W29"
"Age18_24",215076,79140,4964440,433572,"Ireland","IE",18,24,7,"2021-W29"
"Age25_49",1381832,887900,4964440,1749671,"Ireland","IE",25,49,25,"2021-W29"
"Age5_9",2,1,4964440,NA,"Ireland","IE",5,9,5,"2021-W29"
"Age50_59",586477,503203,4964440,606007,"Ireland","IE",50,59,10,"2021-W29"
"Age60_69",477051,458291,4964440,480682,"Ireland","IE",60,69,10,"2021-W29"
"Age70_79",343562,340728,4964440,322167,"Ireland","IE",70,79,10,"2021-W29"
"Age80+",185298,182571,4964440,170706,"Ireland","IE",80,100,21,"2021-W29"
"Age0_4",0,0,364134,NA,"Iceland","IS",0,4,5,"2021-W29"
"Age10_14",397,138,364134,23630,"Iceland","IS",10,14,5,"2021-W29"
"Age15_17",8174,7325,364134,13145,"Iceland","IS",15,17,3,"2021-W29"
"Age18_24",29093,15861,364134,34868,"Iceland","IS",18,24,7,"2021-W29"
"Age25_49",110704,72107,364134,131004,"Iceland","IS",25,49,25,"2021-W29"
"Age5_9",0,0,364134,NA,"Iceland","IS",5,9,5,"2021-W29"
"Age50_59",40419,36087,364134,43992,"Iceland","IS",50,59,10,"2021-W29"
"Age60_69",37033,35892,364134,37414,"Iceland","IS",60,69,10,"2021-W29"
"Age70_79",24789,24291,364134,22890,"Iceland","IS",70,79,10,"2021-W29"
"Age80+",13660,13545,364134,12602,"Iceland","IS",80,100,21,"2021-W29"
"Age<18",757861,262561,59641488,9433159,"Italy","IT",0,17,18,"2021-W29"
"Age18_24",2306187,1046426,59641488,4121339,"Italy","IT",18,24,7,"2021-W29"
"Age25_49",11258715,7138384,59641488,18920355,"Italy","IT",25,49,25,"2021-W29"
"Age50_59",7188000,5746629,59641488,9414195,"Italy","IT",50,59,10,"2021-W29"
"Age60_69",6236078,4870258,59641488,7364364,"Italy","IT",60,69,10,"2021-W29"
"Age70_79",5313305,4743718,59641488,5968373,"Italy","IT",70,79,10,"2021-W29"
"Age80+",4237135,4021821,59641488,4419703,"Italy","IT",80,100,21,"2021-W29"
"Age0_4",0,0,2794090,NA,"Lithuania","LT",0,4,5,"2021-W29"
"Age10_14",9258,5420,2794090,132642,"Lithuania","LT",10,14,5,"2021-W29"
"Age15_17",19668,14785,2794090,76077,"Lithuania","LT",15,17,3,"2021-W29"
"Age18_24",100059,77829,2794090,209209,"Lithuania","LT",18,24,7,"2021-W29"
"Age25_49",479719,371664,2794090,914337,"Lithuania","LT",25,49,25,"2021-W29"
"Age5_9",0,0,2794090,NA,"Lithuania","LT",5,9,5,"2021-W29"
"Age50_59",242255,199620,2794090,419039,"Lithuania","LT",50,59,10,"2021-W29"
"Age60_69",242879,217711,2794090,351248,"Lithuania","LT",60,69,10,"2021-W29"
"Age70_79",168299,159145,2794090,236890,"Lithuania","LT",70,79,10,"2021-W29"
"Age80+",91134,86064,2794090,164546,"Lithuania","LT",80,100,21,"2021-W29"
"Age10_14",7482,17,626108,33101,"Luxembourg","LU",10,14,5,"2021-W29"
"Age15_17",9996,152,626108,19462,"Luxembourg","LU",15,17,3,"2021-W29"
"Age18_24",28163,4380,626108,52409,"Luxembourg","LU",18,24,7,"2021-W29"
"Age25_49",155815,116337,626108,239349,"Luxembourg","LU",25,49,25,"2021-W29"
"Age50_59",71344,62473,626108,89549,"Luxembourg","LU",50,59,10,"2021-W29"
"Age60_69",51337,47731,626108,61985,"Luxembourg","LU",60,69,10,"2021-W29"
"Age70_79",32217,31325,626108,38352,"Luxembourg","LU",70,79,10,"2021-W29"
"Age80+",22052,21495,626108,24925,"Luxembourg","LU",80,100,21,"2021-W29"
"Age10_14",8726,5409,1907675,102501,"Latvia","LV",10,14,5,"2021-W29"
"Age15_17",15063,11161,1907675,54269,"Latvia","LV",15,17,3,"2021-W29"
"Age18_24",52477,38863,1907675,119249,"Latvia","LV",18,24,7,"2021-W29"
"Age25_49",272231,212028,1907675,639712,"Latvia","LV",25,49,25,"2021-W29"
"Age50_59",117280,91126,1907675,265997,"Latvia","LV",50,59,10,"2021-W29"
"Age60_69",116727,96841,1907675,241651,"Latvia","LV",60,69,10,"2021-W29"
"Age70_79",84079,73706,1907675,170557,"Latvia","LV",70,79,10,"2021-W29"
"Age80+",43515,37930,1907675,111052,"Latvia","LV",80,100,21,"2021-W29"
"Age<18",17495,6955,514564,81948,"Malta","MT",0,17,18,"2021-W29"
"Age18_24",30629,24485,514564,42136,"Malta","MT",18,24,7,"2021-W29"
"Age25_49",171667,148753,514564,205154,"Malta","MT",25,49,25,"2021-W29"
"Age50_59",51619,48507,514564,59168,"Malta","MT",50,59,10,"2021-W29"
"Age60_69",56591,54455,514564,59551,"Malta","MT",60,69,10,"2021-W29"
"Age70_79",47342,46367,514564,44918,"Malta","MT",70,79,10,"2021-W29"
"Age80+",22459,22164,514564,21689,"Malta","MT",80,100,21,"2021-W29"
"Age<18",21572,1831,5367580,1118608,"Norway","NO",0,17,18,"2021-W29"
"Age18_24",325979,51958,5367580,470970,"Norway","NO",18,24,7,"2021-W29"
"Age25_49",1208594,342149,5367580,1825133,"Norway","NO",25,49,25,"2021-W29"
"Age50_59",647615,268908,5367580,703830,"Norway","NO",50,59,10,"2021-W29"
"Age60_69",557090,436557,5367580,582495,"Norway","NO",60,69,10,"2021-W29"
"Age70_79",439055,431759,5367580,435834,"Norway","NO",70,79,10,"2021-W29"
"Age80+",223521,218803,5367580,230710,"Norway","NO",80,100,21,"2021-W29"
"Age0_4",16,13,37958138,NA,"Poland","PL",0,4,5,"2021-W29"
"Age10_14",260957,175787,37958138,1998280,"Poland","PL",10,14,5,"2021-W29"
"Age15_17",360455,282144,37958138,1051166,"Poland","PL",15,17,3,"2021-W29"
"Age18_24",1128570,853606,37958138,2754264,"Poland","PL",18,24,7,"2021-W29"
"Age25_49",6672115,5398316,37958138,14035724,"Poland","PL",25,49,25,"2021-W29"
"Age5_9",22,10,37958138,NA,"Poland","PL",5,9,5,"2021-W29"
"Age50_59",2743467,2428569,37958138,4606379,"Poland","PL",50,59,10,"2021-W29"
"Age60_69",3592074,3346334,37958138,5179612,"Poland","PL",60,69,10,"2021-W29"
"Age70_79",2273216,2215009,37958138,2783163,"Poland","PL",70,79,10,"2021-W29"
"Age80+",1054232,1026677,37958138,1685759,"Poland","PL",80,100,21,"2021-W29"
"Age0_4",4,4,10295909,NA,"Portugal","PT",0,4,5,"2021-W29"
"Age10_14",328,202,10295909,504940,"Portugal","PT",10,14,5,"2021-W29"
"Age15_17",4058,2670,10295909,320065,"Portugal","PT",15,17,3,"2021-W29"
"Age18_24",126412,47102,10295909,775701,"Portugal","PT",18,24,7,"2021-W29"
"Age25_49",2441299,1087014,10295909,3360653,"Portugal","PT",25,49,25,"2021-W29"
"Age5_9",4,4,10295909,NA,"Portugal","PT",5,9,5,"2021-W29"
"Age50_59",1368152,1029239,10295909,1485319,"Portugal","PT",50,59,10,"2021-W29"
"Age60_69",1288195,1099413,10295909,1299674,"Portugal","PT",60,69,10,"2021-W29"
"Age70_79",1012549,943038,10295909,981649,"Portugal","PT",70,79,10,"2021-W29"
"Age80+",679475,649530,10295909,675863,"Portugal","PT",80,100,21,"2021-W29"
"Age<18",69231,60210,19328838,3644619,"Romania","RO",0,17,18,"2021-W29"
"Age18_24",340547,287445,19328838,1414236,"Romania","RO",18,24,7,"2021-W29"
"Age25_49",1945467,1679764,19328838,6769359,"Romania","RO",25,49,25,"2021-W29"
"Age50_59",910997,806999,19328838,2541550,"Romania","RO",50,59,10,"2021-W29"
"Age60_69",945011,866669,19328838,2499205,"Romania","RO",60,69,10,"2021-W29"
"Age70_79",552485,510490,19328838,1531033,"Romania","RO",70,79,10,"2021-W29"
"Age80+",180506,164975,19328838,928836,"Romania","RO",80,100,21,"2021-W29"
"Age15_17",29944,2992,10327589,345687,"Sweden","SE",15,17,3,"2021-W29"
"Age18_24",407939,80669,10327589,810921,"Sweden","SE",18,24,7,"2021-W29"
"Age25_49",2298656,710969,10327589,3404540,"Sweden","SE",25,49,25,"2021-W29"
"Age50_59",1120913,902600,10327589,1297863,"Sweden","SE",50,59,10,"2021-W29"
"Age60_69",1000175,951883,10327589,1108438,"Sweden","SE",60,69,10,"2021-W29"
"Age70_79",946513,919549,10327589,989013,"Sweden","SE",70,79,10,"2021-W29"
"Age80+",507821,491781,10327589,536306,"Sweden","SE",80,100,21,"2021-W29"
"Age<18",10608,5809,2095861,371395,"Slovenia","SI",0,17,18,"2021-W29"
"Age18_24",48886,32254,2095861,141225,"Slovenia","SI",18,24,7,"2021-W29"
"Age25_49",277806,194462,2095861,711365,"Slovenia","SI",25,49,25,"2021-W29"
"Age50_59",168363,139633,2095861,303125,"Slovenia","SI",50,59,10,"2021-W29"
"Age60_69",183934,164887,2095861,278944,"Slovenia","SI",60,69,10,"2021-W29"
"Age70_79",138701,128411,2095861,175640,"Slovenia","SI",70,79,10,"2021-W29"
"Age80+",87195,79201,2095861,114167,"Slovenia","SI",80,100,21,"2021-W29"
"Age10_14",13556,2415,5457873,279531,"Slovakia","SK",10,14,5,"2021-W29"
"Age15_17",33838,15235,5457873,156256,"Slovakia","SK",15,17,3,"2021-W29"
"Age18_24",144425,101704,5457873,398739,"Slovakia","SK",18,24,7,"2021-W29"
"Age25_49",854699,727903,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W29"
"Age50_59",363117,329356,5457873,704900,"Slovakia","SK",50,59,10,"2021-W29"
"Age60_69",422270,401593,5457873,689318,"Slovakia","SK",60,69,10,"2021-W29"
"Age70_79",283624,274435,5457873,391090,"Slovakia","SK",70,79,10,"2021-W29"
"Age80+",108143,103411,5457873,184680,"Slovakia","SK",80,100,21,"2021-W29"
"Age0_4",133,15,8901064,NA,"Austria","AT",0,4,5,"2021-W30"
"Age10_14",47851,18460,8901064,421998,"Austria","AT",10,14,5,"2021-W30"
"Age15_17",103053,51920,8901064,259561,"Austria","AT",15,17,3,"2021-W30"
"Age18_24",374496,245700,8901064,696064,"Austria","AT",18,24,7,"2021-W30"
"Age25_49",1827738,1417048,8901064,3006228,"Austria","AT",25,49,25,"2021-W30"
"Age5_9",146,18,8901064,NA,"Austria","AT",5,9,5,"2021-W30"
"Age50_59",1019436,898707,8901064,1396889,"Austria","AT",50,59,10,"2021-W30"
"Age60_69",850977,786607,8901064,1016016,"Austria","AT",60,69,10,"2021-W30"
"Age70_79",628682,594432,8901064,769199,"Austria","AT",70,79,10,"2021-W30"
"Age80+",472025,447949,8901064,474047,"Austria","AT",80,100,21,"2021-W30"
"Age<18",356760,64156,11522440,2320244,"Belgium","BE",0,17,18,"2021-W30"
"Age18_24",661286,345662,11522440,930629,"Belgium","BE",18,24,7,"2021-W30"
"Age25_49",2921683,2339885,11522440,3751281,"Belgium","BE",25,49,25,"2021-W30"
"Age50_59",1409409,1219234,11522440,1591660,"Belgium","BE",50,59,10,"2021-W30"
"Age60_69",1248670,1195054,11522440,1347513,"Belgium","BE",60,69,10,"2021-W30"
"Age70_79",883446,858066,11522440,924351,"Belgium","BE",70,79,10,"2021-W30"
"Age80+",594714,563159,11522440,656762,"Belgium","BE",80,100,21,"2021-W30"
"Age<18",3660,1935,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W30"
"Age18_24",36544,26139,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W30"
"Age25_49",345258,269646,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W30"
"Age50_59",205759,169998,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W30"
"Age60_69",251271,218866,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W30"
"Age70_79",201779,180025,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W30"
"Age80+",62448,55557,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W30"
"Age10_14",2,0,888005,46307,"Cyprus","CY",10,14,5,"2021-W30"
"Age15_17",5294,2230,888005,28169,"Cyprus","CY",15,17,3,"2021-W30"
"Age18_24",39843,26357,888005,84850,"Cyprus","CY",18,24,7,"2021-W30"
"Age25_49",226352,181657,888005,330295,"Cyprus","CY",25,49,25,"2021-W30"
"Age50_59",85263,74550,888005,107634,"Cyprus","CY",50,59,10,"2021-W30"
"Age60_69",81885,76461,888005,94714,"Cyprus","CY",60,69,10,"2021-W30"
"Age70_79",62845,59967,888005,66429,"Cyprus","CY",70,79,10,"2021-W30"
"Age80+",31927,30376,888005,33530,"Cyprus","CY",80,100,21,"2021-W30"
"Age10_14",52127,2111,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W30"
"Age15_17",105096,26121,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W30"
"Age18_24",312953,155046,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W30"
"Age25_49",2046851,1646084,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W30"
"Age50_59",926428,832726,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W30"
"Age60_69",985351,898063,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W30"
"Age70_79",874755,821023,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W30"
"Age80+",373021,353517,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W30"
"Age0_4",10,0,5822763,NA,"Denmark","DK",0,4,5,"2021-W30"
"Age10_14",58604,95,5822763,338629,"Denmark","DK",10,14,5,"2021-W30"
"Age15_17",140571,70690,5822763,203020,"Denmark","DK",15,17,3,"2021-W30"
"Age18_24",390254,251604,5822763,522153,"Denmark","DK",18,24,7,"2021-W30"
"Age25_49",1389752,652966,5822763,1843666,"Denmark","DK",25,49,25,"2021-W30"
"Age5_9",10,1,5822763,NA,"Denmark","DK",5,9,5,"2021-W30"
"Age50_59",737383,711516,5822763,800444,"Denmark","DK",50,59,10,"2021-W30"
"Age60_69",638308,629936,5822763,663646,"Denmark","DK",60,69,10,"2021-W30"
"Age70_79",561794,558810,5822763,564390,"Denmark","DK",70,79,10,"2021-W30"
"Age80+",281120,279504,5822763,272326,"Denmark","DK",80,100,21,"2021-W30"
"Age<18",20238,7551,1328976,257044,"Estonia","EE",0,17,18,"2021-W30"
"Age18_24",40418,26663,1328976,87626,"Estonia","EE",18,24,7,"2021-W30"
"Age25_49",230718,174700,1328976,460829,"Estonia","EE",25,49,25,"2021-W30"
"Age50_59",105767,90379,1328976,171453,"Estonia","EE",50,59,10,"2021-W30"
"Age60_69",107791,97378,1328976,163237,"Estonia","EE",60,69,10,"2021-W30"
"Age70_79",81457,76902,1328976,111342,"Estonia","EE",70,79,10,"2021-W30"
"Age80+",49293,46214,1328976,77445,"Estonia","EE",80,100,21,"2021-W30"
"Age0_4",2,2,10718565,NA,"Greece","EL",0,4,5,"2021-W30"
"Age10_14",1371,1,10718565,553606,"Greece","EL",10,14,5,"2021-W30"
"Age15_17",25633,322,10718565,326859,"Greece","EL",15,17,3,"2021-W30"
"Age18_24",301024,127697,10718565,782452,"Greece","EL",18,24,7,"2021-W30"
"Age25_49",1932549,1491523,10718565,3497414,"Greece","EL",25,49,25,"2021-W30"
"Age5_9",2,1,10718565,NA,"Greece","EL",5,9,5,"2021-W30"
"Age50_59",1043255,943639,10718565,1515472,"Greece","EL",50,59,10,"2021-W30"
"Age60_69",997134,940116,10718565,1291651,"Greece","EL",60,69,10,"2021-W30"
"Age70_79",810269,784074,10718565,1003958,"Greece","EL",70,79,10,"2021-W30"
"Age80+",552990,532221,10718565,773240,"Greece","EL",80,100,21,"2021-W30"
"Age0_4",321,156,47332614,NA,"Spain","ES",0,4,5,"2021-W30"
"Age10_14",28977,2780,47332614,2535060,"Spain","ES",10,14,5,"2021-W30"
"Age15_17",214029,31524,47332614,1448603,"Spain","ES",15,17,3,"2021-W30"
"Age18_24",1421374,335738,47332614,3303575,"Spain","ES",18,24,7,"2021-W30"
"Age25_49",12111921,7727145,47332614,16481919,"Spain","ES",25,49,25,"2021-W30"
"Age5_9",548,429,47332614,NA,"Spain","ES",5,9,5,"2021-W30"
"Age50_59",6476254,5491511,47332614,7035203,"Spain","ES",50,59,10,"2021-W30"
"Age60_69",5166286,4553153,47332614,5350604,"Spain","ES",60,69,10,"2021-W30"
"Age70_79",3922148,3743781,47332614,3984504,"Spain","ES",70,79,10,"2021-W30"
"Age80+",2927477,2872372,47332614,2851053,"Spain","ES",80,100,21,"2021-W30"
"Age0_4",0,0,5525292,NA,"Finland","FI",0,4,5,"2021-W30"
"Age10_14",4458,15,5525292,308825,"Finland","FI",10,14,5,"2021-W30"
"Age15_17",73203,2932,5525292,178021,"Finland","FI",15,17,3,"2021-W30"
"Age18_24",262799,29195,5525292,432594,"Finland","FI",18,24,7,"2021-W30"
