"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age80+",2882673,2755832,47332614,2851053,"Spain","ES",80,100,21,"2021-W18"
"Age<18",3004,160,5525292,1049057,"Finland","FI",0,17,18,"2021-W18"
"Age18_24",29090,5872,5525292,432594,"Finland","FI",18,24,7,"2021-W18"
"Age25_49",243888,57649,5525292,1728083,"Finland","FI",25,49,25,"2021-W18"
"Age50_59",336720,30639,5525292,724665,"Finland","FI",50,59,10,"2021-W18"
"Age60_69",526452,21657,5525292,716579,"Finland","FI",60,69,10,"2021-W18"
"Age70_79",531479,19196,5525292,561908,"Finland","FI",70,79,10,"2021-W18"
"Age80+",286668,80207,5525292,312406,"Finland","FI",80,100,21,"2021-W18"
"Age<18",7335,1561,67320216,14540168,"France","FR",0,17,18,"2021-W18"
"Age18_24",283395,79970,67320216,5444270,"France","FR",18,24,7,"2021-W18"
"Age25_49",2537077,824714,67320216,20684932,"France","FR",25,49,25,"2021-W18"
"Age50_59",3032863,833103,67320216,8805539,"France","FR",50,59,10,"2021-W18"
"Age60_69",4749466,1056577,67320216,8007585,"France","FR",60,69,10,"2021-W18"
"Age70_79",4544447,2629838,67320216,5692912,"France","FR",70,79,10,"2021-W18"
"Age80+",3046653,2340491,67320216,4144810,"France","FR",80,100,21,"2021-W18"
"Age<18",328,105,4058165,697325,"Croatia","HR",0,17,18,"2021-W18"
"Age18_24",12992,3399,4058165,321108,"Croatia","HR",18,24,7,"2021-W18"
"Age25_49",164188,44783,4058165,1319478,"Croatia","HR",25,49,25,"2021-W18"
"Age50_59",144879,36522,4058165,570899,"Croatia","HR",50,59,10,"2021-W18"
"Age60_69",254091,66632,4058165,562891,"Croatia","HR",60,69,10,"2021-W18"
"Age70_79",214587,84480,4058165,364156,"Croatia","HR",70,79,10,"2021-W18"
"Age80+",106169,57698,4058165,222308,"Croatia","HR",80,100,21,"2021-W18"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W18"
"Age18_24",197872,51348,9769526,741094,"Hungary","HU",18,24,7,"2021-W18"
"Age25_49",1480381,573622,9769526,3490565,"Hungary","HU",25,49,25,"2021-W18"
"Age50_59",711220,376825,9769526,1235206,"Hungary","HU",50,59,10,"2021-W18"
"Age60_69",903310,635991,9769526,1295058,"Hungary","HU",60,69,10,"2021-W18"
"Age70_79",696986,560553,9769526,859765,"Hungary","HU",70,79,10,"2021-W18"
"Age80+",311567,258840,9769526,438790,"Hungary","HU",80,100,21,"2021-W18"
"Age<18",2053,373,4964440,1201635,"Ireland","IE",0,17,18,"2021-W18"
"Age18_24",42439,9998,4964440,433572,"Ireland","IE",18,24,7,"2021-W18"
"Age25_49",290828,91645,4964440,1749671,"Ireland","IE",25,49,25,"2021-W18"
"Age50_59",173500,39901,4964440,606007,"Ireland","IE",50,59,10,"2021-W18"
"Age60_69",363040,28616,4964440,480682,"Ireland","IE",60,69,10,"2021-W18"
"Age70_79",337105,187345,4964440,322167,"Ireland","IE",70,79,10,"2021-W18"
"Age80+",180985,174187,4964440,170706,"Ireland","IE",80,100,21,"2021-W18"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W18"
"Age18_24",6256,1355,364134,34868,"Iceland","IS",18,24,7,"2021-W18"
"Age25_49",34790,9423,364134,131004,"Iceland","IS",25,49,25,"2021-W18"
"Age50_59",29556,4692,364134,43992,"Iceland","IS",50,59,10,"2021-W18"
"Age60_69",34151,9643,364134,37414,"Iceland","IS",60,69,10,"2021-W18"
"Age70_79",23097,9831,364134,22890,"Iceland","IS",70,79,10,"2021-W18"
"Age80+",12494,12330,364134,12602,"Iceland","IS",80,100,21,"2021-W18"
"Age<18",10737,3671,59641488,9433159,"Italy","IT",0,17,18,"2021-W18"
"Age18_24",273717,130000,59641488,4121339,"Italy","IT",18,24,7,"2021-W18"
"Age25_49",2676416,1251160,59641488,18920355,"Italy","IT",25,49,25,"2021-W18"
"Age50_59",2149918,833482,59641488,9414195,"Italy","IT",50,59,10,"2021-W18"
"Age60_69",3496490,768640,59641488,7364364,"Italy","IT",60,69,10,"2021-W18"
"Age70_79",4346306,923016,59641488,5968373,"Italy","IT",70,79,10,"2021-W18"
"Age80+",3981856,3370304,59641488,4419703,"Italy","IT",80,100,21,"2021-W18"
"Age<18",961,413,2794090,498821,"Lithuania","LT",0,17,18,"2021-W18"
"Age18_24",35280,11981,2794090,209209,"Lithuania","LT",18,24,7,"2021-W18"
"Age25_49",195406,67974,2794090,914337,"Lithuania","LT",25,49,25,"2021-W18"
"Age50_59",135335,56030,2794090,419039,"Lithuania","LT",50,59,10,"2021-W18"
"Age60_69",181755,95169,2794090,351248,"Lithuania","LT",60,69,10,"2021-W18"
"Age70_79",153037,96412,2794090,236890,"Lithuania","LT",70,79,10,"2021-W18"
"Age80+",82810,58946,2794090,164546,"Lithuania","LT",80,100,21,"2021-W18"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W18"
"Age18_24",1848,1108,626108,52409,"Luxembourg","LU",18,24,7,"2021-W18"
"Age25_49",25018,9109,626108,239349,"Luxembourg","LU",25,49,25,"2021-W18"
"Age50_59",39684,4637,626108,89549,"Luxembourg","LU",50,59,10,"2021-W18"
"Age60_69",47506,13470,626108,61985,"Luxembourg","LU",60,69,10,"2021-W18"
"Age70_79",31398,11810,626108,38352,"Luxembourg","LU",70,79,10,"2021-W18"
"Age80+",20650,18734,626108,24925,"Luxembourg","LU",80,100,21,"2021-W18"
"Age<18",167,17,1907675,359457,"Latvia","LV",0,17,18,"2021-W18"
"Age18_24",12927,2347,1907675,119249,"Latvia","LV",18,24,7,"2021-W18"
"Age25_49",100597,19792,1907675,639712,"Latvia","LV",25,49,25,"2021-W18"
"Age50_59",52270,13026,1907675,265997,"Latvia","LV",50,59,10,"2021-W18"
"Age60_69",70273,15589,1907675,241651,"Latvia","LV",60,69,10,"2021-W18"
"Age70_79",61547,20590,1907675,170557,"Latvia","LV",70,79,10,"2021-W18"
"Age80+",32279,10809,1907675,111052,"Latvia","LV",80,100,21,"2021-W18"
"Age<18",0,0,514564,81948,"Malta","MT",0,17,18,"2021-W18"
"Age18_24",7992,4068,514564,42136,"Malta","MT",18,24,7,"2021-W18"
"Age25_49",103863,36323,514564,205154,"Malta","MT",25,49,25,"2021-W18"
"Age50_59",51567,13724,514564,59168,"Malta","MT",50,59,10,"2021-W18"
"Age60_69",58589,17392,514564,59551,"Malta","MT",60,69,10,"2021-W18"
"Age70_79",47482,36959,514564,44918,"Malta","MT",70,79,10,"2021-W18"
"Age80+",21491,19355,514564,21689,"Malta","MT",80,100,21,"2021-W18"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W18"
"Age18_24",31700,5889,5367580,470970,"Norway","NO",18,24,7,"2021-W18"
"Age25_49",211762,49059,5367580,1825133,"Norway","NO",25,49,25,"2021-W18"
"Age50_59",188466,28859,5367580,703830,"Norway","NO",50,59,10,"2021-W18"
"Age60_69",366018,26702,5367580,582495,"Norway","NO",60,69,10,"2021-W18"
"Age70_79",412062,149927,5367580,435834,"Norway","NO",70,79,10,"2021-W18"
"Age80+",238008,198824,5367580,230710,"Norway","NO",80,100,21,"2021-W18"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W18"
"Age18_24",191059,68527,37958138,2754264,"Poland","PL",18,24,7,"2021-W18"
"Age25_49",2595527,593148,37958138,14035724,"Poland","PL",25,49,25,"2021-W18"
"Age50_59",1729459,346237,37958138,4606379,"Poland","PL",50,59,10,"2021-W18"
"Age60_69",2829617,443672,37958138,5179612,"Poland","PL",60,69,10,"2021-W18"
"Age70_79",2028192,1239908,37958138,2783163,"Poland","PL",70,79,10,"2021-W18"
"Age80+",974824,827807,37958138,1685759,"Poland","PL",80,100,21,"2021-W18"
"Age<18",580,292,10295909,1717050,"Portugal","PT",0,17,18,"2021-W18"
"Age18_24",32957,12840,10295909,775701,"Portugal","PT",18,24,7,"2021-W18"
"Age25_49",384697,151773,10295909,3360653,"Portugal","PT",25,49,25,"2021-W18"
"Age50_59",269282,71506,10295909,1485319,"Portugal","PT",50,59,10,"2021-W18"
"Age60_69",766427,82064,10295909,1299674,"Portugal","PT",60,69,10,"2021-W18"
"Age70_79",885668,223187,10295909,981649,"Portugal","PT",70,79,10,"2021-W18"
"Age80+",639114,589731,10295909,675863,"Portugal","PT",80,100,21,"2021-W18"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W18"
"Age18_24",54904,15993,10327589,810921,"Sweden","SE",18,24,7,"2021-W18"
"Age25_49",362606,120292,10327589,3404540,"Sweden","SE",25,49,25,"2021-W18"
"Age50_59",391773,76264,10327589,1297863,"Sweden","SE",50,59,10,"2021-W18"
"Age60_69",888714,79733,10327589,1108438,"Sweden","SE",60,69,10,"2021-W18"
"Age70_79",915608,201587,10327589,989013,"Sweden","SE",70,79,10,"2021-W18"
"Age80+",501326,417402,10327589,536306,"Sweden","SE",80,100,21,"2021-W18"
"Age<18",264,160,2095861,371395,"Slovenia","SI",0,17,18,"2021-W18"
"Age18_24",8874,2100,2095861,141225,"Slovenia","SI",18,24,7,"2021-W18"
"Age25_49",67040,21021,2095861,711365,"Slovenia","SI",25,49,25,"2021-W18"
"Age50_59",87414,13561,2095861,303125,"Slovenia","SI",50,59,10,"2021-W18"
"Age60_69",136901,55803,2095861,278944,"Slovenia","SI",60,69,10,"2021-W18"
"Age70_79",115520,100545,2095861,175640,"Slovenia","SI",70,79,10,"2021-W18"
"Age80+",70839,63875,2095861,114167,"Slovenia","SI",80,100,21,"2021-W18"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W18"
"Age18_24",32052,14509,5457873,398739,"Slovakia","SK",18,24,7,"2021-W18"
"Age25_49",338973,124865,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W18"
"Age50_59",216654,60902,5457873,704900,"Slovakia","SK",50,59,10,"2021-W18"
"Age60_69",318334,116296,5457873,689318,"Slovakia","SK",60,69,10,"2021-W18"
"Age70_79",235882,202140,5457873,391090,"Slovakia","SK",70,79,10,"2021-W18"
"Age80+",83363,72529,5457873,184680,"Slovakia","SK",80,100,21,"2021-W18"
"Age<18",4753,1473,8901064,1542621,"Austria","AT",0,17,18,"2021-W19"
"Age18_24",97318,28630,8901064,696064,"Austria","AT",18,24,7,"2021-W19"
"Age25_49",691783,201061,8901064,3006228,"Austria","AT",25,49,25,"2021-W19"
"Age50_59",587770,137533,8901064,1396889,"Austria","AT",50,59,10,"2021-W19"
"Age60_69",651252,138233,8901064,1016016,"Austria","AT",60,69,10,"2021-W19"
"Age70_79",565355,233085,8901064,769199,"Austria","AT",70,79,10,"2021-W19"
"Age80+",444959,357743,8901064,474047,"Austria","AT",80,100,21,"2021-W19"
"Age<18",4579,2869,11522440,2320244,"Belgium","BE",0,17,18,"2021-W19"
"Age18_24",98997,48516,11522440,930629,"Belgium","BE",18,24,7,"2021-W19"
"Age25_49",698416,282476,11522440,3751281,"Belgium","BE",25,49,25,"2021-W19"
"Age50_59",653753,158210,11522440,1591660,"Belgium","BE",50,59,10,"2021-W19"
"Age60_69",1068023,168631,11522440,1347513,"Belgium","BE",60,69,10,"2021-W19"
"Age70_79",852927,367001,11522440,924351,"Belgium","BE",70,79,10,"2021-W19"
"Age80+",573375,365317,11522440,656762,"Belgium","BE",80,100,21,"2021-W19"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W19"
"Age18_24",17267,7785,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W19"
"Age25_49",208793,121620,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W19"
"Age50_59",135327,87088,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W19"
"Age60_69",167762,102175,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W19"
"Age70_79",132286,74168,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W19"
"Age80+",39574,21592,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W19"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W19"
"Age18_24",1544,528,888005,84850,"Cyprus","CY",18,24,7,"2021-W19"
"Age25_49",118628,8818,888005,330295,"Cyprus","CY",25,49,25,"2021-W19"
"Age50_59",57047,21916,888005,107634,"Cyprus","CY",50,59,10,"2021-W19"
"Age60_69",65195,27947,888005,94714,"Cyprus","CY",60,69,10,"2021-W19"
"Age70_79",55696,24882,888005,66429,"Cyprus","CY",70,79,10,"2021-W19"
"Age80+",29431,25234,888005,33530,"Cyprus","CY",80,100,21,"2021-W19"
"Age<18",1716,542,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W19"
"Age18_24",36748,17964,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W19"
"Age25_49",532639,223357,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W19"
"Age50_59",604644,126207,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W19"
"Age60_69",783832,99199,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W19"
"Age70_79",789335,366625,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W19"
"Age80+",342520,254885,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W19"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W19"
"Age18_24",28903,16836,5822763,522153,"Denmark","DK",18,24,7,"2021-W19"
"Age25_49",194895,129501,5822763,1843666,"Denmark","DK",25,49,25,"2021-W19"
"Age50_59",154298,86405,5822763,800444,"Denmark","DK",50,59,10,"2021-W19"
"Age60_69",476966,119992,5822763,663646,"Denmark","DK",60,69,10,"2021-W19"
"Age70_79",547936,433599,5822763,564390,"Denmark","DK",70,79,10,"2021-W19"
"Age80+",271176,265683,5822763,272326,"Denmark","DK",80,100,21,"2021-W19"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W19"
"Age18_24",9807,4736,1328976,87626,"Estonia","EE",18,24,7,"2021-W19"
"Age25_49",95361,43216,1328976,460829,"Estonia","EE",25,49,25,"2021-W19"
"Age50_59",80186,30242,1328976,171453,"Estonia","EE",50,59,10,"2021-W19"
"Age60_69",92828,38405,1328976,163237,"Estonia","EE",60,69,10,"2021-W19"
"Age70_79",76037,39111,1328976,111342,"Estonia","EE",70,79,10,"2021-W19"
"Age80+",45963,34821,1328976,77445,"Estonia","EE",80,100,21,"2021-W19"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W19"
"Age18_24",11710,8414,10718565,782452,"Greece","EL",18,24,7,"2021-W19"
"Age25_49",480831,171906,10718565,3497414,"Greece","EL",25,49,25,"2021-W19"
"Age50_59",460585,114891,10718565,1515472,"Greece","EL",50,59,10,"2021-W19"
"Age60_69",651157,232399,10718565,1291651,"Greece","EL",60,69,10,"2021-W19"
"Age70_79",664168,532669,10718565,1003958,"Greece","EL",70,79,10,"2021-W19"
"Age80+",495489,457659,10718565,773240,"Greece","EL",80,100,21,"2021-W19"
"Age<18",3607,2003,47332614,8325756,"Spain","ES",0,17,18,"2021-W19"
"Age18_24",207228,84193,47332614,3303575,"Spain","ES",18,24,7,"2021-W19"
"Age25_49",2062037,854087,47332614,16481919,"Spain","ES",25,49,25,"2021-W19"
"Age50_59",1916887,478143,47332614,7035203,"Spain","ES",50,59,10,"2021-W19"
"Age60_69",4525395,353544,47332614,5350604,"Spain","ES",60,69,10,"2021-W19"
"Age70_79",3791927,2461004,47332614,3984504,"Spain","ES",70,79,10,"2021-W19"
"Age80+",2893754,2800074,47332614,2851053,"Spain","ES",80,100,21,"2021-W19"
"Age<18",3822,176,5525292,1049057,"Finland","FI",0,17,18,"2021-W19"
"Age18_24",31702,6418,5525292,432594,"Finland","FI",18,24,7,"2021-W19"
"Age25_49",290782,62265,5525292,1728083,"Finland","FI",25,49,25,"2021-W19"
"Age50_59",414583,34738,5525292,724665,"Finland","FI",50,59,10,"2021-W19"
"Age60_69",559165,33145,5525292,716579,"Finland","FI",60,69,10,"2021-W19"
"Age70_79",534410,27554,5525292,561908,"Finland","FI",70,79,10,"2021-W19"
"Age80+",287844,122797,5525292,312406,"Finland","FI",80,100,21,"2021-W19"
"Age<18",12384,1758,67320216,14540168,"France","FR",0,17,18,"2021-W19"
"Age18_24",453037,98618,67320216,5444270,"France","FR",18,24,7,"2021-W19"
"Age25_49",3557045,975927,67320216,20684932,"France","FR",25,49,25,"2021-W19"
"Age50_59",3774618,997291,67320216,8805539,"France","FR",50,59,10,"2021-W19"
"Age60_69",5126605,1371270,67320216,8007585,"France","FR",60,69,10,"2021-W19"
"Age70_79",4674130,2941307,67320216,5692912,"France","FR",70,79,10,"2021-W19"
"Age80+",3102291,2439853,67320216,4144810,"France","FR",80,100,21,"2021-W19"
"Age<18",520,123,4058165,697325,"Croatia","HR",0,17,18,"2021-W19"
"Age18_24",20631,3790,4058165,321108,"Croatia","HR",18,24,7,"2021-W19"
"Age25_49",238895,50699,4058165,1319478,"Croatia","HR",25,49,25,"2021-W19"
"Age50_59",187626,43220,4058165,570899,"Croatia","HR",50,59,10,"2021-W19"
"Age60_69",288112,86059,4058165,562891,"Croatia","HR",60,69,10,"2021-W19"
"Age70_79",227669,105910,4058165,364156,"Croatia","HR",70,79,10,"2021-W19"
"Age80+",110779,69171,4058165,222308,"Croatia","HR",80,100,21,"2021-W19"
"Age<18",78548,440,9769526,1709048,"Hungary","HU",0,17,18,"2021-W19"
"Age18_24",231457,60101,9769526,741094,"Hungary","HU",18,24,7,"2021-W19"
"Age25_49",1627253,672360,9769526,3490565,"Hungary","HU",25,49,25,"2021-W19"
"Age50_59",746665,419671,9769526,1235206,"Hungary","HU",50,59,10,"2021-W19"
"Age60_69",924664,668313,9769526,1295058,"Hungary","HU",60,69,10,"2021-W19"
"Age70_79",705948,575736,9769526,859765,"Hungary","HU",70,79,10,"2021-W19"
"Age80+",315459,263635,9769526,438790,"Hungary","HU",80,100,21,"2021-W19"
"Age<18",2679,865,4964440,1201635,"Ireland","IE",0,17,18,"2021-W19"
"Age18_24",46558,10679,4964440,433572,"Ireland","IE",18,24,7,"2021-W19"
"Age25_49",319732,96300,4964440,1749671,"Ireland","IE",25,49,25,"2021-W19"
"Age50_59",286445,44859,4964440,606007,"Ireland","IE",50,59,10,"2021-W19"
"Age60_69",433796,40539,4964440,480682,"Ireland","IE",60,69,10,"2021-W19"
"Age70_79",338713,269540,4964440,322167,"Ireland","IE",70,79,10,"2021-W19"
"Age80+",181170,175129,4964440,170706,"Ireland","IE",80,100,21,"2021-W19"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W19"
"Age18_24",7007,1866,364134,34868,"Iceland","IS",18,24,7,"2021-W19"
"Age25_49",39099,12149,364134,131004,"Iceland","IS",25,49,25,"2021-W19"
"Age50_59",31540,6266,364134,43992,"Iceland","IS",50,59,10,"2021-W19"
"Age60_69",34417,13578,364134,37414,"Iceland","IS",60,69,10,"2021-W19"
"Age70_79",23142,9901,364134,22890,"Iceland","IS",70,79,10,"2021-W19"
"Age80+",12501,12341,364134,12602,"Iceland","IS",80,100,21,"2021-W19"
"Age<18",14452,4975,59641488,9433159,"Italy","IT",0,17,18,"2021-W19"
"Age18_24",324780,147558,59641488,4121339,"Italy","IT",18,24,7,"2021-W19"
"Age25_49",2979909,1451577,59641488,18920355,"Italy","IT",25,49,25,"2021-W19"
"Age50_59",2791361,996010,59641488,9414195,"Italy","IT",50,59,10,"2021-W19"
"Age60_69",4387989,982425,59641488,7364364,"Italy","IT",60,69,10,"2021-W19"
"Age70_79",4648317,1311978,59641488,5968373,"Italy","IT",70,79,10,"2021-W19"
"Age80+",4039353,3550119,59641488,4419703,"Italy","IT",80,100,21,"2021-W19"
"Age<18",1080,555,2794090,498821,"Lithuania","LT",0,17,18,"2021-W19"
"Age18_24",40491,16520,2794090,209209,"Lithuania","LT",18,24,7,"2021-W19"
"Age25_49",235178,82897,2794090,914337,"Lithuania","LT",25,49,25,"2021-W19"
"Age50_59",157932,66551,2794090,419039,"Lithuania","LT",50,59,10,"2021-W19"
"Age60_69",196392,109735,2794090,351248,"Lithuania","LT",60,69,10,"2021-W19"
"Age70_79",155746,105501,2794090,236890,"Lithuania","LT",70,79,10,"2021-W19"
"Age80+",84313,63722,2794090,164546,"Lithuania","LT",80,100,21,"2021-W19"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W19"
"Age18_24",1948,1278,626108,52409,"Luxembourg","LU",18,24,7,"2021-W19"
"Age25_49",30557,9936,626108,239349,"Luxembourg","LU",25,49,25,"2021-W19"
"Age50_59",56977,5770,626108,89549,"Luxembourg","LU",50,59,10,"2021-W19"
"Age60_69",48438,29807,626108,61985,"Luxembourg","LU",60,69,10,"2021-W19"
"Age70_79",31628,12154,626108,38352,"Luxembourg","LU",70,79,10,"2021-W19"
"Age80+",20810,18836,626108,24925,"Luxembourg","LU",80,100,21,"2021-W19"
"Age<18",348,29,1907675,359457,"Latvia","LV",0,17,18,"2021-W19"
"Age18_24",19378,3258,1907675,119249,"Latvia","LV",18,24,7,"2021-W19"
"Age25_49",139094,30357,1907675,639712,"Latvia","LV",25,49,25,"2021-W19"
"Age50_59",65561,19221,1907675,265997,"Latvia","LV",50,59,10,"2021-W19"
"Age60_69",78014,24019,1907675,241651,"Latvia","LV",60,69,10,"2021-W19"
"Age70_79",65213,29329,1907675,170557,"Latvia","LV",70,79,10,"2021-W19"
"Age80+",34269,15519,1907675,111052,"Latvia","LV",80,100,21,"2021-W19"
"Age<18",0,0,514564,81948,"Malta","MT",0,17,18,"2021-W19"
"Age18_24",8325,4788,514564,42136,"Malta","MT",18,24,7,"2021-W19"
"Age25_49",123378,51684,514564,205154,"Malta","MT",25,49,25,"2021-W19"
"Age50_59",52839,18195,514564,59168,"Malta","MT",50,59,10,"2021-W19"
"Age60_69",58871,21363,514564,59551,"Malta","MT",60,69,10,"2021-W19"
"Age70_79",47581,40246,514564,44918,"Malta","MT",70,79,10,"2021-W19"
"Age80+",21527,19627,514564,21689,"Malta","MT",80,100,21,"2021-W19"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W19"
"Age18_24",35374,7168,5367580,470970,"Norway","NO",18,24,7,"2021-W19"
"Age25_49",238751,58947,5367580,1825133,"Norway","NO",25,49,25,"2021-W19"
"Age50_59",213030,35074,5367580,703830,"Norway","NO",50,59,10,"2021-W19"
"Age60_69",395203,38071,5367580,582495,"Norway","NO",60,69,10,"2021-W19"
"Age70_79",414746,204780,5367580,435834,"Norway","NO",70,79,10,"2021-W19"
"Age80+",238507,201253,5367580,230710,"Norway","NO",80,100,21,"2021-W19"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W19"
"Age18_24",338307,74428,37958138,2754264,"Poland","PL",18,24,7,"2021-W19"
"Age25_49",3388793,736465,37958138,14035724,"Poland","PL",25,49,25,"2021-W19"
"Age50_59",1908167,481462,37958138,4606379,"Poland","PL",50,59,10,"2021-W19"
"Age60_69",2959885,693028,37958138,5179612,"Poland","PL",60,69,10,"2021-W19"
"Age70_79",2065236,1492576,37958138,2783163,"Poland","PL",70,79,10,"2021-W19"
"Age80+",985035,870932,37958138,1685759,"Poland","PL",80,100,21,"2021-W19"
"Age<18",743,336,10295909,1717050,"Portugal","PT",0,17,18,"2021-W19"
"Age18_24",35192,18202,10295909,775701,"Portugal","PT",18,24,7,"2021-W19"
"Age25_49",409848,251816,10295909,3360653,"Portugal","PT",25,49,25,"2021-W19"
"Age50_59",313978,140193,10295909,1485319,"Portugal","PT",50,59,10,"2021-W19"
"Age60_69",962921,130342,10295909,1299674,"Portugal","PT",60,69,10,"2021-W19"
"Age70_79",920260,278442,10295909,981649,"Portugal","PT",70,79,10,"2021-W19"
"Age80+",643095,599508,10295909,675863,"Portugal","PT",80,100,21,"2021-W19"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W19"
"Age18_24",63263,18863,10327589,810921,"Sweden","SE",18,24,7,"2021-W19"
"Age25_49",430006,138671,10327589,3404540,"Sweden","SE",25,49,25,"2021-W19"
"Age50_59",548205,86175,10327589,1297863,"Sweden","SE",50,59,10,"2021-W19"
"Age60_69",927183,89074,10327589,1108438,"Sweden","SE",60,69,10,"2021-W19"
"Age70_79",921946,280450,10327589,989013,"Sweden","SE",70,79,10,"2021-W19"
"Age80+",502508,444959,10327589,536306,"Sweden","SE",80,100,21,"2021-W19"
"Age<18",424,196,2095861,371395,"Slovenia","SI",0,17,18,"2021-W19"
"Age18_24",11056,2643,2095861,141225,"Slovenia","SI",18,24,7,"2021-W19"
"Age25_49",99585,24008,2095861,711365,"Slovenia","SI",25,49,25,"2021-W19"
"Age50_59",108315,16365,2095861,303125,"Slovenia","SI",50,59,10,"2021-W19"
"Age60_69",146140,70881,2095861,278944,"Slovenia","SI",60,69,10,"2021-W19"
"Age70_79",118850,104769,2095861,175640,"Slovenia","SI",70,79,10,"2021-W19"
"Age80+",72181,64810,2095861,114167,"Slovenia","SI",80,100,21,"2021-W19"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W19"
"Age18_24",37139,16557,5457873,398739,"Slovakia","SK",18,24,7,"2021-W19"
"Age25_49",401148,153441,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W19"
"Age50_59",257818,73139,5457873,704900,"Slovakia","SK",50,59,10,"2021-W19"
"Age60_69",353422,144059,5457873,689318,"Slovakia","SK",60,69,10,"2021-W19"
"Age70_79",242167,210558,5457873,391090,"Slovakia","SK",70,79,10,"2021-W19"
"Age80+",85498,74844,5457873,184680,"Slovakia","SK",80,100,21,"2021-W19"
"Age<18",7124,1615,8901064,1542621,"Austria","AT",0,17,18,"2021-W20"
"Age18_24",116853,35180,8901064,696064,"Austria","AT",18,24,7,"2021-W20"
"Age25_49",842637,240693,8901064,3006228,"Austria","AT",25,49,25,"2021-W20"
"Age50_59",687113,166511,8901064,1396889,"Austria","AT",50,59,10,"2021-W20"
"Age60_69",718206,177995,8901064,1016016,"Austria","AT",60,69,10,"2021-W20"
"Age70_79",580549,277630,8901064,769199,"Austria","AT",70,79,10,"2021-W20"
"Age80+",450122,376451,8901064,474047,"Austria","AT",80,100,21,"2021-W20"
"Age<18",4955,3180,11522440,2320244,"Belgium","BE",0,17,18,"2021-W20"
"Age18_24",105040,57334,11522440,930629,"Belgium","BE",18,24,7,"2021-W20"
"Age25_49",855102,331908,11522440,3751281,"Belgium","BE",25,49,25,"2021-W20"
"Age50_59",899968,194446,11522440,1591660,"Belgium","BE",50,59,10,"2021-W20"
"Age60_69",1106366,250830,11522440,1347513,"Belgium","BE",60,69,10,"2021-W20"
"Age70_79",858818,479412,11522440,924351,"Belgium","BE",70,79,10,"2021-W20"
"Age80+",577740,376239,11522440,656762,"Belgium","BE",80,100,21,"2021-W20"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W20"
"Age18_24",19145,9957,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W20"
"Age25_49",225154,145181,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W20"
"Age50_59",144363,101619,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W20"
"Age60_69",181293,123042,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W20"
"Age70_79",144895,93513,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W20"
"Age80+",43725,27340,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W20"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W20"
"Age18_24",7574,649,888005,84850,"Cyprus","CY",18,24,7,"2021-W20"
