"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age5_9",1104,1,0,626108,33994,"Luxembourg","LU",5,9,5,"2021-W52"
"Age50_59",78205,67803,48607,626108,89549,"Luxembourg","LU",50,59,10,"2021-W52"
"Age60_69",55714,51789,44440,626108,61985,"Luxembourg","LU",60,69,10,"2021-W52"
"Age70_79",35112,34213,28277,626108,38352,"Luxembourg","LU",70,79,10,"2021-W52"
"Age80+",23656,22994,19497,626108,24925,"Luxembourg","LU",80,100,21,"2021-W52"
"Age0_4",0,1,0,1907675,103060,"Latvia","LV",0,4,5,"2021-W52"
"Age10_14",32801,28567,806,1907675,102501,"Latvia","LV",10,14,5,"2021-W52"
"Age15_17",37080,34613,860,1907675,54269,"Latvia","LV",15,17,3,"2021-W52"
"Age18_24",94036,71468,8337,1907675,119249,"Latvia","LV",18,24,7,"2021-W52"
"Age25_49",490659,350623,74880,1907675,639712,"Latvia","LV",25,49,25,"2021-W52"
"Age5_9",1223,3,6,1907675,99627,"Latvia","LV",5,9,5,"2021-W52"
"Age50_59",209748,150135,42240,1907675,265997,"Latvia","LV",50,59,10,"2021-W52"
"Age60_69",195930,152957,53853,1907675,241651,"Latvia","LV",60,69,10,"2021-W52"
"Age70_79",127736,106414,47795,1907675,170557,"Latvia","LV",70,79,10,"2021-W52"
"Age80+",70842,55902,25604,1907675,111052,"Latvia","LV",80,100,21,"2021-W52"
"Age<18",26980,21575,137,514564,81948,"Malta","MT",0,17,18,"2021-W52"
"Age18_24",35335,29459,8214,514564,42136,"Malta","MT",18,24,7,"2021-W52"
"Age25_49",190126,166092,70335,514564,205154,"Malta","MT",25,49,25,"2021-W52"
"Age50_59",53254,50341,43449,514564,59168,"Malta","MT",50,59,10,"2021-W52"
"Age60_69",57117,55118,53085,514564,59551,"Malta","MT",60,69,10,"2021-W52"
"Age70_79",47634,46689,37119,514564,44918,"Malta","MT",70,79,10,"2021-W52"
"Age80+",22629,22390,17395,514564,21689,"Malta","MT",80,100,21,"2021-W52"
"Age<18",323269,108108,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W52"
"Age18_24",422478,388020,30829,5367580,470970,"Norway","NO",18,24,7,"2021-W52"
"Age25_49",1621224,1528865,247505,5367580,1825133,"Norway","NO",25,49,25,"2021-W52"
"Age50_59",677915,662308,260594,5367580,703830,"Norway","NO",50,59,10,"2021-W52"
"Age60_69",569472,564843,405358,5367580,582495,"Norway","NO",60,69,10,"2021-W52"
"Age70_79",444245,443984,408731,5367580,435834,"Norway","NO",70,79,10,"2021-W52"
"Age80+",226548,225217,205131,5367580,230710,"Norway","NO",80,100,21,"2021-W52"
"Age0_4",19,19,3,37958138,1921497,"Poland","PL",0,4,5,"2021-W52"
"Age10_14",607218,455254,103,37958138,1998280,"Poland","PL",10,14,5,"2021-W52"
"Age15_17",547871,511763,529,37958138,1051166,"Poland","PL",15,17,3,"2021-W52"
"Age18_24",1510890,1120064,120776,37958138,2754264,"Poland","PL",18,24,7,"2021-W52"
"Age25_49",8367563,6568694,1440584,37958138,14035724,"Poland","PL",25,49,25,"2021-W52"
"Age5_9",136277,87,1,37958138,1942294,"Poland","PL",5,9,5,"2021-W52"
"Age50_59",3121742,2738322,1146991,37958138,4606379,"Poland","PL",50,59,10,"2021-W52"
"Age60_69",3863300,3620132,1897847,37958138,5179612,"Poland","PL",60,69,10,"2021-W52"
"Age70_79",2381094,2329784,1624735,37958138,2783163,"Poland","PL",70,79,10,"2021-W52"
"Age80+",1107516,1080692,693860,37958138,1685759,"Poland","PL",80,100,21,"2021-W52"
"Age0_4",15,10,0,10295909,436202,"Portugal","PT",0,4,5,"2021-W52"
"Age10_14",361327,249307,180,10295909,504940,"Portugal","PT",10,14,5,"2021-W52"
"Age15_17",300462,266020,481,10295909,320065,"Portugal","PT",15,17,3,"2021-W52"
"Age18_24",756896,425357,28683,10295909,775701,"Portugal","PT",18,24,7,"2021-W52"
"Age25_49",3275231,2425877,311425,10295909,3360653,"Portugal","PT",25,49,25,"2021-W52"
"Age5_9",24160,32,0,10295909,455843,"Portugal","PT",5,9,5,"2021-W52"
"Age50_59",1490411,1163126,410201,10295909,1485319,"Portugal","PT",50,59,10,"2021-W52"
"Age60_69",1355127,1195647,863749,10295909,1299674,"Portugal","PT",60,69,10,"2021-W52"
"Age70_79",1051632,988002,871133,10295909,981649,"Portugal","PT",70,79,10,"2021-W52"
"Age80+",700761,666677,599514,10295909,675863,"Portugal","PT",80,100,21,"2021-W52"
"Age<18",249499,232613,4419,19328838,3644619,"Romania","RO",0,17,18,"2021-W52"
"Age18_24",679582,433343,51155,19328838,1414236,"Romania","RO",18,24,7,"2021-W52"
"Age25_49",3311281,2244182,364204,19328838,6769359,"Romania","RO",25,49,25,"2021-W52"
"Age50_59",1419330,1049320,226011,19328838,2541550,"Romania","RO",50,59,10,"2021-W52"
"Age60_69",1308956,1086490,275318,19328838,2499205,"Romania","RO",60,69,10,"2021-W52"
"Age70_79",738018,637088,168879,19328838,1531033,"Romania","RO",70,79,10,"2021-W52"
"Age80+",243675,209956,54963,19328838,928836,"Romania","RO",80,100,21,"2021-W52"
"Age15_17",277783,249811,519,10327589,345687,"Sweden","SE",15,17,3,"2021-W52"
"Age18_24",643885,593611,24819,10327589,810921,"Sweden","SE",18,24,7,"2021-W52"
"Age25_49",2820165,2699230,242663,10327589,3404540,"Sweden","SE",25,49,25,"2021-W52"
"Age50_59",1181466,1161560,299784,10327589,1297863,"Sweden","SE",50,59,10,"2021-W52"
"Age60_69",1027085,1015240,742098,10327589,1108438,"Sweden","SE",60,69,10,"2021-W52"
"Age70_79",959054,950426,832345,10327589,989013,"Sweden","SE",70,79,10,"2021-W52"
"Age80+",512277,504332,436567,10327589,536306,"Sweden","SE",80,100,21,"2021-W52"
"Age<18",39740,34531,377,2095861,371395,"Slovenia","SI",0,17,18,"2021-W52"
"Age18_24",84022,63567,9939,2095861,141225,"Slovenia","SI",18,24,7,"2021-W52"
"Age25_49",416716,315701,85794,2095861,711365,"Slovenia","SI",25,49,25,"2021-W52"
"Age50_59",217583,186226,80319,2095861,303125,"Slovenia","SI",50,59,10,"2021-W52"
"Age60_69",220965,203584,120968,2095861,278944,"Slovenia","SI",60,69,10,"2021-W52"
"Age70_79",160706,153072,107025,2095861,175640,"Slovenia","SI",70,79,10,"2021-W52"
"Age80+",101709,97101,62723,2095861,114167,"Slovenia","SI",80,100,21,"2021-W52"
"Age10_14",34996,29013,39,5457873,279531,"Slovakia","SK",10,14,5,"2021-W52"
"Age15_17",59184,52424,394,5457873,156256,"Slovakia","SK",15,17,3,"2021-W52"
"Age18_24",208060,171303,27670,5457873,398739,"Slovakia","SK",18,24,7,"2021-W52"
"Age25_49",1091357,947000,244504,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W52"
"Age5_9",290,107,0,5457873,290061,"Slovakia","SK",5,9,5,"2021-W52"
"Age50_59",434080,392918,139603,5457873,704900,"Slovakia","SK",50,59,10,"2021-W52"
"Age60_69",478103,445193,294022,5457873,689318,"Slovakia","SK",60,69,10,"2021-W52"
"Age70_79",316235,300111,216188,5457873,391090,"Slovakia","SK",70,79,10,"2021-W52"
"Age80+",123868,115690,76252,5457873,184680,"Slovakia","SK",80,100,21,"2021-W52"
"Age0_4",1597,784,6,8901064,435835,"Austria","AT",0,4,5,"2022-W01"
"Age10_14",186595,154127,15033,8901064,421998,"Austria","AT",10,14,5,"2022-W01"
"Age15_17",195673,176792,38938,8901064,259561,"Austria","AT",15,17,3,"2022-W01"
"Age18_24",537057,442730,239947,8901064,696064,"Austria","AT",18,24,7,"2022-W01"
"Age25_49",2365000,2055143,1310560,8901064,3006228,"Austria","AT",25,49,25,"2022-W01"
"Age5_9",82968,53820,31,8901064,425227,"Austria","AT",5,9,5,"2022-W01"
"Age50_59",1175925,1075454,829921,8901064,1396889,"Austria","AT",50,59,10,"2022-W01"
"Age60_69",937882,887384,738792,8901064,1016016,"Austria","AT",60,69,10,"2022-W01"
"Age70_79",673655,645710,565211,8901064,769199,"Austria","AT",70,79,10,"2022-W01"
"Age80+",504811,479350,412535,8901064,474047,"Austria","AT",80,100,21,"2022-W01"
"Age<18",723592,677163,22961,11522440,2320244,"Belgium","BE",0,17,18,"2022-W01"
"Age18_24",776331,697251,219211,11522440,930629,"Belgium","BE",18,24,7,"2022-W01"
"Age25_49",3204922,2960526,1413082,11522440,3751281,"Belgium","BE",25,49,25,"2022-W01"
"Age50_59",1458832,1368473,1081184,11522440,1591660,"Belgium","BE",50,59,10,"2022-W01"
"Age60_69",1275314,1239134,1113719,11522440,1347513,"Belgium","BE",60,69,10,"2022-W01"
"Age70_79",897068,876455,823792,11522440,924351,"Belgium","BE",70,79,10,"2022-W01"
"Age80+",603457,573745,532650,11522440,656762,"Belgium","BE",80,100,21,"2022-W01"
"Age<18",22315,19201,5,6951482,1189680,"Bulgaria","BG",0,17,18,"2022-W01"
"Age18_24",113816,62800,5123,6951482,427191,"Bulgaria","BG",18,24,7,"2022-W01"
"Age25_49",764776,480938,72210,6951482,2402352,"Bulgaria","BG",25,49,25,"2022-W01"
"Age50_59",363482,267797,65797,6951482,953355,"Bulgaria","BG",50,59,10,"2022-W01"
"Age60_69",373790,316364,109788,6951482,938635,"Bulgaria","BG",60,69,10,"2022-W01"
"Age70_79",277442,250573,102299,6951482,701964,"Bulgaria","BG",70,79,10,"2022-W01"
"Age80+",84891,77195,30237,6951482,338305,"Bulgaria","BG",80,100,21,"2022-W01"
"Age10_14",13808,10595,0,888005,46307,"Cyprus","CY",10,14,5,"2022-W01"
"Age15_17",15972,14793,25,888005,28169,"Cyprus","CY",15,17,3,"2022-W01"
"Age18_24",59395,54630,12760,888005,84850,"Cyprus","CY",18,24,7,"2022-W01"
"Age25_49",276094,260192,110913,888005,330295,"Cyprus","CY",25,49,25,"2022-W01"
"Age5_9",1903,62,0,888005,48875,"Cyprus","CY",5,9,5,"2022-W01"
"Age50_59",93726,89816,57858,888005,107634,"Cyprus","CY",50,59,10,"2022-W01"
"Age60_69",86767,84942,63337,888005,94714,"Cyprus","CY",60,69,10,"2022-W01"
"Age70_79",65007,63867,54900,888005,66429,"Cyprus","CY",70,79,10,"2022-W01"
"Age80+",32166,32149,26630,888005,33530,"Cyprus","CY",80,100,21,"2022-W01"
"Age0_4",1,0,0,10693939,568823,"Czech Republic","CZ",0,4,5,"2022-W01"
"Age10_14",171854,149500,28,10693939,577984,"Czech Republic","CZ",10,14,5,"2022-W01"
"Age15_17",186773,179446,699,10693939,289263,"Czech Republic","CZ",15,17,3,"2022-W01"
"Age18_24",464997,405393,35633,10693939,671799,"Czech Republic","CZ",18,24,7,"2022-W01"
"Age25_49",2562556,2311695,643699,10693939,3899741,"Czech Republic","CZ",25,49,25,"2022-W01"
"Age5_9",15664,1422,0,10693939,563395,"Czech Republic","CZ",5,9,5,"2022-W01"
"Age50_59",1050309,972795,484988,10693939,1339737,"Czech Republic","CZ",50,59,10,"2022-W01"
"Age60_69",1053798,987598,691903,10693939,1330494,"Czech Republic","CZ",60,69,10,"2022-W01"
"Age70_79",942824,899875,707342,10693939,1011603,"Czech Republic","CZ",70,79,10,"2022-W01"
"Age80+",407481,388898,302101,10693939,441100,"Czech Republic","CZ",80,100,21,"2022-W01"
"Age0_4",24,4,0,5822763,307888,"Denmark","DK",0,4,5,"2022-W01"
"Age10_14",233526,192956,218,5822763,338629,"Denmark","DK",10,14,5,"2022-W01"
"Age15_17",182442,178010,3287,5822763,203020,"Denmark","DK",15,17,3,"2022-W01"
"Age18_24",438846,423594,209323,5822763,522153,"Denmark","DK",18,24,7,"2022-W01"
"Age25_49",1597172,1522156,856209,5822763,1843666,"Denmark","DK",25,49,25,"2022-W01"
"Age5_9",119294,52550,1,5822763,306601,"Denmark","DK",5,9,5,"2022-W01"
"Age50_59",756781,751757,652517,5822763,800444,"Denmark","DK",50,59,10,"2022-W01"
"Age60_69",647709,645231,601148,5822763,663646,"Denmark","DK",60,69,10,"2022-W01"
"Age70_79",566506,565206,546191,5822763,564390,"Denmark","DK",70,79,10,"2022-W01"
"Age80+",283840,282890,272686,5822763,272326,"Denmark","DK",80,100,21,"2022-W01"
"Age<18",49151,44202,623,1328976,257044,"Estonia","EE",0,17,18,"2022-W01"
"Age18_24",64022,50204,9550,1328976,87626,"Estonia","EE",18,24,7,"2022-W01"
"Age25_49",322019,260044,82091,1328976,460829,"Estonia","EE",25,49,25,"2022-W01"
"Age50_59",130971,114567,54565,1328976,171453,"Estonia","EE",50,59,10,"2022-W01"
"Age60_69",127448,116675,68915,1328976,163237,"Estonia","EE",60,69,10,"2022-W01"
"Age70_79",90523,85944,61241,1328976,111342,"Estonia","EE",70,79,10,"2022-W01"
"Age80+",55715,51928,39518,1328976,77445,"Estonia","EE",80,100,21,"2022-W01"
"Age0_4",12,6,0,10718565,461955,"Greece","EL",0,4,5,"2022-W01"
"Age10_14",143121,109023,12,10718565,553606,"Greece","EL",10,14,5,"2022-W01"
"Age15_17",174831,155412,111,10718565,326859,"Greece","EL",15,17,3,"2022-W01"
"Age18_24",564699,405213,121978,10718565,782452,"Greece","EL",18,24,7,"2022-W01"
"Age25_49",2664459,2227974,1037189,10718565,3497414,"Greece","EL",25,49,25,"2022-W01"
"Age5_9",20494,2005,2,10718565,511958,"Greece","EL",5,9,5,"2022-W01"
"Age50_59",1263064,1145012,751806,10718565,1515472,"Greece","EL",50,59,10,"2022-W01"
"Age60_69",1155445,1079890,840654,10718565,1291651,"Greece","EL",60,69,10,"2022-W01"
"Age70_79",901541,859172,721435,10718565,1003958,"Greece","EL",70,79,10,"2022-W01"
"Age80+",654002,591438,474514,10718565,773240,"Greece","EL",80,100,21,"2022-W01"
"Age0_4",799,369,68,47332614,2011885,"Spain","ES",0,4,5,"2022-W01"
"Age10_14",1926620,1108970,11412,47332614,2535060,"Spain","ES",10,14,5,"2022-W01"
"Age15_17",1348443,1138970,17010,47332614,1448603,"Spain","ES",15,17,3,"2022-W01"
"Age18_24",2946968,2326359,193158,47332614,3303575,"Spain","ES",18,24,7,"2022-W01"
"Age25_49",14304580,11828002,2371068,47332614,16481919,"Spain","ES",25,49,25,"2022-W01"
"Age5_9",565316,587,190,47332614,2330208,"Spain","ES",5,9,5,"2022-W01"
"Age50_59",6750080,5733708,2815925,47332614,7035203,"Spain","ES",50,59,10,"2022-W01"
"Age60_69",5324226,4888824,4211846,47332614,5350604,"Spain","ES",60,69,10,"2022-W01"
"Age70_79",3962201,3783003,3548981,47332614,3984504,"Spain","ES",70,79,10,"2022-W01"
"Age80+",2948115,2894309,2554101,47332614,2851053,"Spain","ES",80,100,21,"2022-W01"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2022-W01"
"Age10_14",164785,131524,363,5525292,308825,"Finland","FI",10,14,5,"2022-W01"
"Age15_17",155754,140893,1435,5525292,178021,"Finland","FI",15,17,3,"2022-W01"
"Age18_24",351883,320363,20689,5525292,432594,"Finland","FI",18,24,7,"2022-W01"
"Age25_49",1457501,1370764,249925,5525292,1728083,"Finland","FI",25,49,25,"2022-W01"
"Age5_9",12408,3,0,5525292,306287,"Finland","FI",5,9,5,"2022-W01"
"Age50_59",640735,619803,246931,5525292,724665,"Finland","FI",50,59,10,"2022-W01"
"Age60_69",654133,640342,383140,5525292,716579,"Finland","FI",60,69,10,"2022-W01"
"Age70_79",555609,549826,424287,5525292,561908,"Finland","FI",70,79,10,"2022-W01"
"Age80+",296042,294562,247687,5525292,312406,"Finland","FI",80,100,21,"2022-W01"
"Age<18",4236926,3569550,182979,67320216,14540168,"France","FR",0,17,18,"2022-W01"
"Age18_24",5174628,4597668,1854179,67320216,5444270,"France","FR",18,24,7,"2022-W01"
"Age25_49",18866300,17179574,8364559,67320216,20684932,"France","FR",25,49,25,"2022-W01"
"Age50_59",8257207,7766704,5287455,67320216,8805539,"France","FR",50,59,10,"2022-W01"
"Age60_69",7403138,7105708,5651442,67320216,8007585,"France","FR",60,69,10,"2022-W01"
"Age70_79",5650521,5494160,4711515,67320216,5692912,"France","FR",70,79,10,"2022-W01"
"Age80+",3660461,3525972,2860725,67320216,4144810,"France","FR",80,100,21,"2022-W01"
"Age0_4",123,87,9,4058165,182408,"Croatia","HR",0,4,5,"2022-W01"
"Age10_14",7458,5461,25,4058165,202389,"Croatia","HR",10,14,5,"2022-W01"
"Age15_17",23147,18881,264,4058165,115854,"Croatia","HR",15,17,3,"2022-W01"
"Age18_24",147474,113761,7476,4058165,321108,"Croatia","HR",18,24,7,"2022-W01"
"Age25_49",784563,634918,94485,4058165,1319478,"Croatia","HR",25,49,25,"2022-W01"
"Age5_9",353,68,2,4058165,196674,"Croatia","HR",5,9,5,"2022-W01"
"Age50_59",406532,356383,91797,4058165,570899,"Croatia","HR",50,59,10,"2022-W01"
"Age60_69",451663,419682,171331,4058165,562891,"Croatia","HR",60,69,10,"2022-W01"
"Age70_79",303578,289792,158749,4058165,364156,"Croatia","HR",70,79,10,"2022-W01"
"Age80+",145100,136844,74248,4058165,222308,"Croatia","HR",80,100,21,"2022-W01"
"Age<18",385754,330869,16543,9769526,1709048,"Hungary","HU",0,17,18,"2022-W01"
"Age18_24",412156,357193,123174,9769526,741094,"Hungary","HU",18,24,7,"2022-W01"
"Age25_49",2342789,2116281,978966,9769526,3490565,"Hungary","HU",25,49,25,"2022-W01"
"Age50_59",947301,881862,534748,9769526,1235206,"Hungary","HU",50,59,10,"2022-W01"
"Age60_69",1045802,1003336,736177,9769526,1295058,"Hungary","HU",60,69,10,"2022-W01"
"Age70_79",758670,741187,610740,9769526,859765,"Hungary","HU",70,79,10,"2022-W01"
"Age80+",340551,331519,262352,9769526,438790,"Hungary","HU",80,100,21,"2022-W01"
"Age0_4",6,4,74,4964440,311481,"Ireland","IE",0,4,5,"2022-W01"
"Age10_14",169340,150089,1212,4964440,348422,"Ireland","IE",10,14,5,"2022-W01"
"Age15_17",157218,152764,35918,4964440,195570,"Ireland","IE",15,17,3,"2022-W01"
"Age18_24",381436,291653,138841,4964440,433572,"Ireland","IE",18,24,7,"2022-W01"
"Age25_49",1572733,1478752,852314,4964440,1749671,"Ireland","IE",25,49,25,"2022-W01"
"Age5_9",15526,10,6,4964440,346162,"Ireland","IE",5,9,5,"2022-W01"
"Age50_59",605591,528660,478735,4964440,606007,"Ireland","IE",50,59,10,"2022-W01"
"Age60_69",488999,475990,426710,4964440,480682,"Ireland","IE",60,69,10,"2022-W01"
"Age70_79",350772,348111,321436,4964440,322167,"Ireland","IE",70,79,10,"2022-W01"
"Age80+",189107,186234,167685,4964440,170706,"Ireland","IE",80,100,21,"2022-W01"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2022-W01"
"Age10_14",11503,10056,14,364134,23630,"Iceland","IS",10,14,5,"2022-W01"
"Age15_17",12420,12007,3214,364134,13145,"Iceland","IS",15,17,3,"2022-W01"
"Age18_24",30377,17271,19988,364134,34868,"Iceland","IS",18,24,7,"2022-W01"
"Age25_49",115577,77605,81719,364134,131004,"Iceland","IS",25,49,25,"2022-W01"
"Age5_9",194,1,0,364134,23227,"Iceland","IS",5,9,5,"2022-W01"
"Age50_59",40888,36817,35262,364134,43992,"Iceland","IS",50,59,10,"2022-W01"
"Age60_69",37291,36259,33393,364134,37414,"Iceland","IS",60,69,10,"2022-W01"
"Age70_79",24908,24490,22727,364134,22890,"Iceland","IS",70,79,10,"2022-W01"
"Age80+",13763,13626,11646,364134,12602,"Iceland","IS",80,100,21,"2022-W01"
"Age<18",2965666,2322372,30554,59641488,9433159,"Italy","IT",0,17,18,"2022-W01"
"Age18_24",3728734,3304256,572395,59641488,4121339,"Italy","IT",18,24,7,"2022-W01"
"Age25_49",15950694,14272285,4145443,59641488,18920355,"Italy","IT",25,49,25,"2022-W01"
"Age50_59",8506568,7541659,3768467,59641488,9414195,"Italy","IT",50,59,10,"2022-W01"
"Age60_69",6863686,6047049,3781922,59641488,7364364,"Italy","IT",60,69,10,"2022-W01"
"Age70_79",5606531,5189887,3609671,59641488,5968373,"Italy","IT",70,79,10,"2022-W01"
"Age80+",4367551,4157488,3266520,59641488,4419703,"Italy","IT",80,100,21,"2022-W01"
"Age0_4",32,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2022-W01"
"Age10_14",34374,27417,39,2794090,132642,"Lithuania","LT",10,14,5,"2022-W01"
"Age15_17",46790,42791,381,2794090,76077,"Lithuania","LT",15,17,3,"2022-W01"
"Age18_24",160036,125563,38210,2794090,209209,"Lithuania","LT",18,24,7,"2022-W01"
"Age25_49",742755,562507,215505,2794090,914337,"Lithuania","LT",25,49,25,"2022-W01"
"Age5_9",4214,732,0,2794090,144512,"Lithuania","LT",5,9,5,"2022-W01"
"Age50_59",338612,274067,124646,2794090,419039,"Lithuania","LT",50,59,10,"2022-W01"
"Age60_69",300572,266148,152628,2794090,351248,"Lithuania","LT",60,69,10,"2022-W01"
"Age70_79",192631,179755,122764,2794090,236890,"Lithuania","LT",70,79,10,"2022-W01"
"Age80+",107161,99737,68108,2794090,164546,"Lithuania","LT",80,100,21,"2022-W01"
"Age10_14",18211,15251,49,626108,33101,"Luxembourg","LU",10,14,5,"2022-W01"
"Age15_17",16054,15034,118,626108,19462,"Luxembourg","LU",15,17,3,"2022-W01"
"Age18_24",38720,29307,9524,626108,52409,"Luxembourg","LU",18,24,7,"2022-W01"
"Age25_49",188609,159930,74427,626108,239349,"Luxembourg","LU",25,49,25,"2022-W01"
"Age5_9",2268,2,0,626108,33994,"Luxembourg","LU",5,9,5,"2022-W01"
"Age50_59",78410,68390,55259,626108,89549,"Luxembourg","LU",50,59,10,"2022-W01"
"Age60_69",55785,51960,46298,626108,61985,"Luxembourg","LU",60,69,10,"2022-W01"
"Age70_79",35150,34294,29629,626108,38352,"Luxembourg","LU",70,79,10,"2022-W01"
"Age80+",23679,23041,19851,626108,24925,"Luxembourg","LU",80,100,21,"2022-W01"
"Age0_4",0,1,0,1907675,103060,"Latvia","LV",0,4,5,"2022-W01"
"Age10_14",33925,29334,818,1907675,102501,"Latvia","LV",10,14,5,"2022-W01"
"Age15_17",37449,35116,882,1907675,54269,"Latvia","LV",15,17,3,"2022-W01"
"Age18_24",94574,72010,11620,1907675,119249,"Latvia","LV",18,24,7,"2022-W01"
"Age25_49",492729,352886,96869,1907675,639712,"Latvia","LV",25,49,25,"2022-W01"
"Age5_9",1915,18,8,1907675,99627,"Latvia","LV",5,9,5,"2022-W01"
"Age50_59",210337,151004,51331,1907675,265997,"Latvia","LV",50,59,10,"2022-W01"
"Age60_69",196371,153771,63361,1907675,241651,"Latvia","LV",60,69,10,"2022-W01"
"Age70_79",128004,107042,53513,1907675,170557,"Latvia","LV",70,79,10,"2022-W01"
"Age80+",71155,56482,28498,1907675,111052,"Latvia","LV",80,100,21,"2022-W01"
"Age<18",30998,21935,149,514564,81948,"Malta","MT",0,17,18,"2022-W01"
"Age18_24",35435,29494,15588,514564,42136,"Malta","MT",18,24,7,"2022-W01"
"Age25_49",190642,166273,108567,514564,205154,"Malta","MT",25,49,25,"2022-W01"
"Age50_59",53331,50359,46453,514564,59168,"Malta","MT",50,59,10,"2022-W01"
"Age60_69",57144,55128,54262,514564,59551,"Malta","MT",60,69,10,"2022-W01"
"Age70_79",47646,46695,37340,514564,44918,"Malta","MT",70,79,10,"2022-W01"
"Age80+",22647,22393,17542,514564,21689,"Malta","MT",80,100,21,"2022-W01"
"Age<18",325552,109836,0,5367580,1118608,"Norway","NO",0,17,18,"2022-W01"
"Age18_24",423404,390772,54609,5367580,470970,"Norway","NO",18,24,7,"2022-W01"
"Age25_49",1624561,1538942,380969,5367580,1825133,"Norway","NO",25,49,25,"2022-W01"
"Age50_59",678482,664878,385750,5367580,703830,"Norway","NO",50,59,10,"2022-W01"
"Age60_69",569792,565797,457594,5367580,582495,"Norway","NO",60,69,10,"2022-W01"
"Age70_79",444444,444297,412885,5367580,435834,"Norway","NO",70,79,10,"2022-W01"
"Age80+",226697,225422,206857,5367580,230710,"Norway","NO",80,100,21,"2022-W01"
"Age0_4",19,19,4,37958138,1921497,"Poland","PL",0,4,5,"2022-W01"
"Age10_14",652220,492149,180,37958138,1998280,"Poland","PL",10,14,5,"2022-W01"
"Age15_17",554582,523830,844,37958138,1051166,"Poland","PL",15,17,3,"2022-W01"
"Age18_24",1522340,1133806,171463,37958138,2754264,"Poland","PL",18,24,7,"2022-W01"
"Age25_49",8409295,6624770,1818057,37958138,14035724,"Poland","PL",25,49,25,"2022-W01"
"Age5_9",192105,28202,1,37958138,1942294,"Poland","PL",5,9,5,"2022-W01"
"Age50_59",3130299,2750669,1291196,37958138,4606379,"Poland","PL",50,59,10,"2022-W01"
"Age60_69",3869364,3630043,2082904,37958138,5179612,"Poland","PL",60,69,10,"2022-W01"
"Age70_79",2383455,2333879,1692791,37958138,2783163,"Poland","PL",70,79,10,"2022-W01"
"Age80+",1108787,1082870,716571,37958138,1685759,"Poland","PL",80,100,21,"2022-W01"
"Age0_4",21,10,0,10295909,436202,"Portugal","PT",0,4,5,"2022-W01"
"Age10_14",408545,251364,204,10295909,504940,"Portugal","PT",10,14,5,"2022-W01"
"Age15_17",301242,266662,525,10295909,320065,"Portugal","PT",15,17,3,"2022-W01"
"Age18_24",758390,426887,34104,10295909,775701,"Portugal","PT",18,24,7,"2022-W01"
"Age25_49",3279366,2431068,420048,10295909,3360653,"Portugal","PT",25,49,25,"2022-W01"
"Age5_9",184996,72,1,10295909,455843,"Portugal","PT",5,9,5,"2022-W01"
"Age50_59",1491114,1164083,565496,10295909,1485319,"Portugal","PT",50,59,10,"2022-W01"
"Age60_69",1355583,1196383,968599,10295909,1299674,"Portugal","PT",60,69,10,"2022-W01"
"Age70_79",1051852,988381,886194,10295909,981649,"Portugal","PT",70,79,10,"2022-W01"
"Age80+",700920,666902,604418,10295909,675863,"Portugal","PT",80,100,21,"2022-W01"
"Age<18",252247,235688,5855,19328838,3644619,"Romania","RO",0,17,18,"2022-W01"
"Age18_24",685888,436354,58272,19328838,1414236,"Romania","RO",18,24,7,"2022-W01"
"Age25_49",3335144,2255302,410090,19328838,6769359,"Romania","RO",25,49,25,"2022-W01"
"Age50_59",1426025,1054364,251798,19328838,2541550,"Romania","RO",50,59,10,"2022-W01"
"Age60_69",1312202,1090756,297570,19328838,2499205,"Romania","RO",60,69,10,"2022-W01"
"Age70_79",739663,639997,181438,19328838,1531033,"Romania","RO",70,79,10,"2022-W01"
"Age80+",244525,211264,59214,19328838,928836,"Romania","RO",80,100,21,"2022-W01"
"Age15_17",279350,252727,759,10327589,345687,"Sweden","SE",15,17,3,"2022-W01"
"Age18_24",646347,598055,29490,10327589,810921,"Sweden","SE",18,24,7,"2022-W01"
"Age25_49",2826745,2709970,287472,10327589,3404540,"Sweden","SE",25,49,25,"2022-W01"
"Age50_59",1182326,1163282,393522,10327589,1297863,"Sweden","SE",50,59,10,"2022-W01"
"Age60_69",1027475,1016033,779264,10327589,1108438,"Sweden","SE",60,69,10,"2022-W01"
"Age70_79",959208,950711,840824,10327589,989013,"Sweden","SE",70,79,10,"2022-W01"
"Age80+",512308,504416,438133,10327589,536306,"Sweden","SE",80,100,21,"2022-W01"
"Age<18",40746,35401,452,2095861,371395,"Slovenia","SI",0,17,18,"2022-W01"
"Age18_24",84355,64052,12774,2095861,141225,"Slovenia","SI",18,24,7,"2022-W01"
"Age25_49",417672,317871,100798,2095861,711365,"Slovenia","SI",25,49,25,"2022-W01"
"Age50_59",217817,187113,89125,2095861,303125,"Slovenia","SI",50,59,10,"2022-W01"
"Age60_69",221121,204212,128039,2095861,278944,"Slovenia","SI",60,69,10,"2022-W01"
