areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
E92000001,England,nation,2021-10-06,85_89,867376.0,819447.0,222.0,829512.0,23.0,819447.0,222.0,226599.0,21295.0,95.6,94.5,26.1,94.5
E92000001,England,nation,2021-10-06,90+,477852.0,442523.0,133.0,449414.0,19.0,442523.0,133.0,99126.0,10236.0,94.0,92.6,20.7,92.6
E92000001,England,nation,2021-10-05,12_15,2886567.0,1574.0,35.0,207702.0,26655.0,1574.0,35.0,5.0,1.0,7.2,0.1,0.0,0.1
E92000001,England,nation,2021-10-05,16_17,1375012.0,92323.0,1014.0,711458.0,2861.0,92323.0,1014.0,381.0,28.0,51.7,6.7,0.0,6.7
E92000001,England,nation,2021-10-05,18_24,5399576.0,2864418.0,7451.0,3504715.0,2620.0,2864418.0,7451.0,17668.0,1819.0,64.9,53.0,0.3,53.0
E92000001,England,nation,2021-10-05,25_29,4549150.0,2489102.0,4707.0,2881430.0,1816.0,2489102.0,4707.0,30684.0,3312.0,63.3,54.7,0.7,54.7
E92000001,England,nation,2021-10-05,30_34,4847742.0,2854296.0,3681.0,3200726.0,1559.0,2854296.0,3681.0,40328.0,4155.0,66.0,58.9,0.8,58.9
E92000001,England,nation,2021-10-05,35_39,4597615.0,2971755.0,2572.0,3235097.0,1122.0,2971755.0,2572.0,45991.0,4766.0,70.4,64.6,1.0,64.6
E92000001,England,nation,2021-10-05,40_44,4216641.0,3011374.0,1451.0,3200386.0,672.0,3011374.0,1451.0,56266.0,5478.0,75.9,71.4,1.3,71.4
E92000001,England,nation,2021-10-05,45_49,3999364.0,3113827.0,987.0,3254577.0,448.0,3113827.0,987.0,70868.0,6677.0,81.4,77.9,1.8,77.9
E92000001,England,nation,2021-10-05,50_54,4249477.0,3546127.0,567.0,3657839.0,293.0,3546127.0,567.0,118013.0,9689.0,86.1,83.4,2.8,83.4
E92000001,England,nation,2021-10-05,55_59,4121523.0,3550632.0,449.0,3649880.0,222.0,3550632.0,449.0,127861.0,10683.0,88.6,86.1,3.1,86.1
E92000001,England,nation,2021-10-05,60_64,3507223.0,3094212.0,278.0,3168480.0,135.0,3094212.0,278.0,107488.0,9121.0,90.3,88.2,3.1,88.2
E92000001,England,nation,2021-10-05,65_69,2916416.0,2650128.0,154.0,2686368.0,65.0,2650128.0,154.0,75056.0,6623.0,92.1,90.9,2.6,90.9
E92000001,England,nation,2021-10-05,70_74,2852692.0,2665965.0,135.0,2690224.0,58.0,2665965.0,135.0,112354.0,12739.0,94.3,93.5,3.9,93.5
E92000001,England,nation,2021-10-05,75_79,2142723.0,2028925.0,103.0,2045230.0,37.0,2028925.0,103.0,188589.0,22684.0,95.5,94.7,8.8,94.7
E92000001,England,nation,2021-10-05,80_84,1420966.0,1344706.0,274.0,1358327.0,29.0,1344706.0,274.0,347809.0,28607.0,95.6,94.6,24.5,94.6
E92000001,England,nation,2021-10-05,85_89,867376.0,819225.0,178.0,829489.0,24.0,819225.0,178.0,205304.0,17396.0,95.6,94.4,23.7,94.4
E92000001,England,nation,2021-10-05,90+,477852.0,442390.0,119.0,449395.0,17.0,442390.0,119.0,88890.0,8423.0,94.0,92.6,18.6,92.6
E92000001,England,nation,2021-10-04,12_15,2886567.0,1539.0,13.0,181047.0,22033.0,1539.0,13.0,4.0,0.0,6.3,0.1,0.0,0.1
E92000001,England,nation,2021-10-04,16_17,1375012.0,91309.0,638.0,708597.0,2754.0,91309.0,638.0,353.0,17.0,51.5,6.6,0.0,6.6
E92000001,England,nation,2021-10-04,18_24,5399576.0,2856967.0,7717.0,3502095.0,2345.0,2856967.0,7717.0,15849.0,1554.0,64.9,52.9,0.3,52.9
E92000001,England,nation,2021-10-04,25_29,4549150.0,2484395.0,4916.0,2879614.0,1710.0,2484395.0,4916.0,27372.0,3067.0,63.3,54.6,0.6,54.6
E92000001,England,nation,2021-10-04,30_34,4847742.0,2850615.0,3757.0,3199167.0,1459.0,2850615.0,3757.0,36173.0,3666.0,66.0,58.8,0.7,58.8
E92000001,England,nation,2021-10-04,35_39,4597615.0,2969183.0,2513.0,3233975.0,1024.0,2969183.0,2513.0,41225.0,3946.0,70.3,64.6,0.9,64.6
E92000001,England,nation,2021-10-04,40_44,4216641.0,3009923.0,1315.0,3199714.0,612.0,3009923.0,1315.0,50788.0,4705.0,75.9,71.4,1.2,71.4
E92000001,England,nation,2021-10-04,45_49,3999364.0,3112840.0,875.0,3254129.0,396.0,3112840.0,875.0,64191.0,5731.0,81.4,77.8,1.6,77.8
E92000001,England,nation,2021-10-04,50_54,4249477.0,3545560.0,587.0,3657546.0,260.0,3545560.0,587.0,108324.0,8543.0,86.1,83.4,2.5,83.4
E92000001,England,nation,2021-10-04,55_59,4121523.0,3550183.0,365.0,3649658.0,178.0,3550183.0,365.0,117178.0,9153.0,88.6,86.1,2.8,86.1
E92000001,England,nation,2021-10-04,60_64,3507223.0,3093934.0,270.0,3168345.0,113.0,3093934.0,270.0,98367.0,7650.0,90.3,88.2,2.8,88.2
E92000001,England,nation,2021-10-04,65_69,2916416.0,2649974.0,129.0,2686303.0,76.0,2649974.0,129.0,68433.0,5089.0,92.1,90.9,2.3,90.9
E92000001,England,nation,2021-10-04,70_74,2852692.0,2665830.0,89.0,2690166.0,40.0,2665830.0,89.0,99615.0,9490.0,94.3,93.4,3.5,93.4
E92000001,England,nation,2021-10-04,75_79,2142723.0,2028822.0,75.0,2045193.0,33.0,2028822.0,75.0,165905.0,15586.0,95.4,94.7,7.7,94.7
E92000001,England,nation,2021-10-04,80_84,1420966.0,1344432.0,226.0,1358298.0,27.0,1344432.0,226.0,319202.0,20800.0,95.6,94.6,22.5,94.6
E92000001,England,nation,2021-10-04,85_89,867376.0,819047.0,155.0,829465.0,13.0,819047.0,155.0,187908.0,12593.0,95.6,94.4,21.7,94.4
E92000001,England,nation,2021-10-04,90+,477852.0,442271.0,83.0,449378.0,11.0,442271.0,83.0,80467.0,6075.0,94.0,92.6,16.8,92.6
E92000001,England,nation,2021-10-03,12_15,2886567.0,1526.0,20.0,159014.0,1246.0,1526.0,20.0,4.0,0.0,5.5,0.1,0.0,0.1
E92000001,England,nation,2021-10-03,16_17,1375012.0,90671.0,712.0,705843.0,2995.0,90671.0,712.0,336.0,20.0,51.3,6.6,0.0,6.6
E92000001,England,nation,2021-10-03,18_24,5399576.0,2849250.0,6059.0,3499750.0,1637.0,2849250.0,6059.0,14295.0,990.0,64.8,52.8,0.3,52.8
E92000001,England,nation,2021-10-03,25_29,4549150.0,2479479.0,3502.0,2877904.0,1142.0,2479479.0,3502.0,24305.0,1435.0,63.3,54.5,0.5,54.5
E92000001,England,nation,2021-10-03,30_34,4847742.0,2846858.0,2644.0,3197708.0,1001.0,2846858.0,2644.0,32507.0,2109.0,66.0,58.7,0.7,58.7
E92000001,England,nation,2021-10-03,35_39,4597615.0,2966670.0,1783.0,3232951.0,628.0,2966670.0,1783.0,37279.0,2237.0,70.3,64.5,0.8,64.5
E92000001,England,nation,2021-10-03,40_44,4216641.0,3008608.0,992.0,3199102.0,371.0,3008608.0,992.0,46083.0,2793.0,75.9,71.4,1.1,71.4
E92000001,England,nation,2021-10-03,45_49,3999364.0,3111965.0,645.0,3253733.0,252.0,3111965.0,645.0,58460.0,3482.0,81.4,77.8,1.5,77.8
E92000001,England,nation,2021-10-03,50_54,4249477.0,3544973.0,442.0,3657286.0,162.0,3544973.0,442.0,99781.0,5709.0,86.1,83.4,2.3,83.4
E92000001,England,nation,2021-10-03,55_59,4121523.0,3549818.0,243.0,3649480.0,104.0,3549818.0,243.0,108025.0,6188.0,88.5,86.1,2.6,86.1
E92000001,England,nation,2021-10-03,60_64,3507223.0,3093664.0,165.0,3168232.0,56.0,3093664.0,165.0,90717.0,5231.0,90.3,88.2,2.6,88.2
E92000001,England,nation,2021-10-03,65_69,2916416.0,2649845.0,86.0,2686227.0,37.0,2649845.0,86.0,63344.0,3799.0,92.1,90.9,2.2,90.9
E92000001,England,nation,2021-10-03,70_74,2852692.0,2665741.0,56.0,2690126.0,22.0,2665741.0,56.0,90125.0,6889.0,94.3,93.4,3.2,93.4
E92000001,England,nation,2021-10-03,75_79,2142723.0,2028747.0,41.0,2045160.0,19.0,2028747.0,41.0,150319.0,12527.0,95.4,94.7,7.0,94.7
E92000001,England,nation,2021-10-03,80_84,1420966.0,1344206.0,148.0,1358271.0,20.0,1344206.0,148.0,298402.0,18871.0,95.6,94.6,21.0,94.6
E92000001,England,nation,2021-10-03,85_89,867376.0,818892.0,117.0,829452.0,6.0,818892.0,117.0,175315.0,11025.0,95.6,94.4,20.2,94.4
E92000001,England,nation,2021-10-03,90+,477852.0,442188.0,66.0,449367.0,5.0,442188.0,66.0,74392.0,4654.0,94.0,92.5,15.6,92.5
E92000001,England,nation,2021-10-02,12_15,2886567.0,1506.0,99.0,157768.0,2608.0,1506.0,99.0,4.0,1.0,5.5,0.1,0.0,0.1
E92000001,England,nation,2021-10-02,16_17,1375012.0,89959.0,1320.0,702848.0,4933.0,89959.0,1320.0,316.0,39.0,51.1,6.5,0.0,6.5
E92000001,England,nation,2021-10-02,18_24,5399576.0,2843191.0,10687.0,3498113.0,2627.0,2843191.0,10687.0,13305.0,1774.0,64.8,52.7,0.2,52.7
E92000001,England,nation,2021-10-02,25_29,4549150.0,2475977.0,6127.0,2876762.0,2004.0,2475977.0,6127.0,22870.0,2611.0,63.2,54.4,0.5,54.4
E92000001,England,nation,2021-10-02,30_34,4847742.0,2844214.0,4623.0,3196707.0,1664.0,2844214.0,4623.0,30398.0,3477.0,65.9,58.7,0.6,58.7
E92000001,England,nation,2021-10-02,35_39,4597615.0,2964887.0,3268.0,3232323.0,1128.0,2964887.0,3268.0,35042.0,4026.0,70.3,64.5,0.8,64.5
E92000001,England,nation,2021-10-02,40_44,4216641.0,3007616.0,1756.0,3198731.0,691.0,3007616.0,1756.0,43290.0,5014.0,75.9,71.3,1.0,71.3
E92000001,England,nation,2021-10-02,45_49,3999364.0,3111320.0,1262.0,3253481.0,487.0,3111320.0,1262.0,54978.0,6590.0,81.3,77.8,1.4,77.8
E92000001,England,nation,2021-10-02,50_54,4249477.0,3544531.0,739.0,3657124.0,327.0,3544531.0,739.0,94072.0,11571.0,86.1,83.4,2.2,83.4
E92000001,England,nation,2021-10-02,55_59,4121523.0,3549575.0,570.0,3649376.0,213.0,3549575.0,570.0,101837.0,12657.0,88.5,86.1,2.5,86.1
E92000001,England,nation,2021-10-02,60_64,3507223.0,3093499.0,332.0,3168176.0,150.0,3093499.0,332.0,85486.0,10884.0,90.3,88.2,2.4,88.2
E92000001,England,nation,2021-10-02,65_69,2916416.0,2649759.0,225.0,2686190.0,85.0,2649759.0,225.0,59545.0,8381.0,92.1,90.9,2.0,90.9
E92000001,England,nation,2021-10-02,70_74,2852692.0,2665685.0,119.0,2690104.0,44.0,2665685.0,119.0,83236.0,16627.0,94.3,93.4,2.9,93.4
E92000001,England,nation,2021-10-02,75_79,2142723.0,2028706.0,128.0,2045141.0,42.0,2028706.0,128.0,137792.0,31249.0,95.4,94.7,6.4,94.7
E92000001,England,nation,2021-10-02,80_84,1420966.0,1344058.0,470.0,1358251.0,30.0,1344058.0,470.0,279531.0,48093.0,95.6,94.6,19.7,94.6
E92000001,England,nation,2021-10-02,85_89,867376.0,818775.0,349.0,829446.0,27.0,818775.0,349.0,164290.0,28725.0,95.6,94.4,18.9,94.4
E92000001,England,nation,2021-10-02,90+,477852.0,442122.0,157.0,449362.0,12.0,442122.0,157.0,69738.0,12081.0,94.0,92.5,14.6,92.5
E92000001,England,nation,2021-10-01,12_15,2886567.0,1407.0,29.0,155160.0,18002.0,1407.0,29.0,3.0,0.0,5.4,0.0,0.0,0.0
E92000001,England,nation,2021-10-01,16_17,1375012.0,88639.0,640.0,697915.0,3708.0,88639.0,640.0,277.0,38.0,50.8,6.4,0.0,6.4
E92000001,England,nation,2021-10-01,18_24,5399576.0,2832504.0,9256.0,3495486.0,3036.0,2832504.0,9256.0,11531.0,1623.0,64.7,52.5,0.2,52.5
E92000001,England,nation,2021-10-01,25_29,4549150.0,2469850.0,5616.0,2874758.0,1847.0,2469850.0,5616.0,20259.0,2941.0,63.2,54.3,0.4,54.3
E92000001,England,nation,2021-10-01,30_34,4847742.0,2839591.0,4452.0,3195043.0,1781.0,2839591.0,4452.0,26921.0,3913.0,65.9,58.6,0.6,58.6
E92000001,England,nation,2021-10-01,35_39,4597615.0,2961619.0,3101.0,3231195.0,1243.0,2961619.0,3101.0,31016.0,4463.0,70.3,64.4,0.7,64.4
E92000001,England,nation,2021-10-01,40_44,4216641.0,3005860.0,1625.0,3198040.0,786.0,3005860.0,1625.0,38276.0,5558.0,75.8,71.3,0.9,71.3
E92000001,England,nation,2021-10-01,45_49,3999364.0,3110058.0,999.0,3252994.0,509.0,3110058.0,999.0,48388.0,6897.0,81.3,77.8,1.2,77.8
E92000001,England,nation,2021-10-01,50_54,4249477.0,3543792.0,662.0,3656797.0,369.0,3543792.0,662.0,82501.0,11701.0,86.1,83.4,1.9,83.4
E92000001,England,nation,2021-10-01,55_59,4121523.0,3549005.0,475.0,3649163.0,233.0,3549005.0,475.0,89180.0,12568.0,88.5,86.1,2.2,86.1
E92000001,England,nation,2021-10-01,60_64,3507223.0,3093167.0,318.0,3168026.0,130.0,3093167.0,318.0,74602.0,10361.0,90.3,88.2,2.1,88.2
E92000001,England,nation,2021-10-01,65_69,2916416.0,2649534.0,154.0,2686105.0,92.0,2649534.0,154.0,51164.0,7301.0,92.1,90.8,1.8,90.8
E92000001,England,nation,2021-10-01,70_74,2852692.0,2665566.0,129.0,2690060.0,51.0,2665566.0,129.0,66609.0,12153.0,94.3,93.4,2.3,93.4
E92000001,England,nation,2021-10-01,75_79,2142723.0,2028578.0,127.0,2045099.0,48.0,2028578.0,127.0,106543.0,20892.0,95.4,94.7,5.0,94.7
E92000001,England,nation,2021-10-01,80_84,1420966.0,1343588.0,325.0,1358221.0,28.0,1343588.0,325.0,231438.0,30512.0,95.6,94.6,16.3,94.6
E92000001,England,nation,2021-10-01,85_89,867376.0,818426.0,217.0,829419.0,20.0,818426.0,217.0,135565.0,17695.0,95.6,94.4,15.6,94.4
E92000001,England,nation,2021-10-01,90+,477852.0,441965.0,117.0,449350.0,14.0,441965.0,117.0,57657.0,7971.0,94.0,92.5,12.1,92.5
E92000001,England,nation,2021-09-30,12_15,2886567.0,1378.0,35.0,137158.0,20777.0,1378.0,35.0,3.0,0.0,4.8,0.0,0.0,0.0
E92000001,England,nation,2021-09-30,16_17,1375012.0,87999.0,595.0,694207.0,3438.0,87999.0,595.0,239.0,21.0,50.5,6.4,0.0,6.4
E92000001,England,nation,2021-09-30,18_24,5399576.0,2823248.0,10363.0,3492450.0,2833.0,2823248.0,10363.0,9908.0,1584.0,64.7,52.3,0.2,52.3
E92000001,England,nation,2021-09-30,25_29,4549150.0,2464234.0,5868.0,2872911.0,1823.0,2464234.0,5868.0,17318.0,2688.0,63.2,54.2,0.4,54.2
E92000001,England,nation,2021-09-30,30_34,4847742.0,2835139.0,4350.0,3193262.0,1641.0,2835139.0,4350.0,23008.0,3446.0,65.9,58.5,0.5,58.5
E92000001,England,nation,2021-09-30,35_39,4597615.0,2958518.0,3111.0,3229952.0,1141.0,2958518.0,3111.0,26553.0,3943.0,70.3,64.3,0.6,64.3
E92000001,England,nation,2021-09-30,40_44,4216641.0,3004235.0,1807.0,3197254.0,715.0,3004235.0,1807.0,32718.0,4778.0,75.8,71.2,0.8,71.2
E92000001,England,nation,2021-09-30,45_49,3999364.0,3109059.0,1269.0,3252485.0,471.0,3109059.0,1269.0,41491.0,6017.0,81.3,77.7,1.0,77.7
E92000001,England,nation,2021-09-30,50_54,4249477.0,3543130.0,826.0,3656428.0,310.0,3543130.0,826.0,70800.0,10449.0,86.0,83.4,1.7,83.4
E92000001,England,nation,2021-09-30,55_59,4121523.0,3548530.0,637.0,3648930.0,244.0,3548530.0,637.0,76612.0,11430.0,88.5,86.1,1.9,86.1
E92000001,England,nation,2021-09-30,60_64,3507223.0,3092849.0,391.0,3167896.0,131.0,3092849.0,391.0,64241.0,9500.0,90.3,88.2,1.8,88.2
E92000001,England,nation,2021-09-30,65_69,2916416.0,2649380.0,203.0,2686013.0,87.0,2649380.0,203.0,43863.0,7202.0,92.1,90.8,1.5,90.8
E92000001,England,nation,2021-09-30,70_74,2852692.0,2665437.0,156.0,2690009.0,78.0,2665437.0,156.0,54456.0,12080.0,94.3,93.4,1.9,93.4
E92000001,England,nation,2021-09-30,75_79,2142723.0,2028451.0,129.0,2045051.0,52.0,2028451.0,129.0,85651.0,20647.0,95.4,94.7,4.0,94.7
E92000001,England,nation,2021-09-30,80_84,1420966.0,1343263.0,430.0,1358193.0,26.0,1343263.0,430.0,200926.0,33288.0,95.6,94.5,14.1,94.5
E92000001,England,nation,2021-09-30,85_89,867376.0,818209.0,296.0,829399.0,25.0,818209.0,296.0,117870.0,19550.0,95.6,94.3,13.6,94.3
E92000001,England,nation,2021-09-30,90+,477852.0,441848.0,177.0,449336.0,6.0,441848.0,177.0,49686.0,8740.0,94.0,92.5,10.4,92.5
E92000001,England,nation,2021-09-29,12_15,2886567.0,1343.0,38.0,116381.0,19265.0,1343.0,38.0,3.0,0.0,4.0,0.0,0.0,0.0
E92000001,England,nation,2021-09-29,16_17,1375012.0,87404.0,617.0,690769.0,3166.0,87404.0,617.0,218.0,24.0,50.2,6.4,0.0,6.4
E92000001,England,nation,2021-09-29,18_24,5399576.0,2812885.0,10701.0,3489617.0,3176.0,2812885.0,10701.0,8324.0,1460.0,64.6,52.1,0.2,52.1
E92000001,England,nation,2021-09-29,25_29,4549150.0,2458366.0,5934.0,2871088.0,1954.0,2458366.0,5934.0,14630.0,2549.0,63.1,54.0,0.3,54.0
E92000001,England,nation,2021-09-29,30_34,4847742.0,2830789.0,4327.0,3191621.0,1584.0,2830789.0,4327.0,19562.0,3227.0,65.8,58.4,0.4,58.4
E92000001,England,nation,2021-09-29,35_39,4597615.0,2955407.0,2962.0,3228811.0,1153.0,2955407.0,2962.0,22610.0,3660.0,70.2,64.3,0.5,64.3
E92000001,England,nation,2021-09-29,40_44,4216641.0,3002428.0,1829.0,3196539.0,632.0,3002428.0,1829.0,27940.0,4421.0,75.8,71.2,0.7,71.2
E92000001,England,nation,2021-09-29,45_49,3999364.0,3107790.0,1200.0,3252014.0,480.0,3107790.0,1200.0,35474.0,5504.0,81.3,77.7,0.9,77.7
E92000001,England,nation,2021-09-29,50_54,4249477.0,3542304.0,747.0,3656118.0,293.0,3542304.0,747.0,60351.0,8574.0,86.0,83.4,1.4,83.4
E92000001,England,nation,2021-09-29,55_59,4121523.0,3547893.0,524.0,3648686.0,214.0,3547893.0,524.0,65182.0,9683.0,88.5,86.1,1.6,86.1
E92000001,England,nation,2021-09-29,60_64,3507223.0,3092458.0,355.0,3167765.0,132.0,3092458.0,355.0,54741.0,8283.0,90.3,88.2,1.6,88.2
E92000001,England,nation,2021-09-29,65_69,2916416.0,2649177.0,200.0,2685926.0,84.0,2649177.0,200.0,36661.0,5865.0,92.1,90.8,1.3,90.8
E92000001,England,nation,2021-09-29,70_74,2852692.0,2665281.0,162.0,2689931.0,43.0,2665281.0,162.0,42376.0,7955.0,94.3,93.4,1.5,93.4
E92000001,England,nation,2021-09-29,75_79,2142723.0,2028322.0,132.0,2044999.0,41.0,2028322.0,132.0,65004.0,12981.0,95.4,94.7,3.0,94.7
E92000001,England,nation,2021-09-29,80_84,1420966.0,1342833.0,350.0,1358167.0,33.0,1342833.0,350.0,167638.0,32058.0,95.6,94.5,11.8,94.5
E92000001,England,nation,2021-09-29,85_89,867376.0,817913.0,245.0,829374.0,19.0,817913.0,245.0,98320.0,18947.0,95.6,94.3,11.3,94.3
E92000001,England,nation,2021-09-29,90+,477852.0,441671.0,155.0,449330.0,11.0,441671.0,155.0,40946.0,8462.0,94.0,92.4,8.6,92.4
E92000001,England,nation,2021-09-28,12_15,2886567.0,1305.0,19.0,97116.0,19445.0,1305.0,19.0,3.0,3.0,3.4,0.0,0.0,0.0
E92000001,England,nation,2021-09-28,16_17,1375012.0,86787.0,480.0,687603.0,2758.0,86787.0,480.0,194.0,24.0,50.0,6.3,0.0,6.3
E92000001,England,nation,2021-09-28,18_24,5399576.0,2802184.0,10366.0,3486441.0,2771.0,2802184.0,10366.0,6864.0,1234.0,64.6,51.9,0.1,51.9
E92000001,England,nation,2021-09-28,25_29,4549150.0,2452432.0,5788.0,2869134.0,1828.0,2452432.0,5788.0,12081.0,2254.0,63.1,53.9,0.3,53.9
E92000001,England,nation,2021-09-28,30_34,4847742.0,2826462.0,4257.0,3190037.0,1586.0,2826462.0,4257.0,16335.0,2953.0,65.8,58.3,0.3,58.3
E92000001,England,nation,2021-09-28,35_39,4597615.0,2952445.0,3003.0,3227658.0,1083.0,2952445.0,3003.0,18950.0,3238.0,70.2,64.2,0.4,64.2
E92000001,England,nation,2021-09-28,40_44,4216641.0,3000599.0,1672.0,3195907.0,656.0,3000599.0,1672.0,23519.0,4028.0,75.8,71.2,0.6,71.2
E92000001,England,nation,2021-09-28,45_49,3999364.0,3106590.0,1141.0,3251534.0,465.0,3106590.0,1141.0,29970.0,5071.0,81.3,77.7,0.7,77.7
E92000001,England,nation,2021-09-28,50_54,4249477.0,3541557.0,711.0,3655825.0,321.0,3541557.0,711.0,51777.0,8263.0,86.0,83.3,1.2,83.3
E92000001,England,nation,2021-09-28,55_59,4121523.0,3547369.0,496.0,3648472.0,205.0,3547369.0,496.0,55499.0,9174.0,88.5,86.1,1.3,86.1
E92000001,England,nation,2021-09-28,60_64,3507223.0,3092103.0,370.0,3167633.0,147.0,3092103.0,370.0,46458.0,7630.0,90.3,88.2,1.3,88.2
E92000001,England,nation,2021-09-28,65_69,2916416.0,2648977.0,211.0,2685842.0,86.0,2648977.0,211.0,30796.0,4720.0,92.1,90.8,1.1,90.8
E92000001,England,nation,2021-09-28,70_74,2852692.0,2665119.0,158.0,2689888.0,60.0,2665119.0,158.0,34421.0,5838.0,94.3,93.4,1.2,93.4
E92000001,England,nation,2021-09-28,75_79,2142723.0,2028190.0,154.0,2044958.0,28.0,2028190.0,154.0,52023.0,9276.0,95.4,94.7,2.4,94.7
E92000001,England,nation,2021-09-28,80_84,1420966.0,1342483.0,420.0,1358134.0,26.0,1342483.0,420.0,135580.0,22150.0,95.6,94.5,9.5,94.5
E92000001,England,nation,2021-09-28,85_89,867376.0,817668.0,321.0,829355.0,12.0,817668.0,321.0,79373.0,13970.0,95.6,94.3,9.2,94.3
E92000001,England,nation,2021-09-28,90+,477852.0,441516.0,174.0,449319.0,6.0,441516.0,174.0,32484.0,6337.0,94.0,92.4,6.8,92.4
E92000001,England,nation,2021-09-27,12_15,2886567.0,1286.0,6.0,77671.0,14334.0,1286.0,6.0,0.0,0.0,2.7,0.0,0.0,0.0
E92000001,England,nation,2021-09-27,16_17,1375012.0,86307.0,340.0,684845.0,1829.0,86307.0,340.0,170.0,11.0,49.8,6.3,0.0,6.3
E92000001,England,nation,2021-09-27,18_24,5399576.0,2791818.0,10274.0,3483670.0,2608.0,2791818.0,10274.0,5630.0,916.0,64.5,51.7,0.1,51.7
E92000001,England,nation,2021-09-27,25_29,4549150.0,2446644.0,5806.0,2867306.0,1686.0,2446644.0,5806.0,9827.0,2027.0,63.0,53.8,0.2,53.8
E92000001,England,nation,2021-09-27,30_34,4847742.0,2822205.0,4208.0,3188451.0,1433.0,2822205.0,4208.0,13382.0,2488.0,65.8,58.2,0.3,58.2
E92000001,England,nation,2021-09-27,35_39,4597615.0,2949442.0,2786.0,3226575.0,998.0,2949442.0,2786.0,15712.0,2716.0,70.2,64.2,0.3,64.2
E92000001,England,nation,2021-09-27,40_44,4216641.0,2998927.0,1528.0,3195251.0,592.0,2998927.0,1528.0,19491.0,3258.0,75.8,71.1,0.5,71.1
E92000001,England,nation,2021-09-27,45_49,3999364.0,3105449.0,1034.0,3251069.0,383.0,3105449.0,1034.0,24899.0,4242.0,81.3,77.6,0.6,77.6
E92000001,England,nation,2021-09-27,50_54,4249477.0,3540846.0,657.0,3655504.0,246.0,3540846.0,657.0,43514.0,7837.0,86.0,83.3,1.0,83.3
E92000001,England,nation,2021-09-27,55_59,4121523.0,3546873.0,482.0,3648267.0,192.0,3546873.0,482.0,46325.0,8420.0,88.5,86.1,1.1,86.1
E92000001,England,nation,2021-09-27,60_64,3507223.0,3091733.0,291.0,3167486.0,108.0,3091733.0,291.0,38828.0,6796.0,90.3,88.2,1.1,88.2
E92000001,England,nation,2021-09-27,65_69,2916416.0,2648766.0,146.0,2685756.0,68.0,2648766.0,146.0,26076.0,3917.0,92.1,90.8,0.9,90.8
E92000001,England,nation,2021-09-27,70_74,2852692.0,2664961.0,102.0,2689828.0,38.0,2664961.0,102.0,28583.0,3968.0,94.3,93.4,1.0,93.4
E92000001,England,nation,2021-09-27,75_79,2142723.0,2028036.0,116.0,2044930.0,30.0,2028036.0,116.0,42747.0,6374.0,95.4,94.6,2.0,94.6
E92000001,England,nation,2021-09-27,80_84,1420966.0,1342063.0,331.0,1358108.0,15.0,1342063.0,331.0,113430.0,19156.0,95.6,94.4,8.0,94.4
E92000001,England,nation,2021-09-27,85_89,867376.0,817347.0,218.0,829343.0,6.0,817347.0,218.0,65403.0,11121.0,95.6,94.2,7.5,94.2
E92000001,England,nation,2021-09-27,90+,477852.0,441342.0,130.0,449313.0,6.0,441342.0,130.0,26147.0,4748.0,94.0,92.4,5.5,92.4
E92000001,England,nation,2021-09-26,12_15,2886567.0,1280.0,5.0,63337.0,575.0,1280.0,5.0,0.0,0.0,2.2,0.0,0.0,0.0
E92000001,England,nation,2021-09-26,16_17,1375012.0,85967.0,433.0,683016.0,1902.0,85967.0,433.0,159.0,11.0,49.7,6.3,0.0,6.3
E92000001,England,nation,2021-09-26,18_24,5399576.0,2781544.0,8150.0,3481062.0,1708.0,2781544.0,8150.0,4714.0,498.0,64.5,51.5,0.1,51.5
E92000001,England,nation,2021-09-26,25_29,4549150.0,2440838.0,4446.0,2865620.0,1217.0,2440838.0,4446.0,7800.0,854.0,63.0,53.7,0.2,53.7
E92000001,England,nation,2021-09-26,30_34,4847742.0,2817997.0,3207.0,3187018.0,1014.0,2817997.0,3207.0,10894.0,1148.0,65.7,58.1,0.2,58.1
E92000001,England,nation,2021-09-26,35_39,4597615.0,2946656.0,2157.0,3225577.0,678.0,2946656.0,2157.0,12996.0,1432.0,70.2,64.1,0.3,64.1
E92000001,England,nation,2021-09-26,40_44,4216641.0,2997399.0,1208.0,3194659.0,436.0,2997399.0,1208.0,16233.0,1785.0,75.8,71.1,0.4,71.1
E92000001,England,nation,2021-09-26,45_49,3999364.0,3104415.0,786.0,3250686.0,268.0,3104415.0,786.0,20657.0,2464.0,81.3,77.6,0.5,77.6
E92000001,England,nation,2021-09-26,50_54,4249477.0,3540189.0,477.0,3655258.0,176.0,3540189.0,477.0,35677.0,5083.0,86.0,83.3,0.8,83.3
