YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W01,0,,0,0,,HR,4058165,HR,Age<18,JANSS,
2021-W01,7,,0,0,,HR,4058165,HR,Age<18,COM,
2021-W01,0,,0,0,,HR,4058165,HR,Age<18,UNK,
2021-W01,0,,0,0,,HR,4058165,HR,Age<18,MOD,
2021-W01,0,,0,0,,HR,4058165,HR,AgeUNK,UNK,
2021-W01,0,,0,0,,HR,4058165,HR,AgeUNK,COM,
2021-W01,0,,0,0,,HR,4058165,HR,AgeUNK,MOD,
2021-W01,0,,0,0,,HR,4058165,HR,AgeUNK,JANSS,
2021-W01,19,,0,1,,HR,4058165,HR,HCW,UNK,74481
2021-W01,0,,0,0,,HR,4058165,HR,HCW,MOD,74481
2021-W01,8388,,1,9,,HR,4058165,HR,HCW,COM,74481
2021-W01,1,,0,0,,HR,4058165,HR,HCW,JANSS,74481
2021-W01,0,,0,0,,HR,4058165,HR,LTCF,UNK,
2021-W01,0,,0,0,,HR,4058165,HR,LTCF,COM,
2021-W01,0,,0,0,,HR,4058165,HR,LTCF,MOD,
2021-W01,0,,0,0,,HR,4058165,HR,LTCF,JANSS,
2021-W02,1473,,0,17,3600,HR,4058165,HR,ALL,MOD,3360840
2021-W02,16441,,348,294,17550,HR,4058165,HR,ALL,COM,3360840
2021-W02,83,,0,5,,HR,4058165,HR,ALL,UNK,3360840
2021-W02,2,,0,0,,HR,4058165,HR,ALL,AZ,3360840
2021-W02,0,,0,0,,HR,4058165,HR,Age0_4,MOD,
2021-W02,0,,0,0,,HR,4058165,HR,Age0_4,COM,
2021-W02,0,,0,0,,HR,4058165,HR,Age0_4,UNK,
2021-W02,0,,0,0,,HR,4058165,HR,Age0_4,AZ,
2021-W02,0,,0,0,,HR,4058165,HR,Age10_14,COM,
2021-W02,0,,0,0,,HR,4058165,HR,Age10_14,UNK,
2021-W02,0,,0,0,,HR,4058165,HR,Age10_14,AZ,
2021-W02,0,,0,0,,HR,4058165,HR,Age10_14,MOD,
2021-W02,0,,0,0,,HR,4058165,HR,Age15_17,UNK,
2021-W02,0,,0,0,,HR,4058165,HR,Age15_17,AZ,
2021-W02,0,,0,0,,HR,4058165,HR,Age15_17,MOD,
2021-W02,9,,0,0,,HR,4058165,HR,Age15_17,COM,
2021-W02,11,,0,1,,HR,4058165,HR,Age18_24,MOD,321108
2021-W02,0,,0,0,,HR,4058165,HR,Age18_24,UNK,321108
2021-W02,344,,1,1,,HR,4058165,HR,Age18_24,COM,321108
2021-W02,0,,0,0,,HR,4058165,HR,Age18_24,AZ,321108
2021-W02,17,,0,0,,HR,4058165,HR,Age25_49,UNK,1319478
2021-W02,5695,,21,56,,HR,4058165,HR,Age25_49,COM,1319478
2021-W02,386,,0,2,,HR,4058165,HR,Age25_49,MOD,1319478
2021-W02,1,,0,0,,HR,4058165,HR,Age25_49,AZ,1319478
2021-W02,10,,0,0,,HR,4058165,HR,Age50_59,UNK,570899
2021-W02,0,,0,0,,HR,4058165,HR,Age50_59,AZ,570899
2021-W02,275,,0,5,,HR,4058165,HR,Age50_59,MOD,570899
2021-W02,3998,,21,33,,HR,4058165,HR,Age50_59,COM,570899
2021-W02,0,,0,0,,HR,4058165,HR,Age5_9,MOD,
2021-W02,1,,0,0,,HR,4058165,HR,Age5_9,COM,
2021-W02,0,,0,0,,HR,4058165,HR,Age5_9,AZ,
2021-W02,0,,0,0,,HR,4058165,HR,Age5_9,UNK,
2021-W02,2613,,23,36,,HR,4058165,HR,Age60_69,COM,562891
2021-W02,7,,0,2,,HR,4058165,HR,Age60_69,UNK,562891
2021-W02,353,,0,2,,HR,4058165,HR,Age60_69,MOD,562891
2021-W02,0,,0,0,,HR,4058165,HR,Age60_69,AZ,562891
2021-W02,8,,0,2,,HR,4058165,HR,Age70_79,UNK,364156
2021-W02,338,,0,7,,HR,4058165,HR,Age70_79,MOD,364156
2021-W02,1656,,76,41,,HR,4058165,HR,Age70_79,COM,364156
2021-W02,0,,0,0,,HR,4058165,HR,Age70_79,AZ,364156
2021-W02,110,,0,0,,HR,4058165,HR,Age80+,MOD,222308
2021-W02,41,,0,1,,HR,4058165,HR,Age80+,UNK,222308
2021-W02,2133,,206,127,,HR,4058165,HR,Age80+,COM,222308
2021-W02,1,,0,0,,HR,4058165,HR,Age80+,AZ,222308
2021-W02,0,,0,0,,HR,4058165,HR,Age<18,UNK,
2021-W02,0,,0,0,,HR,4058165,HR,Age<18,MOD,
2021-W02,0,,0,0,,HR,4058165,HR,Age<18,AZ,
2021-W02,10,,0,0,,HR,4058165,HR,Age<18,COM,
2021-W02,0,,0,0,,HR,4058165,HR,AgeUNK,UNK,
2021-W02,0,,0,0,,HR,4058165,HR,AgeUNK,AZ,
2021-W02,2,,0,0,,HR,4058165,HR,AgeUNK,COM,
2021-W02,0,,0,0,,HR,4058165,HR,AgeUNK,MOD,
2021-W02,0,,0,0,,HR,4058165,HR,HCW,AZ,74481
2021-W02,6,,0,1,,HR,4058165,HR,HCW,UNK,74481
2021-W02,6731,,23,47,,HR,4058165,HR,HCW,COM,74481
2021-W02,53,,0,0,,HR,4058165,HR,HCW,MOD,74481
2021-W02,0,,0,0,,HR,4058165,HR,LTCF,AZ,
2021-W02,0,,0,0,,HR,4058165,HR,LTCF,COM,
2021-W02,0,,0,0,,HR,4058165,HR,LTCF,UNK,
2021-W02,0,,0,0,,HR,4058165,HR,LTCF,MOD,
2021-W03,1136,,9,3,,HR,4058165,HR,ALL,MOD,3360840
2021-W03,31,,17,1,,HR,4058165,HR,ALL,UNK,3360840
2021-W03,11454,,10877,174,21060,HR,4058165,HR,ALL,COM,3360840
2021-W03,0,,0,0,,HR,4058165,HR,Age0_4,MOD,
2021-W03,0,,0,0,,HR,4058165,HR,Age0_4,UNK,
2021-W03,0,,0,0,,HR,4058165,HR,Age0_4,COM,
2021-W03,0,,0,0,,HR,4058165,HR,Age10_14,MOD,
2021-W03,0,,0,0,,HR,4058165,HR,Age10_14,UNK,
2021-W03,0,,0,0,,HR,4058165,HR,Age10_14,COM,
2021-W03,4,,0,0,,HR,4058165,HR,Age15_17,COM,
2021-W03,0,,0,0,,HR,4058165,HR,Age15_17,UNK,
2021-W03,0,,0,0,,HR,4058165,HR,Age15_17,MOD,
2021-W03,225,,132,0,,HR,4058165,HR,Age18_24,COM,321108
2021-W03,1,,1,0,,HR,4058165,HR,Age18_24,UNK,321108
2021-W03,11,,0,0,,HR,4058165,HR,Age18_24,MOD,321108
2021-W03,8,,0,1,,HR,4058165,HR,Age25_49,UNK,1319478
2021-W03,237,,0,0,,HR,4058165,HR,Age25_49,MOD,1319478
2021-W03,3778,,2743,34,,HR,4058165,HR,Age25_49,COM,1319478
2021-W03,190,,2,1,,HR,4058165,HR,Age50_59,MOD,570899
2021-W03,2581,,1753,11,,HR,4058165,HR,Age50_59,COM,570899
2021-W03,6,,3,0,,HR,4058165,HR,Age50_59,UNK,570899
2021-W03,0,,0,0,,HR,4058165,HR,Age5_9,MOD,
2021-W03,0,,0,0,,HR,4058165,HR,Age5_9,COM,
2021-W03,0,,0,0,,HR,4058165,HR,Age5_9,UNK,
2021-W03,6,,1,0,,HR,4058165,HR,Age60_69,UNK,562891
2021-W03,1970,,1205,26,,HR,4058165,HR,Age60_69,COM,562891
2021-W03,281,,2,1,,HR,4058165,HR,Age60_69,MOD,562891
2021-W03,5,,1,0,,HR,4058165,HR,Age70_79,UNK,364156
2021-W03,302,,1,1,,HR,4058165,HR,Age70_79,MOD,364156
2021-W03,1275,,1427,22,,HR,4058165,HR,Age70_79,COM,364156
2021-W03,1623,,3617,81,,HR,4058165,HR,Age80+,COM,222308
2021-W03,115,,4,0,,HR,4058165,HR,Age80+,MOD,222308
2021-W03,5,,11,0,,HR,4058165,HR,Age80+,UNK,222308
2021-W03,0,,0,0,,HR,4058165,HR,Age<18,UNK,
2021-W03,0,,0,0,,HR,4058165,HR,Age<18,MOD,
2021-W03,4,,0,0,,HR,4058165,HR,Age<18,COM,
2021-W03,0,,0,0,,HR,4058165,HR,AgeUNK,UNK,
2021-W03,0,,0,0,,HR,4058165,HR,AgeUNK,MOD,
2021-W03,2,,0,0,,HR,4058165,HR,AgeUNK,COM,
2021-W03,9,,1,1,,HR,4058165,HR,HCW,UNK,74481
2021-W03,3731,,3296,20,,HR,4058165,HR,HCW,COM,74481
2021-W03,143,,1,0,,HR,4058165,HR,HCW,MOD,74481
2021-W03,0,,0,0,,HR,4058165,HR,LTCF,MOD,
2021-W03,0,,0,0,,HR,4058165,HR,LTCF,COM,
2021-W03,0,,0,0,,HR,4058165,HR,LTCF,UNK,
2021-W04,20,,8,0,,HR,4058165,HR,ALL,UNK,3360840
2021-W04,78,,4,2,4800,HR,4058165,HR,ALL,MOD,3360840
2021-W04,1546,,14677,177,11700,HR,4058165,HR,ALL,COM,3360840
2021-W04,0,,0,0,,HR,4058165,HR,Age0_4,MOD,
2021-W04,0,,0,0,,HR,4058165,HR,Age0_4,UNK,
2021-W04,0,,0,0,,HR,4058165,HR,Age0_4,COM,
2021-W04,0,,2,0,,HR,4058165,HR,Age10_14,COM,
2021-W04,0,,0,0,,HR,4058165,HR,Age10_14,UNK,
2021-W04,0,,0,0,,HR,4058165,HR,Age10_14,MOD,
2021-W04,0,,0,0,,HR,4058165,HR,Age15_17,MOD,
2021-W04,0,,0,0,,HR,4058165,HR,Age15_17,UNK,
2021-W04,1,,4,0,,HR,4058165,HR,Age15_17,COM,
2021-W04,1,,0,0,,HR,4058165,HR,Age18_24,MOD,321108
2021-W04,28,,267,0,,HR,4058165,HR,Age18_24,COM,321108
2021-W04,1,,0,0,,HR,4058165,HR,Age18_24,UNK,321108
2021-W04,14,,1,0,,HR,4058165,HR,Age25_49,MOD,1319478
2021-W04,7,,4,0,,HR,4058165,HR,Age25_49,UNK,1319478
2021-W04,425,,5116,26,,HR,4058165,HR,Age25_49,COM,1319478
2021-W04,1,,2,0,,HR,4058165,HR,Age50_59,UNK,570899
2021-W04,10,,3,0,,HR,4058165,HR,Age50_59,MOD,570899
2021-W04,300,,3241,30,,HR,4058165,HR,Age50_59,COM,570899
2021-W04,0,,0,0,,HR,4058165,HR,Age5_9,COM,
2021-W04,0,,0,0,,HR,4058165,HR,Age5_9,UNK,
2021-W04,0,,0,0,,HR,4058165,HR,Age5_9,MOD,
2021-W04,6,,0,0,,HR,4058165,HR,Age60_69,UNK,562891
2021-W04,300,,2220,26,,HR,4058165,HR,Age60_69,COM,562891
2021-W04,18,,0,0,,HR,4058165,HR,Age60_69,MOD,562891
2021-W04,237,,1392,22,,HR,4058165,HR,Age70_79,COM,364156
2021-W04,15,,0,1,,HR,4058165,HR,Age70_79,MOD,364156
2021-W04,2,,2,0,,HR,4058165,HR,Age70_79,UNK,364156
2021-W04,3,,0,0,,HR,4058165,HR,Age80+,UNK,222308
2021-W04,255,,2441,73,,HR,4058165,HR,Age80+,COM,222308
2021-W04,20,,0,1,,HR,4058165,HR,Age80+,MOD,222308
2021-W04,1,,6,0,,HR,4058165,HR,Age<18,COM,
2021-W04,0,,0,0,,HR,4058165,HR,Age<18,UNK,
2021-W04,0,,0,0,,HR,4058165,HR,Age<18,MOD,
2021-W04,0,,0,0,,HR,4058165,HR,AgeUNK,MOD,
2021-W04,0,,0,0,,HR,4058165,HR,AgeUNK,UNK,
2021-W04,1,,0,0,,HR,4058165,HR,AgeUNK,COM,
2021-W04,356,,6803,17,,HR,4058165,HR,HCW,COM,74481
2021-W04,3,,1,0,,HR,4058165,HR,HCW,MOD,74481
2021-W04,6,,3,0,,HR,4058165,HR,HCW,UNK,74481
2021-W04,0,,0,0,,HR,4058165,HR,LTCF,UNK,
2021-W04,0,,0,0,,HR,4058165,HR,LTCF,MOD,
2021-W04,0,,0,0,,HR,4058165,HR,LTCF,COM,
2021-W05,4,,17,1,,HR,4058165,HR,ALL,UNK,3360840
2021-W05,473,,3,1,8400,HR,4058165,HR,ALL,MOD,3360840
2021-W05,1,,0,0,,HR,4058165,HR,ALL,JANSS,3360840
2021-W05,5,,0,0,,HR,4058165,HR,ALL,AZ,3360840
2021-W05,1898,,14878,174,18720,HR,4058165,HR,ALL,COM,3360840
2021-W05,0,,0,0,,HR,4058165,HR,Age0_4,COM,
2021-W05,0,,0,0,,HR,4058165,HR,Age0_4,JANSS,
2021-W05,0,,0,0,,HR,4058165,HR,Age0_4,UNK,
2021-W05,0,,0,0,,HR,4058165,HR,Age0_4,AZ,
2021-W05,0,,0,0,,HR,4058165,HR,Age0_4,MOD,
2021-W05,0,,0,0,,HR,4058165,HR,Age10_14,MOD,
2021-W05,0,,0,0,,HR,4058165,HR,Age10_14,COM,
2021-W05,0,,0,0,,HR,4058165,HR,Age10_14,AZ,
2021-W05,0,,0,0,,HR,4058165,HR,Age10_14,JANSS,
2021-W05,0,,0,0,,HR,4058165,HR,Age10_14,UNK,
2021-W05,0,,0,0,,HR,4058165,HR,Age15_17,AZ,
2021-W05,0,,0,0,,HR,4058165,HR,Age15_17,JANSS,
2021-W05,1,,0,0,,HR,4058165,HR,Age15_17,MOD,
2021-W05,0,,0,0,,HR,4058165,HR,Age15_17,UNK,
2021-W05,2,,5,0,,HR,4058165,HR,Age15_17,COM,
2021-W05,0,,0,0,,HR,4058165,HR,Age18_24,JANSS,321108
2021-W05,0,,0,0,,HR,4058165,HR,Age18_24,AZ,321108
2021-W05,41,,322,1,,HR,4058165,HR,Age18_24,COM,321108
2021-W05,0,,0,0,,HR,4058165,HR,Age18_24,UNK,321108
2021-W05,6,,0,0,,HR,4058165,HR,Age18_24,MOD,321108
2021-W05,149,,0,0,,HR,4058165,HR,Age25_49,MOD,1319478
2021-W05,0,,0,0,,HR,4058165,HR,Age25_49,JANSS,1319478
2021-W05,2,,4,0,,HR,4058165,HR,Age25_49,UNK,1319478
2021-W05,438,,5205,29,,HR,4058165,HR,Age25_49,COM,1319478
2021-W05,1,,0,0,,HR,4058165,HR,Age25_49,AZ,1319478
2021-W05,342,,3515,19,,HR,4058165,HR,Age50_59,COM,570899
2021-W05,0,,0,0,,HR,4058165,HR,Age50_59,JANSS,570899
2021-W05,137,,0,0,,HR,4058165,HR,Age50_59,MOD,570899
2021-W05,0,,2,1,,HR,4058165,HR,Age50_59,UNK,570899
2021-W05,1,,0,0,,HR,4058165,HR,Age50_59,AZ,570899
2021-W05,0,,0,0,,HR,4058165,HR,Age5_9,UNK,
2021-W05,0,,0,0,,HR,4058165,HR,Age5_9,AZ,
2021-W05,0,,0,0,,HR,4058165,HR,Age5_9,JANSS,
2021-W05,0,,1,0,,HR,4058165,HR,Age5_9,COM,
2021-W05,0,,0,0,,HR,4058165,HR,Age5_9,MOD,
2021-W05,0,,0,0,,HR,4058165,HR,Age60_69,AZ,562891
2021-W05,94,,0,0,,HR,4058165,HR,Age60_69,MOD,562891
2021-W05,1,,0,0,,HR,4058165,HR,Age60_69,JANSS,562891
2021-W05,395,,2438,24,,HR,4058165,HR,Age60_69,COM,562891
2021-W05,1,,5,0,,HR,4058165,HR,Age60_69,UNK,562891
2021-W05,0,,0,0,,HR,4058165,HR,Age70_79,JANSS,364156
2021-W05,1,,0,0,,HR,4058165,HR,Age70_79,AZ,364156
2021-W05,1,,4,0,,HR,4058165,HR,Age70_79,UNK,364156
2021-W05,58,,2,1,,HR,4058165,HR,Age70_79,MOD,364156
2021-W05,387,,1511,24,,HR,4058165,HR,Age70_79,COM,364156
2021-W05,2,,0,0,,HR,4058165,HR,Age80+,AZ,222308
2021-W05,0,,2,0,,HR,4058165,HR,Age80+,UNK,222308
2021-W05,295,,1886,77,,HR,4058165,HR,Age80+,COM,222308
2021-W05,28,,1,0,,HR,4058165,HR,Age80+,MOD,222308
2021-W05,0,,0,0,,HR,4058165,HR,Age80+,JANSS,222308
2021-W05,0,,0,0,,HR,4058165,HR,Age<18,UNK,
2021-W05,0,,0,0,,HR,4058165,HR,Age<18,JANSS,
2021-W05,1,,0,0,,HR,4058165,HR,Age<18,MOD,
2021-W05,2,,6,0,,HR,4058165,HR,Age<18,COM,
2021-W05,0,,0,0,,HR,4058165,HR,Age<18,AZ,
2021-W05,0,,1,0,,HR,4058165,HR,AgeUNK,COM,
2021-W05,0,,0,0,,HR,4058165,HR,AgeUNK,JANSS,
2021-W05,0,,0,0,,HR,4058165,HR,AgeUNK,AZ,
2021-W05,0,,0,0,,HR,4058165,HR,AgeUNK,UNK,
2021-W05,1,,0,0,,HR,4058165,HR,AgeUNK,MOD,
2021-W05,0,,3,0,,HR,4058165,HR,HCW,UNK,74481
2021-W05,78,,0,0,,HR,4058165,HR,HCW,MOD,74481
2021-W05,0,,0,0,,HR,4058165,HR,HCW,AZ,74481
2021-W05,357,,6187,24,,HR,4058165,HR,HCW,COM,74481
2021-W05,0,,0,0,,HR,4058165,HR,HCW,JANSS,74481
2021-W05,0,,0,0,,HR,4058165,HR,LTCF,COM,
2021-W05,0,,0,0,,HR,4058165,HR,LTCF,AZ,
2021-W05,0,,0,0,,HR,4058165,HR,LTCF,MOD,
2021-W05,0,,0,0,,HR,4058165,HR,LTCF,JANSS,
2021-W05,0,,0,0,,HR,4058165,HR,LTCF,UNK,
2021-W06,3150,,1,22,38400,HR,4058165,HR,ALL,AZ,3360840
2021-W06,28,,10,2,,HR,4058165,HR,ALL,UNK,3360840
2021-W06,3600,,1425,12,,HR,4058165,HR,ALL,MOD,3360840
2021-W06,6830,,13694,128,18720,HR,4058165,HR,ALL,COM,3360840
2021-W06,0,,0,0,,HR,4058165,HR,Age0_4,AZ,
2021-W06,0,,0,0,,HR,4058165,HR,Age0_4,COM,
2021-W06,0,,0,0,,HR,4058165,HR,Age0_4,UNK,
2021-W06,0,,0,0,,HR,4058165,HR,Age0_4,MOD,
2021-W06,0,,0,0,,HR,4058165,HR,Age10_14,UNK,
2021-W06,0,,0,0,,HR,4058165,HR,Age10_14,AZ,
2021-W06,0,,0,0,,HR,4058165,HR,Age10_14,MOD,
2021-W06,0,,0,0,,HR,4058165,HR,Age10_14,COM,
2021-W06,4,,8,0,,HR,4058165,HR,Age15_17,COM,
2021-W06,0,,0,0,,HR,4058165,HR,Age15_17,UNK,
2021-W06,1,,0,0,,HR,4058165,HR,Age15_17,MOD,
2021-W06,1,,0,0,,HR,4058165,HR,Age15_17,AZ,
2021-W06,30,,0,0,,HR,4058165,HR,Age18_24,AZ,321108
2021-W06,1,,1,0,,HR,4058165,HR,Age18_24,UNK,321108
2021-W06,38,,9,0,,HR,4058165,HR,Age18_24,MOD,321108
2021-W06,102,,277,0,,HR,4058165,HR,Age18_24,COM,321108
2021-W06,672,,374,1,,HR,4058165,HR,Age25_49,MOD,1319478
2021-W06,3,,2,0,,HR,4058165,HR,Age25_49,UNK,1319478
2021-W06,336,,0,1,,HR,4058165,HR,Age25_49,AZ,1319478
2021-W06,1557,,4741,20,,HR,4058165,HR,Age25_49,COM,1319478
2021-W06,1192,,3190,25,,HR,4058165,HR,Age50_59,COM,570899
2021-W06,440,,0,1,,HR,4058165,HR,Age50_59,AZ,570899
2021-W06,458,,266,0,,HR,4058165,HR,Age50_59,MOD,570899
2021-W06,2,,2,0,,HR,4058165,HR,Age50_59,UNK,570899
2021-W06,0,,0,0,,HR,4058165,HR,Age5_9,UNK,
2021-W06,0,,0,0,,HR,4058165,HR,Age5_9,AZ,
2021-W06,0,,0,0,,HR,4058165,HR,Age5_9,COM,
2021-W06,0,,0,0,,HR,4058165,HR,Age5_9,MOD,
2021-W06,862,,0,5,,HR,4058165,HR,Age60_69,AZ,562891
2021-W06,3,,4,0,,HR,4058165,HR,Age60_69,UNK,562891
2021-W06,825,,338,6,,HR,4058165,HR,Age60_69,MOD,562891
2021-W06,1462,,2298,21,,HR,4058165,HR,Age60_69,COM,562891
2021-W06,956,,327,3,,HR,4058165,HR,Age70_79,MOD,364156
2021-W06,1363,,1404,20,,HR,4058165,HR,Age70_79,COM,364156
2021-W06,966,,1,7,,HR,4058165,HR,Age70_79,AZ,364156
2021-W06,7,,1,1,,HR,4058165,HR,Age70_79,UNK,364156
2021-W06,651,,111,2,,HR,4058165,HR,Age80+,MOD,222308
2021-W06,1154,,1782,42,,HR,4058165,HR,Age80+,COM,222308
2021-W06,516,,0,8,,HR,4058165,HR,Age80+,AZ,222308
2021-W06,12,,0,1,,HR,4058165,HR,Age80+,UNK,222308
2021-W06,1,,0,0,,HR,4058165,HR,Age<18,MOD,
2021-W06,4,,8,0,,HR,4058165,HR,Age<18,COM,
2021-W06,1,,0,0,,HR,4058165,HR,Age<18,AZ,
2021-W06,0,,0,0,,HR,4058165,HR,Age<18,UNK,
2021-W06,0,,0,0,,HR,4058165,HR,AgeUNK,UNK,
2021-W06,0,,2,0,,HR,4058165,HR,AgeUNK,COM,
2021-W06,0,,0,0,,HR,4058165,HR,AgeUNK,MOD,
2021-W06,0,,0,0,,HR,4058165,HR,AgeUNK,AZ,
2021-W06,107,,0,0,,HR,4058165,HR,HCW,AZ,74481
2021-W06,521,,54,0,,HR,4058165,HR,HCW,MOD,74481
2021-W06,991,,4900,8,,HR,4058165,HR,HCW,COM,74481
2021-W06,0,,3,0,,HR,4058165,HR,HCW,UNK,74481
2021-W06,0,,0,0,,HR,4058165,HR,LTCF,AZ,
2021-W06,0,,0,0,,HR,4058165,HR,LTCF,COM,
2021-W06,0,,0,0,,HR,4058165,HR,LTCF,UNK,
2021-W06,0,,0,0,,HR,4058165,HR,LTCF,MOD,
2021-W07,15904,,3882,72,22230,HR,4058165,HR,ALL,COM,3360840
2021-W07,148,,11,13,,HR,4058165,HR,ALL,UNK,3360840
2021-W07,15644,,1,119,33600,HR,4058165,HR,ALL,AZ,3360840
2021-W07,3957,,1106,16,,HR,4058165,HR,ALL,MOD,3360840
2021-W07,1,,0,0,,HR,4058165,HR,ALL,JANSS,3360840
2021-W07,0,,0,0,,HR,4058165,HR,Age0_4,MOD,
2021-W07,1,,0,0,,HR,4058165,HR,Age0_4,COM,
2021-W07,0,,0,0,,HR,4058165,HR,Age0_4,AZ,
2021-W07,0,,0,0,,HR,4058165,HR,Age0_4,UNK,
2021-W07,0,,0,0,,HR,4058165,HR,Age0_4,JANSS,
2021-W07,1,,0,0,,HR,4058165,HR,Age10_14,AZ,
2021-W07,0,,0,0,,HR,4058165,HR,Age10_14,COM,
2021-W07,0,,0,0,,HR,4058165,HR,Age10_14,MOD,
2021-W07,0,,0,0,,HR,4058165,HR,Age10_14,JANSS,
2021-W07,0,,0,0,,HR,4058165,HR,Age10_14,UNK,
2021-W07,1,,0,0,,HR,4058165,HR,Age15_17,AZ,
2021-W07,0,,0,0,,HR,4058165,HR,Age15_17,MOD,
2021-W07,0,,0,0,,HR,4058165,HR,Age15_17,JANSS,
2021-W07,0,,0,0,,HR,4058165,HR,Age15_17,UNK,
2021-W07,3,,1,0,,HR,4058165,HR,Age15_17,COM,
2021-W07,20,,13,0,,HR,4058165,HR,Age18_24,MOD,321108
2021-W07,1,,1,0,,HR,4058165,HR,Age18_24,UNK,321108
2021-W07,115,,0,0,,HR,4058165,HR,Age18_24,AZ,321108
2021-W07,0,,0,0,,HR,4058165,HR,Age18_24,JANSS,321108
2021-W07,273,,66,0,,HR,4058165,HR,Age18_24,COM,321108
2021-W07,283,,219,2,,HR,4058165,HR,Age25_49,MOD,1319478
2021-W07,1476,,0,2,,HR,4058165,HR,Age25_49,AZ,1319478
2021-W07,0,,0,0,,HR,4058165,HR,Age25_49,JANSS,1319478
2021-W07,3352,,1208,7,,HR,4058165,HR,Age25_49,COM,1319478
2021-W07,6,,2,0,,HR,4058165,HR,Age25_49,UNK,1319478
2021-W07,2320,,831,10,,HR,4058165,HR,Age50_59,COM,570899
2021-W07,15,,2,0,,HR,4058165,HR,Age50_59,UNK,570899
2021-W07,274,,180,0,,HR,4058165,HR,Age50_59,MOD,570899
2021-W07,1599,,0,10,,HR,4058165,HR,Age50_59,AZ,570899
2021-W07,0,,0,0,,HR,4058165,HR,Age50_59,JANSS,570899
2021-W07,0,,0,0,,HR,4058165,HR,Age5_9,MOD,
2021-W07,0,,0,0,,HR,4058165,HR,Age5_9,COM,
2021-W07,0,,0,0,,HR,4058165,HR,Age5_9,JANSS,
2021-W07,0,,0,0,,HR,4058165,HR,Age5_9,AZ,
2021-W07,0,,0,0,,HR,4058165,HR,Age5_9,UNK,
2021-W07,793,,275,2,,HR,4058165,HR,Age60_69,MOD,562891
2021-W07,0,,0,0,,HR,4058165,HR,Age60_69,JANSS,562891
2021-W07,3059,,0,19,,HR,4058165,HR,Age60_69,AZ,562891
2021-W07,14,,3,0,,HR,4058165,HR,Age60_69,UNK,562891
2021-W07,2487,,615,14,,HR,4058165,HR,Age60_69,COM,562891
2021-W07,2983,,521,15,,HR,4058165,HR,Age70_79,COM,364156
2021-W07,4315,,0,33,,HR,4058165,HR,Age70_79,AZ,364156
2021-W07,1,,0,0,,HR,4058165,HR,Age70_79,JANSS,364156
2021-W07,1237,,303,6,,HR,4058165,HR,Age70_79,MOD,364156
2021-W07,31,,1,4,,HR,4058165,HR,Age70_79,UNK,364156
2021-W07,0,,0,0,,HR,4058165,HR,Age80+,JANSS,222308
2021-W07,81,,2,9,,HR,4058165,HR,Age80+,UNK,222308
2021-W07,1350,,116,6,,HR,4058165,HR,Age80+,MOD,222308
2021-W07,5080,,1,55,,HR,4058165,HR,Age80+,AZ,222308
2021-W07,4487,,640,26,,HR,4058165,HR,Age80+,COM,222308
2021-W07,0,,0,0,,HR,4058165,HR,Age<18,UNK,
2021-W07,2,,0,0,,HR,4058165,HR,Age<18,AZ,
2021-W07,0,,0,0,,HR,4058165,HR,Age<18,JANSS,
2021-W07,4,,1,0,,HR,4058165,HR,Age<18,COM,
2021-W07,0,,0,0,,HR,4058165,HR,Age<18,MOD,
2021-W07,0,,0,0,,HR,4058165,HR,AgeUNK,MOD,
2021-W07,0,,0,0,,HR,4058165,HR,AgeUNK,UNK,
2021-W07,0,,0,0,,HR,4058165,HR,AgeUNK,JANSS,
2021-W07,0,,0,0,,HR,4058165,HR,AgeUNK,AZ,
2021-W07,2,,1,0,,HR,4058165,HR,AgeUNK,COM,
2021-W07,754,,0,0,,HR,4058165,HR,HCW,AZ,74481
2021-W07,4,,0,0,,HR,4058165,HR,HCW,UNK,74481
2021-W07,128,,123,0,,HR,4058165,HR,HCW,MOD,74481
2021-W07,2847,,1086,5,,HR,4058165,HR,HCW,COM,74481
2021-W07,0,,0,0,,HR,4058165,HR,HCW,JANSS,74481
2021-W07,0,,0,0,,HR,4058165,HR,LTCF,AZ,
2021-W07,0,,0,0,,HR,4058165,HR,LTCF,MOD,
2021-W07,0,,0,0,,HR,4058165,HR,LTCF,UNK,
2021-W07,0,,0,0,,HR,4058165,HR,LTCF,JANSS,
2021-W07,0,,0,0,,HR,4058165,HR,LTCF,COM,
2021-W08,40555,,7,227,,HR,4058165,HR,ALL,AZ,3360840
2021-W08,129,,2,14,,HR,4058165,HR,ALL,UNK,3360840
2021-W08,17845,,1952,83,23400,HR,4058165,HR,ALL,COM,3360840
2021-W08,1068,,66,14,16800,HR,4058165,HR,ALL,MOD,3360840
2021-W08,0,,0,0,,HR,4058165,HR,Age0_4,MOD,
2021-W08,0,,0,0,,HR,4058165,HR,Age0_4,UNK,
2021-W08,0,,0,0,,HR,4058165,HR,Age0_4,COM,
2021-W08,0,,0,0,,HR,4058165,HR,Age0_4,AZ,
2021-W08,0,,0,0,,HR,4058165,HR,Age10_14,MOD,
2021-W08,0,,0,0,,HR,4058165,HR,Age10_14,AZ,
2021-W08,0,,0,0,,HR,4058165,HR,Age10_14,UNK,
2021-W08,0,,0,0,,HR,4058165,HR,Age10_14,COM,
