"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","date"
"2021-10-24","00-39","1","95",0.493097890827552,0.768945269341091,0.584541041618249,0.00276734060953063,0.00454819477429583,0.00332092371960997,2021-10-24
"2021-01-03","40-64","1","95",NA,NA,1.02892831970861e-05,NA,NA,1.02892831970861e-05,2021-01-03
"2021-01-10","40-64","1","95",0.00262624312059477,0.00300731780666288,0.0024205538721145,0.00260693250941392,0.00300731780666288,0.00241026458891741,2021-01-10
"2021-01-17","40-64","1","95",0.00916610775765705,0.0102557248278503,0.00909829866702336,0.00653923541247485,0.00719699987919322,0.00667774479490886,2021-01-17
"2021-01-24","40-64","1","95",0.0139540949400104,0.0156534747372452,0.0138905323160662,0.00482524778299426,0.00542345348039203,0.00479223364904284,2021-01-24
"2021-01-31","40-64","1","95",0.0165809672851926,0.0182238318369571,0.0158326345195162,0.00267521686960285,0.00254465352871474,0.00194210220345,2021-01-31
"2021-02-07","40-64","1","95",0.0173820701989716,0.0190977532508591,0.0166351986088889,0.000827742441404548,0.000873921413902033,0.000802564089372714,2021-02-07
"2021-02-14","40-64","1","95",0.02026976674864,0.0221564781995163,0.0201901459534822,0.00283180564870706,0.00308442851965424,0.00355494734459324,2021-02-14
"2021-02-21","40-64","1","95",0.02280348759222,0.0249324638672051,0.0230994407774582,0.00257335996312798,0.00277598566768881,0.00290929482397609,2021-02-21
"2021-02-28","40-64","1","95",0.026436396154706,0.0288394066587671,0.0267649979164202,0.00374222768097029,0.00390694279156203,0.00366555713896191,2021-02-28
"2021-03-07","40-64","1","95",0.0395893881809375,0.0430020742781795,0.0408535989340303,0.0131529920262315,0.0141883711904095,0.0140886010176101,2021-03-07
"2021-03-14","40-64","1","95",0.0542886951337656,0.058706956157419,0.0553434819963267,0.0148483493553916,0.0157048818792395,0.0144898830622965,2021-03-14
"2021-03-21","40-64","1","95",0.0633802816901408,0.068679941704301,0.064526667249726,0.00903569565541397,0.00997298554688203,0.00918318525339932,2021-03-21
"2021-03-28","40-64","1","95",0.0833333333333333,0.0901681270578922,0.086610041311472,0.0199903122438334,0.0215138889245883,0.022083374061746,2021-03-28
"2021-04-04","40-64","1","95",0.102280348759222,0.11070528028459,0.107463846031166,0.0189470154258887,0.0205371532266978,0.0208538047196942,2021-04-04
"2021-04-11","40-64","1","95",0.123966018332216,0.133812790611,0.129791590568843,0.0216856695729935,0.0231075103264096,0.0223277445376768,2021-04-11
"2021-04-18","40-64","1","95",0.149880766077949,0.161701165142873,0.156641475071639,0.025970638646695,0.0278883745318737,0.0268498845027961,2021-04-18
