CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
242401024;6097;12469;19720;39.2;16.6;;18.4;19.1;19.3;13.3;14.5;13.6;27.6;56.3;46.4;2.6;7.3;43.7;9.2;4.7;1.6;2.1;1;-13.9;10970;32220;2.9
242500320;3098;8001;26620;63.3;5.3;;;;;;;5;;92.3;82.3;2.7;7.3;15.8;7.4;2.7;1.7;0.6;0.4;-18.2;15290;46000;3
242500338;12497;27286;25300;61.6;8.4;8.6;9;8.8;8.1;8.4;;5;17.4;85.6;77.8;3.4;4.4;21.9;8.9;3.6;1.3;1.4;0.9;-20;13730;46020;3.4
242500361;82233;175487;21850;52.5;15.4;30.8;19.9;17.3;13.3;8.7;7.2;5;30.7;73.1;64.7;2.7;5.7;29.6;9.1;6.5;2.2;2.6;1.7;-18.3;11240;38400;3.4
242504116;9017;20741;31410;71.4;5.1;;5;5.1;;;;5;12;95.8;88.8;3.6;3.4;17.1;6.7;1.9;0.8;0.7;0.4;-21.5;15930;54090;3.4
242504181;10275;25325;23510;53.7;7.2;;7.1;7.2;6.5;5.1;10.8;5;16.1;82;72.3;2.7;7;21.5;9;4.1;2.3;1.1;0.7;-16.6;14100;40040;2.8
242504355;2650;6702;29930;67.9;5;;;;;;;;;96.3;87.8;3.5;5;15.2;5.9;2;1.2;0.5;0.3;-19.4;15930;50030;3.1
242504371;2347;5485;21530;45.1;10.1;;;;;;;8.1;;72.2;57.6;2.9;11.7;29.1;8.9;4.4;2.4;1.2;0.8;-14.6;12990;36390;2.8
242504447;6763;15846;21730;48.1;9.7;;11.7;10.3;9;7.5;;5.6;24.2;71.6;63.3;2.5;5.8;29.2;9.9;5.1;2.4;1.7;1;-15.8;13080;34330;2.6
242504488;2542;6385;23140;53.8;6.8;;;;;;;5.1;;82.3;71.5;2.8;8;22.4;7.6;3.9;2.4;0.9;0.6;-16.2;14330;38850;2.7
242504496;2450;6175;26030;61;5.9;;;;;;;;;90.1;80.8;3.2;6.1;18.2;6.5;3;1.8;0.7;0.5;-17.8;14830;43010;2.9
242600252;12369;29865;21500;47.5;11.5;16.5;13.4;12.6;11.7;8.6;8.4;7.1;25;71.3;60.8;3.4;7.1;28.6;11.6;4.9;2.4;1.5;1;-16.4;12550;35150;2.8
242600492;4094;8634;20410;42.8;16.2;;20.1;19.5;19.1;11.3;;11.1;29.8;55.1;44.4;3.2;7.5;41;15.6;4.8;1.9;1.8;1.1;-16.5;10750;36910;3.4
242600534;5607;11337;19160;39.2;21.4;;30.5;28.4;25.1;12.4;;14.8;33.3;54.7;40;4.5;10.2;39.3;13.7;6.9;2;3.1;1.8;-14.6;9890;34240;3.5
242700276;7629;18286;21650;50.5;10.3;;14.6;10.8;10.7;5.8;;5.6;23.4;73;66.2;2.9;3.9;29.5;7.4;5.7;2.5;2.1;1.1;-15.6;12950;34360;2.7
242700607;8922;22079;22960;55.7;7.2;;7.3;7.6;7.2;5.4;;5;18.3;76.8;69.6;2.7;4.5;26.3;8.7;4.4;2.2;1.4;0.8;-16.2;14020;35890;2.6
242852465;5110;11889;21770;49.9;8.7;;9.4;11.2;;;;5.7;20.4;68.8;60;2.5;6.3;31.5;10.2;4.7;2.4;1.5;0.8;-15.2;13390;34190;2.6
242900074;20461;48982;23440;56;6;;6.1;6.1;6.5;5;7.4;5;17.5;70.8;60.9;2.6;7.3;33.9;9.2;3.7;2.1;1;0.6;-17.6;14720;37740;2.6
242900314;90935;188599;21660;50.7;13.2;26;15.6;14.2;11.9;7.7;6.9;5;29.1;73;64.9;3.1;5;30.4;7.7;6.6;2.2;2.7;1.7;-17.7;11990;37090;3.1
242900553;17133;41530;22440;51.2;6.6;;6.3;6.9;7.1;5;7.5;5;18.5;72.9;63.8;2.7;6.4;30.1;8.6;4.4;2.5;1.2;0.7;-16;14350;35040;2.4
242900561;6803;14254;19560;36.8;15.4;;17.5;17;15.1;11.9;15.6;12.1;29.5;62.7;52;3.1;7.6;36.3;8.4;5.9;2.3;2.4;1.2;-13.3;11450;30510;2.7
242900629;7481;14613;20710;43.7;11.5;;;15;13.1;8;11.3;9.2;24.2;49.2;39.1;2.7;7.4;51.7;10.3;3.9;1.4;1.7;0.8;-15.1;12530;34570;2.8
242900645;9283;18064;20710;44.6;13;;16.3;17.3;14.1;8.8;8;7.5;29.1;57.7;48.1;3.4;6.2;43.2;9.3;5.4;1.6;2.5;1.3;-15.6;12040;33590;2.8
242900660;13408;29384;24270;59.6;7;;7.9;7.9;8;5;7.2;5;15.9;61.6;52.1;2.4;7.1;41.1;13.8;3;1.3;1.1;0.6;-19.5;14350;41790;2.9
242900694;25279;55824;21450;47.7;10.1;12.6;10.6;11.6;12.1;6.8;8.5;6.9;24;64.6;55.8;2.9;5.9;37.3;9;4.7;2.1;1.7;0.9;-15.6;13010;33910;2.6
242900702;18447;37839;22120;51.2;9.5;;11.4;11.9;11.6;6.1;7.4;6.2;23.8;56.1;47.1;2.7;6.3;46.3;10.7;3.6;1.4;1.4;0.8;-16.7;13220;37070;2.8
242900710;8021;17931;21270;46.4;8.9;;8.6;10;9.7;5.9;10.3;6.7;21.1;66.6;56.6;3.1;6.9;34.8;9.1;4.5;2.1;1.6;0.8;-15;13390;33510;2.5
242900744;7216;14869;20460;43.7;13.4;;14.6;15.7;14;9.9;12;8.5;29.5;61.7;51.2;2.7;7.8;38.4;8.4;6;2.2;2.5;1.3;-14.5;12000;32070;2.7
242900751;13475;32183;20710;42.3;10.1;13.2;9.8;10.4;10.3;7.5;12.8;7;22.2;74.4;63.4;2.9;8.1;26;8.9;5.8;2.8;1.9;1.1;-15.1;13010;32190;2.5
242900769;24596;51041;21720;49;10.1;12.9;10.9;13;11.3;7.2;7.1;6.2;22.9;61.3;53.2;2.9;5.2;40;10.7;4.4;1.7;1.7;1;-16.4;13000;35840;2.8
242900793;11796;26914;21500;45.2;8.8;;9.1;9.4;9.5;6.2;9.5;5.8;22.5;67.3;57.2;2.8;7.3;34.4;8.7;4.7;2.3;1.5;0.9;-15.1;13480;33970;2.5
242900801;20010;48371;22910;53.5;6.6;9.1;6.9;6.8;7;5;7.3;5;18.9;76.1;67.4;2.7;6;28.2;7.8;4.4;2.3;1.3;0.8;-16.5;14480;36110;2.5
242900835;29816;63142;21220;47.1;12.1;20.9;14.5;14.7;12.9;7.7;8.1;7;28.9;62.7;52;3;7.7;38.6;9.5;5.5;2;2.3;1.2;-16.3;12340;34780;2.8
243000270;4744;9384;17720;34.9;25.8;;37.8;36.3;28.3;15.9;;16.5;44.7;51.5;41.8;3.6;6.1;43.5;9.3;9;2.1;4.6;2.3;-13.3;9270;30410;3.3
243000296;9700;23155;21730;48.1;14.3;22.7;15.5;14.5;15;11.5;12.1;7.9;29;72.7;63.5;3.6;5.6;28;10.5;5.7;2.2;2.2;1.3;-16.9;11740;36670;3.1
243000569;11235;27609;22630;53;10.8;;12;11.1;11.2;8.6;8.6;6.5;22.5;76.6;67.1;3.7;5.8;27;9;4.7;2.1;1.6;1;-17.3;12740;37870;3
243000585;12702;30909;18930;40;22.3;27.8;23.5;24.2;21.7;20.6;18.1;11.3;38.4;70.4;59.7;4.4;6.3;27.4;8.9;8.3;3;3.3;2;-15;10130;32270;3.2
243000593;11106;27292;20260;44.2;16.2;18.2;16.2;18.2;17.1;13.5;14.4;8.6;30.9;71.7;63.2;3.9;4.6;28.2;9;6.7;2.7;2.5;1.5;-15.6;11270;33060;2.9
243000643;109067;246153;19550;43.8;22.8;32.2;27.6;26.7;22.5;17.7;12.3;8.9;39.8;67.4;58;3.5;5.9;31.1;9.7;8.8;2.7;3.8;2.3;-17;9870;35510;3.6
243000650;11105;22190;20880;48.6;15.4;;18;18.8;17.7;11.7;10.1;8.8;25.8;57.9;47.8;3.8;6.3;40.5;14.2;4.8;1.4;2.2;1.2;-17.4;11440;36720;3.2
243000684;10609;25398;21180;47.2;15;18.9;15;14.8;15.3;14.6;14.1;9.2;29;73;63.3;3.6;6.1;27.9;9.7;5.7;2.3;2.1;1.3;-16.3;11490;35420;3.1
243100518;341798;713493;22880;55.9;15.8;26;16.3;17.3;14.6;10.7;9.2;5;27.3;82.2;73.1;3.2;5.9;21.7;10;6.3;1.9;2.6;1.8;-20.2;11150;42910;3.8
243100567;9360;20620;20430;43.5;15;;18.1;16.2;15;11.8;13.6;9.5;27.7;64;54.6;3.1;6.3;34.9;11;5.7;1.9;2.4;1.4;-15.6;11420;34700;3
243100633;32585;77856;26670;64.7;8.1;21.4;9.1;8.9;7.1;5;5.7;5;20.2;80.8;72.5;2.4;5.9;25.2;11.2;3.8;1.6;1.3;0.9;-21;13980;47190;3.4
243100732;8468;22358;26590;64.3;6.2;;5.9;5.8;6.2;5.1;;5;15.2;84.5;75.6;2.6;6.3;20.3;12.2;2.9;1.5;0.9;0.5;-19.9;15150;45000;3
243100773;7271;17692;21840;47.7;11;;11.5;10.4;12;9;;6.5;24.2;77.5;69.9;3.1;4.5;24.4;8.5;5.5;2.6;1.8;1.1;-15.9;12670;34830;2.7
243100781;16813;42088;25550;62.8;7.8;15.4;8.3;8.1;7;5.4;7.8;5;19.4;87.1;81.5;2.5;3.1;19.8;7.5;4.3;2;1.4;0.9;-18.7;14150;42870;3
243100815;7950;20519;26700;67.1;5.1;;5.4;5.1;5;;;5;13.8;83.9;75.6;2.4;5.9;22.5;10.9;3;1.5;0.9;0.6;-20.3;15730;44880;2.9
243200391;8626;18603;20120;41;15.4;;20.2;16.4;14.9;11.5;15.1;10.2;28.2;59.4;48.5;2.8;8.1;36.9;13.1;5.7;1.8;2.6;1.3;-15.1;11450;33900;3
243200409;3719;7831;20140;40.4;15.8;;;17.8;15.8;12.6;16.3;11.2;29.3;60.2;48.5;2.6;9.1;37.6;11.5;5.4;1.8;2.4;1.2;-14.7;11370;33530;2.9
243200417;6756;14145;19470;39.4;18.7;;21;23.4;19.6;12.6;18.4;11.4;34.2;57.8;44.7;2.9;10.2;39.6;12.5;5.7;1.9;2.4;1.4;-15.6;10580;33850;3.2
243200425;3596;7225;19250;38.1;18.7;;;21.8;21.4;15.9;16.9;13.3;30.1;55.1;45.6;2.6;6.9;41.4;11.5;6.3;1.6;3.1;1.6;-14.3;10540;32180;3.1
243200458;6166;12613;19340;37;18.4;;20.3;21.3;18.5;14;19.8;13.3;31.8;57.4;44.6;3.1;9.7;40.3;12.4;5.2;1.6;2.4;1.2;-15.3;10680;33960;3.2
243200508;3277;6579;19070;35.5;18.8;;;20.6;19.9;14.7;18.5;13.8;33.6;52;41.9;2.5;7.6;44.2;11.4;6.2;1.6;3.3;1.3;-13.8;10500;32180;3.1
243200599;4116;9291;21850;45.8;11.2;;;12;11.1;;;8.3;21.5;70.3;59.9;2.7;7.7;31.2;9.8;4.2;1.8;1.6;0.8;-15.5;12590;35830;2.8
243200607;3164;6595;19650;37.7;17.1;;;16.6;20.3;14.6;17.3;12.8;30.6;57.8;46.6;2.1;9.1;39.6;11.5;5.7;1.6;2.8;1.3;-14.6;10960;34460;3.1
243300316;351427;749863;22760;56.3;14;24.3;15.5;15;13.2;9.5;7.9;5;24.3;80.4;70.7;3.3;6.4;24.6;9.6;5.5;1.7;2.3;1.5;-20.1;11620;41690;3.6
243300563;34347;70218;23380;57.6;10.4;16.2;15;13.3;11.8;6.5;6.2;5.4;19;60.8;50.2;3.2;7.4;42.5;14.2;3.3;1.1;1.4;0.8;-20.8;12900;42750;3.3
243300811;6745;15213;19100;38.9;18.7;25.6;21;19.6;14.8;13.8;25.5;13.1;31.1;66.8;57.5;3.5;5.8;31.9;7.9;7.3;2.5;3.2;1.6;-13.9;10910;32690;3
243301165;13283;32563;26460;67.6;5.1;;7.2;5.5;5;5;;5;13.2;78.4;71.8;2.3;4.3;30.1;8.2;2.9;1.4;0.9;0.6;-19.6;15580;43510;2.8
243301181;7754;19870;20180;38.6;12.8;;13.7;12;11.1;12.9;15;8.6;25.6;76.9;68.8;3.9;4.2;23.3;6.4;6.8;3.1;2.4;1.3;-13.4;12110;31280;2.6
243301215;7079;17733;22720;52;8.3;;9.7;8.8;8;;;5;20.2;78.3;70;2.8;5.5;25;8.7;4.5;2.2;1.5;0.8;-16.5;13650;36010;2.6
243301223;14377;34965;21520;47.3;11.1;14.3;9.6;12.1;11.8;9;12;6.9;21.4;78.2;70.2;3.4;4.6;24.1;7.2;5.5;2.5;1.9;1.1;-15;12680;33810;2.7
243301249;11198;28055;23470;58.1;8.1;;9.6;8.5;8.2;5.4;;5;18.1;76.7;68.9;3.1;4.7;27;10.1;4.2;1.9;1.5;0.8;-18;13920;38980;2.8
243301264;17704;45635;24980;62.7;5.6;;6.2;5.7;5.7;5;6.3;5;13.1;82.3;74.1;2.7;5.5;23.8;9;3.4;1.8;1;0.6;-18.5;15200;40420;2.7
243301355;8404;20902;25060;63;6.8;;7.8;7.7;6.7;;;5;17.4;78.4;70;2.8;5.6;27.1;10.3;3.2;1.6;1;0.6;-19;14670;41890;2.9
243301371;7335;15647;18500;36.9;21.7;32.4;27.4;25.7;24.1;16.1;14.3;12.1;37.4;56.9;45.1;3.3;8.5;39.2;11.3;7.5;2.3;3.3;1.9;-14.9;10060;33900;3.4
243301389;8431;21729;22840;52.7;7.9;;8.3;8;7;6.7;;5.2;17.1;81;72.8;3.4;4.8;23.2;7.5;4.2;2.3;1.2;0.7;-15.9;14010;34840;2.5
243301397;6871;17128;22280;50.7;9.1;;10.2;8.2;10.1;6.9;;6.3;19.3;75.2;65.6;3;6.6;27.1;9.3;4.5;2.1;1.6;0.8;-16.1;13320;35770;2.7
243301405;8343;21504;23100;51.6;7.6;;7;7.6;7.7;6.8;;5;17.5;81.8;73.6;3.4;4.8;23;6.7;4.6;2.4;1.4;0.8;-16.1;14090;35930;2.6
243301439;8596;21415;24830;60;7.2;;7;6.9;8.9;6;;5;17.1;77.9;68.5;2.9;6.5;26.8;11.7;3.1;1.5;1;0.6;-19.5;14440;43790;3
243301447;11390;29599;23660;58.8;7.2;;8.4;6.6;7.3;5.2;;5;16.8;81.5;74.5;2.9;4.1;24.5;7.2;4.1;2.2;1.3;0.6;-17.3;14280;36870;2.6
243301454;8150;18427;19740;39.7;17.9;;21.9;19.4;19.5;13.1;14.7;11.1;32.7;66.6;53.7;3.5;9.4;31.8;10.5;6.3;2.2;2.7;1.4;-15.2;10760;33790;3.1
243301504;32490;72846;23770;57.9;7.9;13.5;8.3;9.1;8.1;6;6.5;5;15.7;67.9;58.8;3.1;6;36.3;11.2;3.3;1.4;1.2;0.7;-18.7;14020;39880;2.8
243400017;200250;430035;21100;50.5;19.8;31.8;20.9;22.4;19.5;14.4;10.7;6.9;32.8;75.5;64.6;3.7;7.2;26.3;10.5;7.1;2.2;2.9;2;-19.4;10190;39860;3.9
243400355;12064;27988;19390;39.4;19.6;27.8;24.8;22;19.3;13.5;14;12;34.2;65.2;54.7;4;6.5;32.1;10.1;8;2.9;3.2;1.9;-15.4;10710;32900;3.1
243400470;24456;48866;22730;53.3;12.5;21.2;14.8;13.3;14.9;9.6;7.4;6.4;22.9;67.2;57.4;3.6;6.2;34.8;13.3;4.2;1.3;1.9;1;-19.5;12150;41000;3.4
243400488;12161;28533;20280;43.3;15.6;25.8;18.3;17.7;15;10.1;14.3;10;29.7;67;56.2;3.8;7;32.3;9.9;6.3;2.5;2.4;1.4;-15.5;11330;33210;2.9
243400520;21000;50811;19760;42.8;19.7;27.5;21.2;22.5;19.8;15.5;15.1;10.1;34.4;71.6;62.1;4.5;5;27.5;9.2;7.6;2.8;3;1.8;-15.9;10410;33930;3.3
243400694;16234;40233;20840;42.9;15.2;24.1;15.6;16;15.3;11.5;15.1;10.3;28.6;74.2;63.7;4;6.5;26.2;9.2;6.3;2.7;2.3;1.3;-15.9;11370;34620;3
243400736;5934;12675;18690;35.8;21.7;36.5;26.4;26.6;23.4;15.7;11.4;12.5;38.2;58.9;48.3;3.9;6.7;37.2;10.6;8.1;2.5;3.5;2.1;-14.8;10040;32050;3.2
243400769;58032;124615;17940;37.7;27.7;40.8;35.9;33.4;28.3;19.6;14.9;12;44.9;59;47.6;3.8;7.6;36.2;10.5;10.2;2.9;4.6;2.7;-15.9;9140;32810;3.6
243400819;39170;82705;19070;40.5;21.8;33.2;28.5;26.7;24.3;14.3;13.5;12.6;36.4;56.9;46;4.3;6.6;39.6;12.1;7.5;2.2;3.4;1.9;-16.1;10080;33450;3.3
243500139;186219;406955;23130;56;13;26.5;15.9;13.8;10.5;6.9;5.1;5;27.5;79.6;71.6;2.8;5.2;24.7;9.7;5.6;2;2.1;1.5;-19.6;11940;40820;3.4
243500550;10316;26227;22820;53.1;6.2;;6.1;6.8;5.9;;;5;19.2;79.9;72.8;2.4;4.7;23.9;7.6;4.5;2.5;1.2;0.8;-15.9;14630;34470;2.4
243500618;7437;18577;22290;49.6;7.3;;7.3;8;6;;;5;17.8;79.3;71.4;2.8;5.1;22.7;8.3;4.8;2.7;1.3;0.8;-15.1;14080;33760;2.4
243500634;10526;26316;21290;44.2;8.9;;10;9.1;7.8;7.2;9.1;5.4;21.4;76.4;67.8;2.5;6.1;24.4;8.6;5.4;2.9;1.5;1;-14.8;13490;33060;2.5
243500659;10440;27111;24550;61.3;5;;5;5.1;5;;;5;12.4;86.4;79.5;2.2;4.7;19.7;7.6;3.7;2.2;0.9;0.6;-17.4;15660;38180;2.4
243500667;14183;37284;23380;53.8;5.6;9.9;5.5;5;5.9;5;;5;14.8;84;76.8;2.5;4.7;20;8;4.4;2.6;1.1;0.7;-16.4;14900;36310;2.4
243500725;15885;32193;23400;55.6;9.3;;9.8;13.2;10.7;6.1;6.9;5.2;19;56.5;48.1;2.6;5.8;45.3;14.2;3.4;1.3;1.3;0.8;-19.4;13310;42850;3.2
243500733;14162;34801;21330;44.2;9.5;;9.1;9.1;10.4;7.9;12.4;6.5;20.4;76;67.9;2.8;5.3;25.4;7.9;5.5;2.9;1.6;1;-14.8;13230;33160;2.5
243500741;28547;65048;20250;41.6;12.7;17.2;14.4;14.6;13;8;12;8.4;27.4;67;58.9;3.1;5;32.8;8.3;6.2;2.7;2.2;1.3;-14.3;12230;31900;2.6
243500774;9952;26078;23240;53.1;5.9;;5;6.1;5.9;;;5;15.5;83.9;77.1;2.2;4.6;20.5;7.4;4.5;2.7;1.1;0.7;-16.3;14830;35710;2.4
243500782;40246;83540;21890;50.8;10.7;18.2;13.2;12.7;10.8;7.5;6.7;5.1;21.7;62.5;53.7;2.8;6;36.8;14.4;4.6;1.6;1.9;1.1;-18.3;12830;38930;3
243600202;2898;5906;20130;42.2;12.9;;;;;;;8.2;29.4;56.1;46.5;2.3;7.3;43.7;8.7;5.2;1.9;2.2;1.1;-13.7;12450;31520;2.5
243600236;8990;18365;20700;46.2;12.7;25.4;15.4;15.5;11.3;8.6;8.4;5.8;28.1;65.5;58.6;2.6;4.3;35.1;8.5;6.1;1.8;2.8;1.5;-15.2;12140;33110;2.7
243600293;2791;5998;20630;41.5;10.6;;;;;;;7.4;23.4;66;58.6;2.4;5;33.5;9.8;4.9;2.1;1.8;1;-14.2;12760;31700;2.5
243600301;6075;13137;20280;40.3;11.5;;11.6;12.3;12.5;9.5;;6.3;27.6;65.4;58;2.4;5;34.8;9;5.3;2;2.1;1.2;-14.5;12500;31140;2.5
243600319;8004;16524;19630;39.2;15.2;;20.5;17.8;15.5;10.6;11.8;9.9;29.3;57.9;48.4;2.3;7.2;41.4;8.5;6.1;2;2.8;1.3;-13.9;11540;31720;2.7
243600327;33642;70377;20690;48.4;15.1;27.6;20.4;18.4;14.2;8.9;7.5;5;31.8;66.6;59.9;2.7;4;34.6;8.3;6.8;2.2;2.9;1.7;-16.3;11400;34050;3
243600343;2242;4506;19290;34.2;16.1;;;;;;;13.7;25.2;53.4;43.4;2.7;7.3;45;9.3;5.2;1.8;2.3;1.1;-12.9;11700;29990;2.6
243600350;7765;15501;19970;40.8;15.1;;20.3;18.5;15;9.8;14.2;10.9;28.8;57.4;48;2.8;6.6;42.1;9.4;5.2;1.6;2.4;1.2;-14.1;11540;32590;2.8
243700499;6840;15951;21330;45.7;11.1;;13;11.9;11.8;8.1;;5.6;25.7;72.7;65.2;2.8;4.7;28.9;8;5.4;2.4;1.9;1.1;-15;12640;33430;2.6
243700754;135245;281796;21580;51.7;16.3;28.2;20.3;19.2;15;9.9;7.3;5;30.3;72.2;64.5;3;4.7;30.8;9.2;6.3;2;2.6;1.7;-18.5;10970;39190;3.6
243700820;9021;21269;22620;52.5;7.6;;7.5;8.7;7.7;5.9;;5;19.7;72.4;65.6;2.7;4.1;31.2;8.7;3.9;2;1.2;0.7;-16.2;14000;35660;2.5
243800604;41785;103829;21630;50.9;14;18.6;17.7;15.8;12.4;8.6;8;5;27;79.2;72.4;3.3;3.5;22.4;8.1;6.6;3;2;1.6;-16.3;11810;36910;3.1
243800745;4596;9750;22260;57.3;10.9;;;13.7;10.1;;;7.5;18.4;74.3;61.2;4.6;8.5;26.1;13.7;3.5;1.7;1.1;0.7;-17.6;12690;36400;2.9
243800935;10222;27171;22560;52.7;10.4;;10.1;12;10.4;8.4;;5;26.3;80.9;74.2;3.2;3.5;22.5;7.3;5.3;3;1.4;0.9;-16;12900;35990;2.8
243800984;40346;95820;23770;56.8;9.1;16;11.1;10.6;8.5;5.9;6.3;5;21.5;75.6;68.3;2.6;4.7;28;9.9;4.3;2;1.4;0.9;-17.8;13390;39990;3
243801024;5319;12228;24180;59.7;7;;;6.9;7.4;;;5;13.1;74.9;63.9;2.9;8.1;28.5;12.4;3.2;1.7;0.9;0.6;-19;14120;41320;2.9
243801073;8909;22776;23010;52.5;7.6;;8.6;8.3;7.2;5;;5;20.3;77.3;69.9;3;4.4;25.8;8.2;4.4;2.4;1.2;0.8;-15.7;14080;36120;2.6
243801255;9541;24628;25360;63.5;5;;6;5;5.2;;;5;12.9;80.9;74.7;2.5;3.7;24;9.8;3.1;1.9;0.7;0.5;-17.8;15680;40420;2.6
243900354;3310;7332;33300;73.6;5;;;;;;;;11.6;99.3;92.3;3.6;3.4;13.9;7;1.3;0.6;0.4;0.3;-21.5;16510;56980;3.5
243900420;3836;8772;21050;45.5;10.5;;;10;;;;6.7;23.5;66.6;59.5;2.3;4.8;35;8.4;5.1;2.4;1.7;1;-15.1;12790;33900;2.7
243900479;3838;8742;24710;57.8;11.6;;;11.9;12.5;;;5;25.2;84.6;78.2;4.1;2.3;22;8;3.6;1.4;1.4;0.8;-18.2;12410;44370;3.6
243900560;4799;11586;21790;48.7;8.7;;8.1;9.8;8.6;;;5.9;19.1;76.2;69;2.6;4.6;26.8;6.8;5.2;2.7;1.6;0.9;-15;13460;33730;2.5
243900610;2264;5326;25000;58.1;7.8;;;;;;;;18.8;82.3;74.3;3.3;4.7;24.6;7.1;3.1;1.5;1;0.6;-17.1;13870;42840;3.1
243901089;4033;9159;20640;44.4;12.4;;17;14.6;12.1;;;8.9;28.4;65.1;57.4;2.4;5.3;36.3;7.8;5.2;2.5;1.8;0.9;-14.4;12360;31530;2.6
244000543;6153;12546;20890;47.8;12.7;;15.7;17.7;14.3;8.4;;7;24.3;57.2;47.4;4.2;5.6;43.9;9.8;4.5;1.5;1.9;1.1;-15.4;12150;34150;2.8
244000659;12056;28053;22480;53.3;9.3;;10.8;10.8;9.2;6.1;;5.1;19.7;72;63.6;3.3;5.1;31.5;8.7;4.4;1.8;1.6;1;-16.6;13350;35780;2.7
244000675;26488;53799;21080;47.8;13.7;23.8;17.6;16.7;13.4;9.6;8.2;5.6;26.1;63.7;54.4;3.2;6.1;37.9;9.2;5.8;1.7;2.6;1.5;-16.6;11880;35420;3
244000691;4171;9106;20380;43.1;12.7;;19.4;14;11.4;8.2;;6.9;25.8;58.2;50.4;2.9;4.9;41.1;10.3;5.4;1.8;2.3;1.3;-15;12130;32070;2.6
244000766;7469;17275;20990;43.7;11.7;;13.9;12;11.1;8.6;12.1;7.3;25.2;66.5;58.4;3.2;4.9;34.6;7.7;5.2;2.1;2;1.1;-14;12510;32340;2.6
244000774;2669;6140;20670;43.3;11;;;;;;;7;23.9;68.2;58.2;2.7;7.3;33.7;8.2;5;2.1;1.9;1;-15.1;12790;32560;2.5
244000808;23944;51848;21520;52.4;12.6;21;14.6;15;12.2;8;7.8;5;26.6;70.1;63;2.5;4.6;32.5;8.5;5.9;2.1;2.4;1.4;-17;12140;35180;2.9
244000824;3217;7558;21050;46.2;9.4;;;;;;;6.3;20.6;67.8;58.2;2.6;7;34.8;8.1;4.6;2.1;1.6;0.9;-15.3;13210;32710;2.5
244000857;5562;11871;21710;49.7;11.4;;14.5;14.5;11.7;6.9;;6.5;24.3;59.1;49.9;3.8;5.4;41.4;11.3;4;1.5;1.6;0.9;-15.8;12530;35750;2.9
244000865;31987;69575;22210;52.5;10.7;14.6;11;13.5;12.5;7;7.4;6.9;19.7;65.1;54.3;3.6;7.2;35.5;14;3.7;1.5;1.4;0.8;-18.3;12760;38910;3
244000873;14169;31185;22040;52.5;9.9;;12.1;12.8;10.3;6.1;7;5.8;18.4;62.3;53.5;3.5;5.3;40.3;10.2;4.1;1.7;1.5;0.9;-16.9;13080;36260;2.8
244000881;3157;7299;20750;40.9;13.4;;;14.6;;;;9.4;27.4;62.8;51.7;3.1;8;36.7;9.8;4.8;1.9;1.9;1;-14.1;12070;33550;2.8
244100293;2806;5781;20300;43.2;11.8;;;;;;;7.8;24.9;58.7;45.4;2.6;10.7;40.4;10.7;4.7;1.7;2.1;0.9;-14.5;12340;33400;2.7
244100780;3824;8359;21000;45.6;10.9;;;13.2;;;;6.8;24.1;64.5;56.4;2.9;5.2;36.9;10.1;3.9;1.9;1.3;0.7;-15.4;12770;35470;2.8
244100798;8788;20702;23280;58.1;7;;9;7.8;6.6;;;5;15.8;72.6;66.2;2.3;4.1;32.4;8.4;3.6;1.8;1.1;0.7;-17;14330;36770;2.6
244100806;5034;10330;20840;47.2;11.9;;15.9;17;12;8;;5.7;28.2;59.8;52.3;2.9;4.6;42.8;9;4.4;1.7;1.7;1;-16;12400;34010;2.7
244200614;2527;5683;20360;38.7;12.7;;;;;;;8.9;26.2;66;55.9;2.7;7.4;32.3;10.8;5.4;2.2;2.1;1.1;-14.5;12150;33310;2.7
244200622;6250;14770;22350;49.7;8.8;;9.4;10.3;9;;;5.2;22.2;72.8;63.2;2.4;7.2;29.8;9.8;3.9;2.1;1.1;0.7;-16.3;13510;36070;2.7
244200630;5411;13150;20870;43.1;10.2;;9;12.8;13.2;;;7.3;21.7;70.3;63;2.5;4.8;27.8;11.7;5.2;2.9;1.4;0.9;-15;12930;31760;2.5
244200770;170409;382094;20110;44.3;18.7;29.9;22.8;22.6;18.4;11.4;10.3;6.5;34.9;68.2;60.6;3.1;4.5;31.4;9;7.7;2.8;2.9;2;-16.3;10660;34570;3.2
244200820;2239;4842;19440;35.9;13.7;;;;;;;11.2;24.5;62.2;52.6;2.2;7.4;35.5;10.5;5;2.1;2;0.9;-13.2;12030;31230;2.6
244200895;7007;16752;23120;53.6;7.5;;8.8;7.9;7.3;;;5;18.4;75.1;67.2;2.5;5.4;27.3;10.7;3.7;2;1;0.7;-16.8;14030;37610;2.7
244300307;3409;7888;20660;40.4;9.4;;;10.9;;;;6.9;20.2;69.2;60.2;2.4;6.6;30.1;10.1;4.9;2.4;1.6;0.9;-14.3;13310;32690;2.5
