VaccinationDate,age_group,first_dose,second_dose,third_dose
2021-09-09,30-39,870,927,17447
2021-09-09,40-49,630,752,13757
2021-09-09,20-29,1253,1043,21939
2021-09-09,90+,15,19,171
2021-09-09,70-79,116,256,1666
2021-09-09,50-59,358,562,7049
2021-09-09,60-69,193,385,3316
2021-09-10,80-89,32,26,269
2021-09-10,20-29,442,411,10180
2021-09-10,0-19,1821,3331,3487
2021-09-10,50-59,130,214,3714
2021-09-10,70-79,48,65,668
2021-09-10,30-39,394,402,10198
2021-09-10,40-49,289,341,7692
2021-09-10,90+,<15,<15,49
2021-09-10,60-69,75,134,1554
2021-09-11,20-29,214,181,3893
2021-09-11,0-19,1434,1753,1544
2021-09-11,30-39,197,160,3682
2021-09-11,40-49,128,158,3075
2021-09-11,60-69,37,48,602
2021-09-11,70-79,20,40,263
2021-09-11,90+,0,<15,21
2021-09-11,80-89,<15,<15,106
2021-09-11,50-59,74,94,1564
2021-09-12,90+,<15,<15,180
2021-09-12,30-39,792,640,11845
2021-09-12,70-79,86,173,1395
2021-09-12,0-19,3082,5567,5871
2021-09-12,80-89,45,77,675
2021-09-12,20-29,1181,947,18078
2021-09-12,50-59,286,360,4673
2021-09-12,60-69,163,269,2599
2021-09-12,40-49,524,483,8629
2021-09-13,30-39,753,684,10623
2021-09-13,60-69,168,327,2188
2021-09-13,70-79,105,204,1142
2021-09-13,90+,18,19,187
2021-09-13,20-29,1080,867,15611
2021-09-13,80-89,39,72,591
2021-09-13,50-59,320,404,4156
2021-09-13,40-49,569,519,8112
2021-09-13,0-19,2650,5057,5113
2021-09-14,30-39,613,643,11131
2021-09-14,40-49,485,511,9043
2021-09-14,60-69,133,278,2259
2021-09-14,0-19,2593,4611,4647
2021-09-14,90+,<15,15,160
2021-09-14,80-89,36,72,512
2021-09-14,50-59,251,369,5178
2021-09-14,70-79,69,157,1167
2021-09-14,20-29,799,685,14580
2021-09-15,50-59,92,151,2152
2021-09-15,90+,<15,<15,21
2021-09-15,20-29,267,268,4184
2021-09-15,30-39,255,241,4063
2021-09-15,70-79,16,36,324
2021-09-15,40-49,168,208,3746
2021-09-15,60-69,49,110,874
2021-09-15,0-19,865,1618,1126
2021-09-15,80-89,<15,17,129
2021-09-16,50-59,<15,19,259
2021-09-16,90+,0,0,<15
2021-09-16,20-29,59,54,485
2021-09-16,70-79,<15,<15,32
2021-09-16,80-89,<15,<15,<15
2021-09-16,60-69,<15,<15,83
2021-09-16,30-39,39,32,375
2021-09-16,40-49,32,34,357
2021-09-16,0-19,162,327,114
2021-09-17,70-79,32,117,758
2021-09-17,30-39,487,585,11467
2021-09-17,40-49,411,469,8910
2021-09-17,80-89,17,52,244
2021-09-17,60-69,100,231,1759
2021-09-17,20-29,595,571,11176
2021-09-17,0-19,1845,4555,4000
2021-09-17,50-59,197,345,4420
2021-09-17,90+,0,<15,45
2021-09-18,90+,<15,<15,23
2021-09-18,40-49,176,188,2793
2021-09-18,60-69,31,72,623
2021-09-18,50-59,84,110,1462
2021-09-18,20-29,231,210,3100
2021-09-18,0-19,1476,2032,1155
2021-09-18,80-89,<15,16,102
2021-09-18,30-39,237,215,3220
2021-09-18,70-79,<15,50,267
2021-09-19,60-69,182,396,2424
2021-09-19,50-59,366,459,4262
2021-09-19,20-29,1255,1048,13596
2021-09-19,80-89,41,101,593
2021-09-19,0-19,2614,6886,4563
2021-09-19,30-39,852,843,9783
2021-09-19,70-79,86,223,1360
2021-09-19,40-49,597,694,7441
2021-09-19,90+,<15,21,143
2021-09-20,20-29,484,445,4597
2021-09-20,70-79,41,73,485
2021-09-20,30-39,374,398,3959
2021-09-20,50-59,181,240,1790
2021-09-20,80-89,<15,19,235
2021-09-20,0-19,1760,2965,1516
2021-09-20,60-69,56,143,982
2021-09-20,40-49,315,292,3008
2021-09-20,90+,<15,<15,40
2021-09-21,20-29,188,160,879
2021-09-21,80-89,<15,<15,45
2021-09-21,0-19,829,1538,285
2021-09-21,50-59,47,54,392
2021-09-21,90+,<15,<15,<15
2021-09-21,40-49,79,94,660
2021-09-21,30-39,125,105,860
2021-09-21,70-79,<15,<15,101
2021-09-21,60-69,22,26,179
2021-09-22,20-29,788,796,6415
2021-09-22,0-19,1983,4209,2003
2021-09-22,80-89,33,62,450
2021-09-22,60-69,132,300,1701
2021-09-22,90+,<15,17,119
2021-09-22,40-49,423,549,4595
2021-09-22,30-39,560,684,5921
2021-09-22,70-79,81,191,928
2021-09-22,50-59,266,385,2803
2021-09-23,0-19,1908,3126,1975
2021-09-23,20-29,803,708,6697
2021-09-23,80-89,29,74,413
2021-09-23,90+,<15,16,123
2021-09-23,60-69,143,220,1892
2021-09-23,70-79,64,144,954
2021-09-23,40-49,489,524,5448
2021-09-23,30-39,639,635,6805
2021-09-23,50-59,319,388,3383
2021-09-24,90+,<15,<15,49
2021-09-24,20-29,510,393,6781
2021-09-24,80-89,<15,19,174
2021-09-24,0-19,1565,2425,2055
2021-09-24,50-59,188,273,3360
2021-09-24,60-69,85,150,1330
2021-09-24,70-79,33,63,507
2021-09-24,30-39,420,420,7288
2021-09-24,40-49,369,362,6077
2021-09-25,40-49,150,166,2277
2021-09-25,30-39,163,159,2580
2021-09-25,70-79,15,20,168
2021-09-25,20-29,219,204,2647
2021-09-25,80-89,<15,<15,60
2021-09-25,0-19,1409,1494,916
2021-09-25,90+,0,0,<15
2021-09-25,50-59,90,110,1222
2021-09-25,60-69,28,59,496
2021-09-26,80-89,41,54,421
2021-09-26,0-19,2687,3279,3024
2021-09-26,50-59,393,426,4140
2021-09-26,20-29,937,685,9234
2021-09-26,70-79,70,123,1014
2021-09-26,30-39,750,589,8862
2021-09-26,40-49,594,528,7213
2021-09-26,90+,<15,<15,123
2021-09-26,60-69,176,236,2109
2021-09-27,20-29,809,548,8079
2021-09-27,0-19,2139,2213,2775
2021-09-27,90+,<15,<15,34
2021-09-27,80-89,31,33,210
2021-09-27,40-49,491,443,5990
2021-09-27,30-39,669,503,7557
2021-09-27,60-69,151,200,1544
2021-09-27,70-79,58,110,661
2021-09-27,50-59,336,336,3482
2021-09-28,40-49,146,107,1200
2021-09-28,30-39,209,121,1524
2021-09-28,70-79,<15,22,98
2021-09-28,20-29,234,167,1717
2021-09-28,90+,0,<15,<15
2021-09-28,60-69,27,27,284
2021-09-28,0-19,726,640,544
2021-09-28,80-89,<15,<15,28
2021-09-28,50-59,93,58,758
2021-09-29,80-89,47,65,645
2021-09-29,50-59,776,672,6764
2021-09-29,40-49,1199,926,11266
2021-09-29,20-29,1874,1199,16271
2021-09-29,30-39,1564,1010,14615
2021-09-29,90+,<15,21,151
2021-09-29,60-69,301,506,3434
2021-09-29,70-79,105,242,1546
2021-09-29,0-19,3819,3647,5419
2021-09-30,70-79,108,240,1697
2021-09-30,60-69,405,489,4373
2021-09-30,40-49,1494,935,15754
2021-09-30,30-39,2016,1074,20703
2021-09-30,80-89,62,92,685
2021-09-30,90+,<15,19,170
2021-09-30,20-29,2477,1299,20536
2021-09-30,0-19,3557,3606,6449
2021-09-30,50-59,935,727,9047
2021-10-01,50-59,414,325,5219
2021-10-01,60-69,193,172,2122
2021-10-01,40-49,849,442,9682
2021-10-01,0-19,1564,1679,3552
2021-10-01,20-29,1026,552,11713
2021-10-01,80-89,16,30,254
2021-10-01,30-39,1025,496,13070
2021-10-01,90+,<15,<15,42
2021-10-01,70-79,53,82,689
2021-10-02,50-59,227,140,2628
2021-10-02,20-29,594,312,5892
2021-10-02,0-19,976,1035,1996
2021-10-02,60-69,100,66,897
2021-10-02,30-39,514,248,5830
2021-10-02,70-79,24,27,256
2021-10-02,40-49,427,247,4744
2021-10-02,90+,<15,0,17
2021-10-02,80-89,<15,17,80
2021-10-03,20-29,2813,1246,20555
2021-10-03,30-39,2094,901,16926
2021-10-03,50-59,937,623,7767
2021-10-03,90+,18,23,153
2021-10-03,80-89,66,70,637
2021-10-03,0-19,3585,2978,6234
2021-10-03,40-49,1619,809,12717
2021-10-03,70-79,169,203,1612
2021-10-03,60-69,455,374,3927
2021-10-04,20-29,2643,1168,15817
2021-10-04,0-19,2958,2717,4761
2021-10-04,80-89,72,87,611
2021-10-04,40-49,1408,785,8819
2021-10-04,60-69,364,319,2673
2021-10-04,90+,20,27,177
2021-10-04,70-79,120,179,1192
2021-10-04,30-39,1862,845,12328
2021-10-04,50-59,902,568,5324
2021-10-05,0-19,2730,2322,3734
2021-10-05,20-29,2034,862,12577
2021-10-05,80-89,56,58,497
2021-10-05,90+,17,<15,149
2021-10-05,30-39,1464,638,9706
2021-10-05,60-69,312,235,1892
2021-10-05,70-79,123,147,956
2021-10-05,40-49,1066,548,6663
2021-10-05,50-59,672,414,4105
2021-10-06,80-89,58,45,427
2021-10-06,90+,18,<15,154
2021-10-06,0-19,2331,1662,3411
2021-10-06,20-29,1933,765,10579
2021-10-06,50-59,550,335,3234
2021-10-06,70-79,115,94,792
2021-10-06,60-69,268,200,1633
2021-10-06,40-49,945,451,5562
2021-10-06,30-39,1422,529,8065
2021-10-07,0-19,1956,1422,3458
2021-10-07,80-89,52,46,361
2021-10-07,20-29,1883,794,10605
2021-10-07,70-79,76,93,696
2021-10-07,30-39,1239,579,8057
2021-10-07,90+,<15,<15,105
2021-10-07,40-49,952,487,5734
2021-10-07,60-69,244,194,1475
2021-10-07,50-59,541,326,3348
2021-10-08,90+,<15,<15,30
2021-10-08,30-39,596,321,4923
2021-10-08,70-79,19,38,292
2021-10-08,40-49,443,272,3373
2021-10-08,20-29,824,393,5876
2021-10-08,0-19,896,1273,1909
2021-10-08,80-89,18,<15,119
2021-10-08,50-59,213,171,1839
2021-10-08,60-69,93,85,724
2021-10-09,60-69,34,29,291
2021-10-09,40-49,165,100,1257
2021-10-09,90+,0,<15,<15
2021-10-09,80-89,<15,<15,34
2021-10-09,70-79,17,<15,99
2021-10-09,30-39,198,174,1602
2021-10-09,50-59,93,71,759
2021-10-09,0-19,492,779,848
2021-10-09,20-29,329,225,2485
2021-10-10,30-39,834,451,5003
2021-10-10,60-69,169,124,1036
2021-10-10,90+,<15,<15,78
2021-10-10,20-29,1196,613,6990
2021-10-10,0-19,1520,1824,2300
2021-10-10,80-89,22,46,286
2021-10-10,50-59,349,231,1906
2021-10-10,70-79,64,71,535
2021-10-10,40-49,531,332,3253
2021-10-11,40-49,529,285,2607
2021-10-11,30-39,736,416,3895
2021-10-11,70-79,77,84,432
2021-10-11,90+,<15,<15,109
2021-10-11,50-59,304,217,1579
2021-10-11,60-69,147,127,932
2021-10-11,20-29,1186,554,5502
2021-10-11,0-19,1214,1147,1803
2021-10-11,80-89,45,33,266
2021-10-12,50-59,329,176,1372
2021-10-12,90+,<15,<15,67
2021-10-12,80-89,22,15,208
2021-10-12,70-79,54,60,417
2021-10-12,30-39,712,398,3488
2021-10-12,60-69,130,115,758
2021-10-12,40-49,446,285,2326
2021-10-12,0-19,1295,1387,1782
2021-10-12,20-29,997,510,4794
2021-10-13,30-39,582,281,2981
2021-10-13,40-49,382,197,1987
2021-10-13,70-79,53,49,364
2021-10-13,60-69,141,91,638
2021-10-13,20-29,1002,437,4321
2021-10-13,0-19,1056,1179,1574
2021-10-13,80-89,30,26,203
2021-10-13,50-59,258,134,1256
2021-10-13,90+,<15,<15,87
2021-10-14,50-59,274,133,1608
2021-10-14,60-69,126,97,768
2021-10-14,20-29,1031,396,5144
2021-10-14,70-79,58,53,380
2021-10-14,90+,<15,<15,66
2021-10-14,40-49,449,206,2635
2021-10-14,30-39,717,309,3946
2021-10-14,80-89,31,21,191
2021-10-14,0-19,1207,1403,1642
2021-10-15,50-59,103,85,808
2021-10-15,30-39,311,193,2259
2021-10-15,20-29,446,227,2798
2021-10-15,80-89,<15,16,63
2021-10-15,0-19,540,869,903
2021-10-15,70-79,20,26,116
2021-10-15,90+,<15,<15,19
2021-10-15,60-69,49,49,361
2021-10-15,40-49,203,160,1560
2021-10-16,0-19,236,543,456
2021-10-16,20-29,211,140,1371
2021-10-16,30-39,131,88,854
2021-10-16,60-69,21,<15,130
2021-10-16,40-49,73,66,712
2021-10-16,70-79,<15,<15,56
2021-10-16,50-59,54,50,375
2021-10-16,80-89,<15,<15,17
2021-10-16,90+,<15,0,<15
2021-10-17,80-89,35,26,162
2021-10-17,30-39,523,306,3046
2021-10-17,0-19,922,1206,1209
2021-10-17,20-29,900,404,4168
2021-10-17,40-49,369,235,2042
2021-10-17,90+,<15,<15,57
2021-10-17,70-79,47,68,312
2021-10-17,50-59,209,139,1109
2021-10-17,60-69,130,102,576
2021-10-18,80-89,19,18,154
2021-10-18,20-29,728,269,3412
2021-10-18,0-19,677,756,1116
2021-10-18,50-59,178,90,821
2021-10-18,40-49,273,151,1372
2021-10-18,70-79,43,46,287
2021-10-18,60-69,90,61,450
2021-10-18,90+,<15,<15,57
2021-10-18,30-39,451,222,2254
2021-10-19,0-19,672,578,987
2021-10-19,20-29,726,229,3080
2021-10-19,40-49,255,111,1362
2021-10-19,30-39,427,141,2043
2021-10-19,70-79,43,31,250
2021-10-19,60-69,84,45,495
2021-10-19,80-89,22,15,158
2021-10-19,90+,<15,<15,63
2021-10-19,50-59,147,70,752
2021-10-20,90+,<15,<15,86
2021-10-20,70-79,58,42,279
2021-10-20,30-39,433,253,2229
2021-10-20,0-19,699,1198,1214
2021-10-20,80-89,22,23,169
2021-10-20,20-29,713,396,3176
2021-10-20,50-59,181,87,908
2021-10-20,40-49,267,168,1384
2021-10-20,60-69,76,62,482
2021-10-21,20-29,839,531,3795
2021-10-21,80-89,35,27,161
2021-10-21,90+,<15,<15,58
2021-10-21,70-79,47,61,325
2021-10-21,60-69,123,101,561
2021-10-21,40-49,361,201,1819
2021-10-21,30-39,533,315,2825
2021-10-21,0-19,866,1627,1384
2021-10-21,50-59,233,154,1064
2021-10-22,0-19,365,744,555
2021-10-22,80-89,<15,<15,59
2021-10-22,90+,0,<15,<15
2021-10-22,40-49,152,137,999
2021-10-22,20-29,302,179,1553
2021-10-22,50-59,125,73,573
2021-10-22,60-69,42,38,238
2021-10-22,70-79,26,17,92
2021-10-22,30-39,256,179,1577
2021-10-23,20-29,123,114,849
2021-10-23,80-89,<15,<15,<15
2021-10-23,0-19,247,962,381
2021-10-23,50-59,28,26,242
2021-10-23,70-79,<15,<15,25
2021-10-23,30-39,79,63,535
2021-10-23,60-69,<15,17,79
2021-10-23,40-49,54,41,391
2021-10-24,60-69,102,112,513
2021-10-24,20-29,660,376,2926
2021-10-24,30-39,414,301,2286
2021-10-24,40-49,273,205,1511
2021-10-24,70-79,53,29,301
2021-10-24,90+,<15,<15,31
2021-10-24,80-89,25,32,159
2021-10-24,0-19,824,1425,1131
2021-10-24,50-59,181,137,888
2021-10-25,80-89,26,30,152
2021-10-25,90+,<15,<15,48
2021-10-25,70-79,52,56,231
2021-10-25,30-39,394,233,1876
2021-10-25,40-49,252,180,1185
2021-10-25,60-69,96,81,441
2021-10-25,20-29,655,378,2632
2021-10-25,0-19,989,1596,1014
2021-10-25,50-59,168,119,744
2021-10-26,90+,<15,<15,48
2021-10-26,40-49,259,141,1242
2021-10-26,60-69,91,67,437
2021-10-26,80-89,19,23,159
2021-10-26,0-19,896,1062,933
2021-10-26,20-29,582,311,2531
2021-10-26,70-79,43,39,268
2021-10-26,30-39,342,223,1938
2021-10-26,50-59,156,114,796
2021-10-27,90+,<15,25,68
2021-10-27,40-49,280,192,1148
2021-10-27,70-79,45,56,233
2021-10-27,30-39,350,300,1727
2021-10-27,60-69,88,93,386
2021-10-27,50-59,165,154,719
2021-10-27,20-29,561,387,2333
2021-10-27,0-19,800,1248,984
2021-10-27,80-89,43,41,148
2021-10-28,30-39,427,380,2117
2021-10-28,70-79,37,43,229
2021-10-28,50-59,219,173,796
2021-10-28,90+,<15,<15,49
2021-10-28,0-19,753,1219,937
2021-10-28,80-89,20,35,105
2021-10-28,40-49,338,249,1325
2021-10-28,60-69,96,104,400
2021-10-28,20-29,612,482,2517
2021-10-29,60-69,26,30,182
2021-10-29,40-49,115,120,665
2021-10-29,70-79,<15,<15,62
2021-10-29,0-19,294,508,460
2021-10-29,80-89,<15,<15,28
2021-10-29,20-29,220,182,1122
2021-10-29,50-59,48,73,332
2021-10-29,30-39,155,156,1137
2021-10-29,90+,0,0,<15
2021-10-30,50-59,22,18,148
2021-10-30,60-69,<15,<15,56
2021-10-30,40-49,30,33,252
2021-10-30,70-79,<15,<15,18
2021-10-30,30-39,57,63,365
2021-10-30,20-29,111,112,596
2021-10-30,0-19,110,260,213
2021-10-30,80-89,<15,<15,<15
2021-10-31,50-59,170,166,679
2021-10-31,20-29,657,511,2639
2021-10-31,0-19,721,1070,1129
2021-10-31,80-89,17,18,113
2021-10-31,60-69,96,91,383
2021-10-31,90+,<15,<15,37
2021-10-31,70-79,34,47,214
2021-10-31,30-39,364,307,1767
2021-10-31,40-49,253,234,1150
2021-11-01,0-19,464,783,747
2021-11-01,20-29,492,454,2088
2021-11-01,80-89,17,35,93
2021-11-01,50-59,121,124,579
2021-11-01,70-79,38,43,157
2021-11-01,60-69,82,88,300
2021-11-01,40-49,177,198,850
2021-11-01,30-39,339,315,1456
2021-11-01,90+,<15,<15,30
2021-11-02,20-29,694,432,1782
2021-11-02,80-89,24,17,104
2021-11-02,0-19,533,748,695
2021-11-02,70-79,51,51,162
2021-11-02,90+,<15,<15,42
2021-11-02,40-49,208,217,890
2021-11-02,30-39,311,288,1527
2021-11-02,50-59,129,134,585
2021-11-02,60-69,80,79,309
2021-11-03,80-89,17,24,80
2021-11-03,0-19,552,747,695
2021-11-03,20-29,478,340,1575
2021-11-03,50-59,109,146,494
2021-11-03,70-79,35,32,169
2021-11-03,30-39,315,266,1246
2021-11-03,40-49,205,190,775
2021-11-03,60-69,53,79,278
2021-11-03,90+,<15,<15,37
2021-11-04,0-19,817,1311,869
2021-11-04,20-29,488,496,2024
2021-11-04,90+,<15,<15,24
2021-11-04,60-69,62,103,328
2021-11-04,80-89,<15,21,92
2021-11-04,70-79,28,52,164
2021-11-04,30-39,334,345,1684
2021-11-04,40-49,239,244,1070
2021-11-04,50-59,147,172,652
2021-11-05,90+,<15,<15,<15
2021-11-05,70-79,19,16,60
2021-11-05,30-39,134,128,862
2021-11-05,20-29,156,145,910
2021-11-05,80-89,<15,<15,24
2021-11-05,0-19,219,351,397
2021-11-05,40-49,124,110,569
2021-11-05,50-59,71,50,329
2021-11-05,60-69,30,39,133
2021-11-06,20-29,128,89,508
2021-11-06,80-89,<15,<15,<15
2021-11-06,30-39,57,44,275
2021-11-06,70-79,<15,<15,<15
2021-11-06,60-69,<15,<15,39
2021-11-06,40-49,33,24,169
2021-11-06,50-59,<15,21,114
2021-11-06,0-19,89,176,190
2021-11-07,30-39,274,255,1426
2021-11-07,70-79,28,35,181
2021-11-07,40-49,198,205,898
2021-11-07,60-69,65,82,298
2021-11-07,80-89,15,20,63
2021-11-07,90+,<15,<15,20
2021-11-07,0-19,502,665,730
2021-11-07,20-29,444,371,1816
2021-11-07,50-59,102,102,562
2021-11-08,70-79,15,29,130
2021-11-08,90+,<15,<15,29
2021-11-08,30-39,237,223,1125
2021-11-08,50-59,98,113,436
2021-11-08,40-49,188,164,703
2021-11-08,60-69,59,59,245
2021-11-08,80-89,<15,21,66
2021-11-08,0-19,486,551,673
2021-11-08,20-29,413,373,1777
2021-11-09,50-59,106,112,428
2021-11-09,20-29,398,313,1497
2021-11-09,80-89,<15,21,93
2021-11-09,90+,<15,<15,36
2021-11-09,40-49,185,161,724
2021-11-09,30-39,282,268,1192
2021-11-09,60-69,64,65,254
2021-11-09,70-79,24,36,156
2021-11-09,0-19,412,535,647
