dep;clage_vacsi;jour;n_tot_dose1;n_tot_complet;n_tot_rappel;pop;couv_tot_dose1;couv_tot_complet;couv_tot_rappel
54;39;2022-02-10;78700;77478;53924;91468.0;86.0;84.7;59.0
54;49;2022-02-10;81649;80776;63133;89778.0;90.9;90.0;70.3
54;59;2022-02-10;86009;85344;73540;92748.0;92.7;92.0;79.3
54;09;2022-02-10;1826;1199;2;42458.0;4.3;2.8;0.0
54;64;2022-02-10;41161;40912;36732;45058.0;91.4;90.8;81.5
54;69;2022-02-10;39092;38876;35630;42708.0;91.5;91.0;83.4
54;74;2022-02-10;37087;36866;33992;37042.0;99.0;99.0;91.8
54;79;2022-02-10;21787;21627;19714;21736.0;99.0;99.0;90.7
54;80;2022-02-10;39844;39231;33834;45006.0;88.5;87.2;75.2
55;04;2022-02-10;3;0;0;8589.0;0.0;0.0;0.0
55;11;2022-02-10;562;366;5;4233.0;13.3;8.6;0.1
55;17;2022-02-10;11626;11256;1771;13183.0;88.2;85.4;13.4
55;24;2022-02-10;13116;12867;8592;12250.0;99.0;99.0;70.1
55;29;2022-02-10;7414;7252;4661;8717.0;85.1;83.2;53.5
55;39;2022-02-10;17339;17018;11948;20573.0;84.3;82.7;58.1
55;49;2022-02-10;19220;18997;15037;22189.0;86.6;85.6;67.8
55;59;2022-02-10;22880;22709;19633;25507.0;89.7;89.0;77.0
55;09;2022-02-10;463;294;1;10471.0;4.4;2.8;0.0
55;64;2022-02-10;11979;11900;10781;13096.0;91.5;90.9;82.3
55;69;2022-02-10;11840;11753;10896;12914.0;91.7;91.0;84.4
55;74;2022-02-10;11331;11254;10427;10888.0;99.0;99.0;95.8
55;79;2022-02-10;6063;6001;5571;6009.0;99.0;99.0;92.7
55;80;2022-02-10;11430;11233;9859;13022.0;87.8;86.3;75.7
56;04;2022-02-10;19;6;1;34639.0;0.1;0.0;0.0
56;11;2022-02-10;1978;1095;7;18241.0;10.8;6.0;0.0
56;17;2022-02-10;52254;50888;6186;55069.0;94.9;92.4;11.2
56;24;2022-02-10;57423;56615;37500;49375.0;99.0;99.0;75.9
56;29;2022-02-10;31790;31210;19847;31552.0;99.0;98.9;62.9
56;39;2022-02-10;73005;71905;48495;80891.0;90.3;88.9;60.0
56;49;2022-02-10;88007;87198;66931;94257.0;93.4;92.5;71.0
56;59;2022-02-10;98487;97799;83939;103556.0;95.1;94.4;81.1
56;09;2022-02-10;1490;832;4;42173.0;3.5;2.0;0.0
56;64;2022-02-10;52980;52668;47702;55073.0;96.2;95.6;86.6
56;69;2022-02-10;52229;51942;48138;54410.0;96.0;95.5;88.5
56;74;2022-02-10;52087;51795;48535;49802.0;99.0;99.0;97.5
56;79;2022-02-10;30055;29867;27823;28672.0;99.0;99.0;97.0
56;80;2022-02-10;53166;52370;45707;57856.0;91.9;90.5;79.0
57;04;2022-02-10;22;7;0;52229.0;0.0;0.0;0.0
57;11;2022-02-10;2388;1441;36;24087.0;9.9;6.0;0.1
57;17;2022-02-10;58483;56770;9629;71097.0;82.3;79.8;13.5
57;24;2022-02-10;74139;72766;48089;76564.0;96.8;95.0;62.8
57;29;2022-02-10;50381;49426;31448;57735.0;87.3;85.6;54.5
57;39;2022-02-10;112651;110847;74879;132378.0;85.1;83.7;56.6
57;49;2022-02-10;116133;114862;87218;131505.0;88.3;87.3;66.3
57;59;2022-02-10;131756;130849;110742;147461.0;89.3;88.7;75.1
57;09;2022-02-10;1945;1157;4;59116.0;3.3;2.0;0.0
57;64;2022-02-10;64218;63847;56867;71227.0;90.2;89.6;79.8
57;69;2022-02-10;58928;58591;53217;64651.0;91.1;90.6;82.3
57;74;2022-02-10;51908;51603;47128;50986.0;99.0;99.0;92.4
57;79;2022-02-10;31348;31136;28080;34126.0;91.9;91.2;82.3
57;80;2022-02-10;54954;54139;46382;62704.0;87.6;86.3;74.0
58;04;2022-02-10;1;0;0;7980.0;0.0;0.0;0.0
58;11;2022-02-10;368;198;3;4033.0;9.1;4.9;0.1
58;17;2022-02-10;11328;10941;1634;12790.0;88.6;85.5;12.8
58;24;2022-02-10;12683;12477;8308;11645.0;99.0;99.0;71.3
58;29;2022-02-10;7526;7401;4738;7782.0;96.7;95.1;60.9
58;39;2022-02-10;16479;16210;11283;18995.0;86.8;85.3;59.4
58;49;2022-02-10;20079;19858;15541;22646.0;88.7;87.7;68.6
58;59;2022-02-10;25285;25099;21807;27780.0;91.0;90.3;78.5
58;09;2022-02-10;247;126;0;9450.0;2.6;1.3;0.0
58;64;2022-02-10;14430;14332;12966;15906.0;90.7;90.1;81.5
58;69;2022-02-10;15131;15057;13979;16731.0;90.4;90.0;83.6
58;74;2022-02-10;15160;15057;13927;15108.0;99.0;99.0;92.2
58;79;2022-02-10;9175;9105;8487;9264.0;99.0;98.3;91.6
58;80;2022-02-10;17173;16881;14791;19486.0;88.1;86.6;75.9
59;04;2022-02-10;42;8;0;153673.0;0.0;0.0;0.0
59;11;2022-02-10;7192;4361;58;68748.0;10.5;6.3;0.1
59;17;2022-02-10;176746;172064;28355;206385.0;85.6;83.4;13.7
59;24;2022-02-10;217311;213914;143542;248677.0;87.4;86.0;57.7
59;29;2022-02-10;141279;138905;91149;155795.0;90.7;89.2;58.5
59;39;2022-02-10;300078;295807;204873;335101.0;89.5;88.3;61.1
59;49;2022-02-10;303383;300392;232034;326530.0;92.9;92.0;71.1
59;59;2022-02-10;301233;299027;254760;320261.0;94.1;93.4;79.5
59;09;2022-02-10;5983;3502;19;172144.0;3.5;2.0;0.0
59;64;2022-02-10;137412;136489;121421;148581.0;92.5;91.9;81.7
59;69;2022-02-10;127274;126465;114860;137139.0;92.8;92.2;83.8
59;74;2022-02-10;120109;119309;109358;119660.0;99.0;99.0;91.4
59;79;2022-02-10;65480;64930;58697;64728.0;99.0;99.0;90.7
59;80;2022-02-10;112708;110582;93847;131566.0;85.7;84.1;71.3
60;04;2022-02-10;16;4;2;48983.0;0.0;0.0;0.0
60;11;2022-02-10;1307;699;22;23150.0;5.6;3.0;0.1
60;17;2022-02-10;56314;54512;7734;66888.0;84.2;81.5;11.6
60;24;2022-02-10;63896;62773;38501;62002.0;99.0;99.0;62.1
60;29;2022-02-10;38776;37982;22869;44676.0;86.8;85.0;51.2
60;39;2022-02-10;90308;88824;56087;106081.0;85.1;83.7;52.9
60;49;2022-02-10;98789;97739;70950;111306.0;88.8;87.8;63.7
60;59;2022-02-10;102758;101950;84215;110477.0;93.0;92.3;76.2
60;09;2022-02-10;960;476;4;56022.0;1.7;0.8;0.0
60;64;2022-02-10;44853;44566;38852;49312.0;91.0;90.4;78.8
60;69;2022-02-10;40948;40656;36474;46165.0;88.7;88.1;79.0
60;74;2022-02-10;38402;38121;34399;38888.0;98.8;98.0;88.5
60;79;2022-02-10;22077;21875;19658;21958.0;99.0;99.0;89.5
60;80;2022-02-10;34434;33776;28470;39169.0;87.9;86.2;72.7
61;04;2022-02-10;4;2;0;12269.0;0.0;0.0;0.0
61;11;2022-02-10;669;395;7;6511.0;10.3;6.1;0.1
61;17;2022-02-10;18114;17566;2408;19890.0;91.1;88.3;12.1
61;24;2022-02-10;20017;19688;13382;18051.0;99.0;99.0;74.1
61;29;2022-02-10;11333;11109;7257;11845.0;95.7;93.8;61.3
61;39;2022-02-10;24391;24009;16876;27860.0;87.5;86.2;60.6
61;49;2022-02-10;28787;28523;22516;32672.0;88.1;87.3;68.9
61;59;2022-02-10;34957;34730;29859;38069.0;91.8;91.2;78.4
61;09;2022-02-10;511;282;1;15185.0;3.4;1.9;0.0
61;64;2022-02-10;18383;18268;16601;20092.0;91.5;90.9;82.6
61;69;2022-02-10;18381;18278;16836;20194.0;91.0;90.5;83.4
61;74;2022-02-10;18321;18205;16978;18393.0;99.0;99.0;92.3
61;79;2022-02-10;10829;10739;9931;11048.0;98.0;97.2;89.9
61;80;2022-02-10;21559;21161;18430;24824.0;86.8;85.2;74.2
62;04;2022-02-10;39;9;3;79806.0;0.0;0.0;0.0
62;11;2022-02-10;5104;3044;58;39314.0;13.0;7.7;0.1
62;17;2022-02-10;111900;109155;19457;116038.0;96.4;94.1;16.8
62;24;2022-02-10;121600;120087;85610;115190.0;99.0;99.0;74.3
62;29;2022-02-10;71851;70758;48959;76661.0;93.7;92.3;63.9
62;39;2022-02-10;166164;164068;120253;181223.0;91.7;90.5;66.4
62;49;2022-02-10;174920;173425;140782;185396.0;94.3;93.5;75.9
62;59;2022-02-10;180663;179542;156668;188804.0;95.7;95.1;83.0
62;09;2022-02-10;4220;2441;24;95271.0;4.4;2.6;0.0
62;64;2022-02-10;87374;86847;78607;92654.0;94.3;93.7;84.8
62;69;2022-02-10;82706;82209;75812;88487.0;93.5;92.9;85.7
62;74;2022-02-10;76551;75992;70134;74647.0;99.0;99.0;94.0
62;79;2022-02-10;40248;39906;36274;39304.0;99.0;99.0;92.3
62;80;2022-02-10;70291;68841;58653;79983.0;87.9;86.1;73.3
63;04;2022-02-10;10;4;1;32258.0;0.0;0.0;0.0
63;11;2022-02-10;1654;1064;14;14867.0;11.1;7.2;0.1
63;17;2022-02-10;39443;38408;4922;46773.0;84.3;82.1;10.5
63;24;2022-02-10;50026;49448;32352;57859.0;86.5;85.5;55.9
63;29;2022-02-10;32155;31768;20271;34784.0;92.4;91.3;58.3
63;39;2022-02-10;67916;67194;45740;77930.0;87.2;86.2;58.7
63;49;2022-02-10;75278;74709;57600;83111.0;90.6;89.9;69.3
63;59;2022-02-10;80694;80148;67963;86381.0;93.4;92.8;78.7
63;09;2022-02-10;1426;942;8;36231.0;3.9;2.6;0.0
63;64;2022-02-10;39164;38929;34700;42614.0;91.9;91.4;81.4
63;69;2022-02-10;37909;37703;34490;41854.0;90.6;90.1;82.4
63;74;2022-02-10;38074;37843;34940;37974.0;99.0;99.0;92.0
63;79;2022-02-10;23698;23541;21599;23482.0;99.0;99.0;92.0
63;80;2022-02-10;39003;38382;33083;44122.0;88.4;87.0;75.0
64;04;2022-02-10;10;3;0;31084.0;0.0;0.0;0.0
64;11;2022-02-10;1191;711;16;15499.0;7.7;4.6;0.1
64;17;2022-02-10;40457;39246;4925;46826.0;86.4;83.8;10.5
64;24;2022-02-10;48483;47694;30196;47008.0;99.0;99.0;64.2
64;29;2022-02-10;30368;29838;18261;31664.0;95.9;94.2;57.7
64;39;2022-02-10;68875;67864;44269;78556.0;87.7;86.4;56.4
64;49;2022-02-10;78727;77948;57965;87908.0;89.6;88.7;65.9
64;59;2022-02-10;88442;87817;73274;94942.0;93.2;92.5;77.2
64;09;2022-02-10;852;482;2;36218.0;2.4;1.3;0.0
64;64;2022-02-10;43159;42893;38132;45492.0;94.9;94.3;83.8
64;69;2022-02-10;42125;41886;38129;44637.0;94.4;93.8;85.4
64;74;2022-02-10;41543;41306;37973;40739.0;99.0;99.0;93.2
64;79;2022-02-10;27579;27348;24993;27526.0;99.0;99.0;90.8
64;80;2022-02-10;49354;48561;41917;55070.0;89.6;88.2;76.1
65;04;2022-02-10;6;2;0;9175.0;0.1;0.0;0.0
65;11;2022-02-10;383;262;6;4592.0;8.3;5.7;0.1
65;17;2022-02-10;12216;11788;1581;14905.0;82.0;79.1;10.6
65;24;2022-02-10;15536;15205;9441;15160.0;99.0;99.0;62.3
65;29;2022-02-10;8677;8501;5173;9487.0;91.5;89.6;54.5
65;39;2022-02-10;19571;19209;12423;22948.0;85.3;83.7;54.1
65;49;2022-02-10;23535;23260;17327;26998.0;87.2;86.2;64.2
65;59;2022-02-10;29415;29201;24343;32331.0;91.0;90.3;75.3
65;09;2022-02-10;287;188;0;10945.0;2.6;1.7;0.0
65;64;2022-02-10;15373;15275;13521;17205.0;89.4;88.8;78.6
65;69;2022-02-10;15462;15364;14007;17101.0;90.4;89.8;81.9
65;74;2022-02-10;15181;15079;13874;15217.0;99.0;99.0;91.2
65;79;2022-02-10;9945;9846;9029;10138.0;98.1;97.1;89.1
65;80;2022-02-10;18182;17819;15327;20637.0;88.1;86.3;74.3
66;04;2022-02-10;7;0;0;22439.0;0.0;0.0;0.0
66;11;2022-02-10;639;434;19;10907.0;5.9;4.0;0.2
66;17;2022-02-10;24334;23484;3200;32183.0;75.6;73.0;9.9
66;24;2022-02-10;30351;29529;16821;31663.0;95.9;93.3;53.1
66;29;2022-02-10;18179;17695;9825;21408.0;84.9;82.7;45.9
66;39;2022-02-10;41981;40992;24293;51091.0;82.2;80.2;47.5
66;49;2022-02-10;50819;50054;35054;57577.0;88.3;86.9;60.9
66;59;2022-02-10;59095;58475;47053;63924.0;92.4;91.5;73.6
66;09;2022-02-10;407;253;0;26444.0;1.5;1.0;0.0
66;64;2022-02-10;30509;30251;25965;32657.0;93.4;92.6;79.5
66;69;2022-02-10;31101;30878;27560;33729.0;92.2;91.5;81.7
66;74;2022-02-10;32572;32350;29207;33285.0;97.9;97.2;87.7
66;79;2022-02-10;21620;21445;19365;22201.0;97.4;96.6;87.2
66;80;2022-02-10;34021;33381;28153;39492.0;86.1;84.5;71.3
67;04;2022-02-10;24;7;1;58954.0;0.0;0.0;0.0
67;11;2022-02-10;2471;1340;41;26200.0;9.4;5.1;0.2
67;17;2022-02-10;65500;63634;10775;78708.0;83.2;80.8;13.7
67;24;2022-02-10;89144;87814;55571;103470.0;86.2;84.9;53.7
67;29;2022-02-10;63195;62193;39528;68258.0;92.6;91.1;57.9
67;39;2022-02-10;128428;126611;84908;143902.0;89.2;88.0;59.0
67;49;2022-02-10;131813;130570;96950;144948.0;90.9;90.1;66.9
67;59;2022-02-10;144619;143619;119867;155713.0;92.9;92.2;77.0
67;09;2022-02-10;2027;1001;3;64003.0;3.2;1.6;0.0
67;64;2022-02-10;66642;66265;58255;71470.0;93.2;92.7;81.5
67;69;2022-02-10;61055;60708;54608;65531.0;93.2;92.6;83.3
67;74;2022-02-10;54189;53846;48877;51149.0;99.0;99.0;95.6
67;79;2022-02-10;34289;34040;30649;36563.0;93.8;93.1;83.8
67;80;2022-02-10;57396;56544;48477;63738.0;90.0;88.7;76.1
68;04;2022-02-10;10;5;0;40363.0;0.0;0.0;0.0
68;11;2022-02-10;1615;1038;26;18718.0;8.6;5.5;0.1
68;17;2022-02-10;40268;38933;5707;54806.0;73.5;71.0;10.4
68;24;2022-02-10;51607;50650;30585;53910.0;95.7;94.0;56.7
68;29;2022-02-10;32778;32120;19051;40567.0;80.8;79.2;47.0
68;39;2022-02-10;74211;72883;46184;94190.0;78.8;77.4;49.0
68;49;2022-02-10;82475;81469;58532;100879.0;81.8;80.8;58.0
68;59;2022-02-10;94351;93552;76127;108273.0;87.1;86.4;70.3
68;09;2022-02-10;1190;677;1;45549.0;2.6;1.5;0.0
68;64;2022-02-10;44018;43725;37788;50002.0;88.0;87.4;75.6
68;69;2022-02-10;41519;41247;36766;46609.0;89.1;88.5;78.9
68;74;2022-02-10;37079;36835;33068;37574.0;98.7;98.0;88.0
68;79;2022-02-10;23668;23470;20986;26401.0;89.6;88.9;79.5
68;80;2022-02-10;39684;39029;33153;45363.0;87.5;86.0;73.1
69;04;2022-02-10;38;14;4;117240.0;0.0;0.0;0.0
69;11;2022-02-10;3798;2416;80;46948.0;8.1;5.1;0.2
69;17;2022-02-10;110020;106751;13946;139571.0;78.8;76.5;10.0
69;24;2022-02-10;157484;155365;91948;193707.0;81.3;80.2;47.5
69;29;2022-02-10;123142;121766;72849;128544.0;95.8;94.7;56.7
69;39;2022-02-10;235941;233268;147146;255779.0;92.2;91.2;57.5
69;49;2022-02-10;221098;219071;154986;235508.0;93.9;93.0;65.8
69;59;2022-02-10;212250;210669;169381;220390.0;96.3;95.6;76.9
69;09;2022-02-10;3405;1982;31;119514.0;2.8;1.7;0.0
69;64;2022-02-10;87792;87192;74783;92849.0;94.6;93.9;80.5
69;69;2022-02-10;77871;77395;68656;86477.0;90.0;89.5;79.4
69;74;2022-02-10;78397;77880;70562;80551.0;97.3;96.7;87.6
69;79;2022-02-10;55780;55332;50263;56229.0;99.0;98.4;89.4
69;80;2022-02-10;91687;90255;77370;102744.0;89.2;87.8;75.3
70;04;2022-02-10;1;0;0;10911.0;0.0;0.0;0.0
70;11;2022-02-10;552;308;5;5605.0;9.8;5.5;0.1
70;17;2022-02-10;15049;14628;2225;17545.0;85.8;83.4;12.7
70;24;2022-02-10;15971;15710;10108;14595.0;99.0;99.0;69.3
70;29;2022-02-10;8698;8527;5359;9950.0;87.4;85.7;53.9
70;39;2022-02-10;20872;20570;13827;25822.0;80.8;79.7;53.5
70;49;2022-02-10;25527;25286;19565;29753.0;85.8;85.0;65.8
70;59;2022-02-10;29446;29247;24748;33090.0;89.0;88.4;74.8
70;09;2022-02-10;409;211;0;13309.0;3.1;1.6;0.0
70;64;2022-02-10;14859;14768;13178;16609.0;89.5;88.9;79.3
70;69;2022-02-10;14761;14663;13316;16317.0;90.5;89.9;81.6
70;74;2022-02-10;14632;14546;13439;14717.0;99.0;98.8;91.3
70;79;2022-02-10;8652;8582;7858;8819.0;98.1;97.3;89.1
70;80;2022-02-10;14266;14044;12075;16152.0;88.3;86.9;74.8
71;04;2022-02-10;11;4;1;25011.0;0.0;0.0;0.0
71;11;2022-02-10;1044;624;13;12680.0;8.2;4.9;0.1
71;17;2022-02-10;33363;32490;4447;38040.0;87.7;85.4;11.7
71;24;2022-02-10;37419;36876;24358;33329.0;99.0;99.0;73.1
71;29;2022-02-10;21446;21102;13212;23851.0;89.9;88.5;55.4
71;39;2022-02-10;50038;49315;33231;58219.0;85.9;84.7;57.1
71;49;2022-02-10;58194;57697;43997;65377.0;89.0;88.3;67.3
71;59;2022-02-10;70015;69565;58908;76338.0;91.7;91.1;77.2
71;09;2022-02-10;736;411;0;30465.0;2.4;1.3;0.0
71;64;2022-02-10;35748;35569;31566;38652.0;92.5;92.0;81.7
71;69;2022-02-10;36321;36124;33008;39372.0;92.3;91.8;83.8
71;74;2022-02-10;36023;35796;32960;36506.0;98.7;98.1;90.3
71;79;2022-02-10;23115;22954;21116;23611.0;97.9;97.2;89.4
71;80;2022-02-10;41084;40357;34911;46373.0;88.6;87.0;75.3
72;04;2022-02-10;11;1;0;28994.0;0.0;0.0;0.0
72;11;2022-02-10;1686;983;13;14437.0;11.7;6.8;0.1
72;17;2022-02-10;40797;39750;5502;43686.0;93.4;91.0;12.6
72;24;2022-02-10;45254;44617;29338;42293.0;99.0;99.0;69.4
72;29;2022-02-10;26103;25635;16271;26871.0;97.1;95.4;60.6
72;39;2022-02-10;56099;55281;37604;61693.0;90.9;89.6;61.0
72;49;2022-02-10;64739;64249;49967;69750.0;92.8;92.1;71.6
72;59;2022-02-10;70535;70087;60180;73282.0;96.3;95.6;82.1
72;09;2022-02-10;1254;686;4;34608.0;3.6;2.0;0.0
72;64;2022-02-10;34337;34165;30955;36635.0;93.7;93.3;84.5
72;69;2022-02-10;33307;33149;30875;35483.0;93.9;93.4;87.0
72;74;2022-02-10;31843;31695;29624;31469.0;99.0;99.0;94.1
72;79;2022-02-10;19837;19689;18349;19674.0;99.0;99.0;93.3
72;80;2022-02-10;37183;36552;32192;41352.0;89.9;88.4;77.8
73;04;2022-02-10;5;1;0;22025.0;0.0;0.0;0.0
73;11;2022-02-10;762;491;9;10258.0;7.4;4.8;0.1
73;17;2022-02-10;26551;25823;2613;30899.0;85.9;83.6;8.5
73;24;2022-02-10;31149;30711;17634;32141.0;96.9;95.6;54.9
73;29;2022-02-10;19919;19645;10969;21474.0;92.8;91.5;51.1
73;39;2022-02-10;46202;45566;27104;52325.0;88.3;87.1;51.8
73;49;2022-02-10;51019;50525;35156;57492.0;88.7;87.9;61.1
73;59;2022-02-10;55841;55383;44222;59925.0;93.2;92.4;73.8
73;09;2022-02-10;618;367;5;25237.0;2.4;1.5;0.0
73;64;2022-02-10;25815;25666;22134;27935.0;92.4;91.9;79.2
73;69;2022-02-10;24146;23989;21619;25927.0;93.1;92.5;83.4
73;74;2022-02-10;23127;22993;21034;22860.0;99.0;99.0;92.0
73;79;2022-02-10;15742;15631;14273;15657.0;99.0;99.0;91.2
73;80;2022-02-10;24750;24304;21036;28393.0;87.2;85.6;74.1
74;04;2022-02-10;23;9;2;50236.0;0.0;0.0;0.0
74;11;2022-02-10;987;641;22;21745.0;4.5;2.9;0.1
74;17;2022-02-10;48627;47311;5666;60852.0;79.9;77.7;9.3
74;24;2022-02-10;55062;54336;29968;54544.0;99.0;99.0;54.9
74;29;2022-02-10;41068;40506;21449;50048.0;82.1;80.9;42.9
74;39;2022-02-10;95134;93947;53264;121243.0;78.5;77.5;43.9
74;49;2022-02-10;97084;96154;63632;117006.0;83.0;82.2;54.4
74;59;2022-02-10;95966;95204;73504;110349.0;87.0;86.3;66.6
74;09;2022-02-10;721;386;18;54646.0;1.3;0.7;0.0
74;64;2022-02-10;39830;39551;33315;44341.0;89.8;89.2;75.1
74;69;2022-02-10;36010;35758;31651;41045.0;87.7;87.1;77.1
74;74;2022-02-10;35499;35277;31813;37053.0;95.8;95.2;85.9
74;79;2022-02-10;24497;24332;21985;24722.0;99.0;98.4;88.9
74;80;2022-02-10;35482;34865;29955;40575.0;87.4;85.9;73.8
75;04;2022-02-10;65;25;4;104958.0;0.1;0.0;0.0
75;11;2022-02-10;4455;3094;60;38206.0;11.7;8.1;0.2
75;17;2022-02-10;98004;94971;14739;118562.0;82.7;80.1;12.4
75;24;2022-02-10;164613;162171;101659;222205.0;74.1;73.0;45.8
75;29;2022-02-10;202311;200393;136286;215331.0;94.0;93.1;63.3
75;39;2022-02-10;333293;329906;229197;332595.0;99.0;99.0;68.9
75;49;2022-02-10;269107;266532;196230;277369.0;97.0;96.1;70.7
75;59;2022-02-10;257605;255500;204955;259307.0;99.0;98.5;79.0
75;09;2022-02-10;4863;3176;22;93620.0;5.2;3.4;0.0
75;64;2022-02-10;107297;106456;89233;110883.0;96.8;96.0;80.5
75;69;2022-02-10;92440;91706;79811;102872.0;89.9;89.1;77.6
75;74;2022-02-10;92280;91624;81672;98223.0;93.9;93.3;83.1
75;79;2022-02-10;62848;62331;55553;64896.0;96.8;96.0;85.6
75;80;2022-02-10;98292;96617;82334;109244.0;90.0;88.4;75.4
76;04;2022-02-10;15;4;0;68897.0;0.0;0.0;0.0
76;11;2022-02-10;4004;2322;22;31122.0;12.9;7.5;0.1
76;17;2022-02-10;85246;83092;12958;93775.0;90.9;88.6;13.8
76;24;2022-02-10;102092;100654;68876;106184.0;96.1;94.8;64.9
76;29;2022-02-10;65481;64397;42785;69080.0;94.8;93.2;61.9
76;39;2022-02-10;139877;137966;95759;152559.0;91.7;90.4;62.8
76;49;2022-02-10;142611;141388;111104;151379.0;94.2;93.4;73.4
76;59;2022-02-10;153280;152310;131830;159079.0;96.4;95.7;82.9
76;09;2022-02-10;3676;2147;5;76958.0;4.8;2.8;0.0
76;64;2022-02-10;73869;73484;66691;77692.0;95.1;94.6;85.8
76;69;2022-02-10;70457;70079;64530;75020.0;93.9;93.4;86.0
76;74;2022-02-10;66440;66036;61124;65404.0;99.0;99.0;93.5
76;79;2022-02-10;40101;39850;36517;39775.0;99.0;99.0;91.8
76;80;2022-02-10;69042;67976;59060;76864.0;89.8;88.4;76.8
77;04;2022-02-10;47;16;4;91756.0;0.1;0.0;0.0
77;11;2022-02-10;2613;1753;54;41595.0;6.3;4.2;0.1
77;17;2022-02-10;94634;91391;12833;118899.0;79.6;76.9;10.8
77;24;2022-02-10;113567;111466;66776;119700.0;94.9;93.1;55.8
77;29;2022-02-10;72549;71229;41225;83196.0;87.2;85.6;49.6
77;39;2022-02-10;165323;162634;98694;192425.0;85.9;84.5;51.3
77;49;2022-02-10;176460;174582;123407;196727.0;89.7;88.7;62.7
77;59;2022-02-10;175317;173921;140930;185341.0;94.6;93.8;76.0
77;09;2022-02-10;1952;1231;4;102206.0;1.9;1.2;0.0
77;64;2022-02-10;71100;70583;60940;76699.0;92.7;92.0;79.5
77;69;2022-02-10;60712;60280;53921;66623.0;91.1;90.5;80.9
77;74;2022-02-10;55658;55279;50205;56446.0;98.6;97.9;88.9
77;79;2022-02-10;32992;32680;29508;34428.0;95.8;94.9;85.7
77;80;2022-02-10;50092;49163;42203;57566.0;87.0;85.4;73.3
78;04;2022-02-10;31;8;1;90846.0;0.0;0.0;0.0
78;11;2022-02-10;3403;2073;61;40259.0;8.5;5.1;0.2
78;17;2022-02-10;98541;95845;13868;119154.0;82.7;80.4;11.6
78;24;2022-02-10;118436;116574;73301;114179.0;99.0;99.0;64.2
78;29;2022-02-10;78646;77446;47230;79205.0;99.0;97.8;59.6
78;39;2022-02-10;169111;166601;105857;184091.0;91.9;90.5;57.5
78;49;2022-02-10;188334;186458;137014;202141.0;93.2;92.2;67.8
78;59;2022-02-10;183708;182357;150913;192045.0;95.7;95.0;78.6
78;09;2022-02-10;3076;1812;25;99774.0;3.1;1.8;0.0
78;64;2022-02-10;74017;73537;63770;78301.0;94.5;93.9;81.4
78;69;2022-02-10;60364;59951;53255;68519.0;88.1;87.5;77.7
78;74;2022-02-10;59356;58975;53347;62672.0;94.7;94.1;85.1
78;79;2022-02-10;39903;39628;35670;42980.0;92.8;92.2;83.0
78;80;2022-02-10;64758;63803;55010;74459.0;87.0;85.7;73.9
79;04;2022-02-10;8;3;1;17785.0;0.0;0.0;0.0
79;11;2022-02-10;943;527;4;9640.0;9.8;5.5;0.0
79;17;2022-02-10;26786;26156;3865;28163.0;95.1;92.9;13.7
79;24;2022-02-10;27898;27497;18832;23587.0;99.0;99.0;79.8
79;29;2022-02-10;15576;15278;10119;16506.0;94.4;92.6;61.3
79;39;2022-02-10;36079;35558;25261;41182.0;87.6;86.3;61.3
79;49;2022-02-10;43500;43155;34423;47239.0;92.1;91.4;72.9
79;59;2022-02-10;48383;48072;42119;51600.0;93.8;93.2;81.6
79;09;2022-02-10;765;404;2;21847.0;3.5;1.8;0.0
79;64;2022-02-10;23845;23721;21759;25727.0;92.7;92.2;84.6
79;69;2022-02-10;22896;22780;21334;24538.0;93.3;92.8;86.9
79;74;2022-02-10;22187;22073;20744;21802.0;99.0;99.0;95.1
79;79;2022-02-10;13942;13841;12892;13843.0;99.0;99.0;93.1
79;80;2022-02-10;26658;26214;23058;29168.0;91.4;89.9;79.1
80;04;2022-02-10;14;4;2;29286.0;0.0;0.0;0.0
80;11;2022-02-10;1689;1001;8;13838.0;12.2;7.2;0.1
80;17;2022-02-10;39168;38089;6441;44095.0;88.8;86.4;14.6
80;24;2022-02-10;46415;45712;31818;53274.0;87.1;85.8;59.7
80;29;2022-02-10;28884;28398;19313;30964.0;93.3;91.7;62.4
80;39;2022-02-10;61213;60378;43668;67453.0;90.7;89.5;64.7
80;49;2022-02-10;66070;65427;52326;71182.0;92.8;91.9;73.5
80;59;2022-02-10;70594;70148;60824;73570.0;96.0;95.3;82.7
80;09;2022-02-10;1353;779;1;34254.0;3.9;2.3;0.0
80;64;2022-02-10;33782;33584;30233;35831.0;94.3;93.7;84.4
80;69;2022-02-10;32502;32317;29581;34903.0;93.1;92.6;84.8
80;74;2022-02-10;31297;31054;28556;30000.0;99.0;99.0;95.2
80;79;2022-02-10;18371;18217;16583;17445.0;99.0;99.0;95.1
80;80;2022-02-10;29531;28974;24726;33674.0;87.7;86.0;73.4
81;04;2022-02-10;2;0;0;17508.0;0.0;0.0;0.0
81;11;2022-02-10;508;249;6;9398.0;5.4;2.6;0.1
81;17;2022-02-10;22687;21963;2621;27718.0;81.8;79.2;9.5
81;24;2022-02-10;26275;25727;15583;25382.0;99.0;99.0;61.4
81;29;2022-02-10;14399;14078;8257;16270.0;88.5;86.5;50.7
81;39;2022-02-10;33742;33045;20612;41434.0;81.4;79.8;49.7
81;49;2022-02-10;42236;41722;30501;48581.0;86.9;85.9;62.8
81;59;2022-02-10;48337;47931;39750;53768.0;89.9;89.1;73.9
